customer_id,email_domain,preferred_channel,primary_device,marketing_opt_in,risk_score,enriched_at,source_system
C0004750,yahoo.com,push,web,True,0.214,2025-07-18,ad_platform
C0004751,gmail.com,email,web,True,0.907,2025-12-14,support_tool
C0004752,outlook.com,push,android,True,0.605,2025-01-02,data_vendor
C0004753,gmail.com,email,android,True,0.437,2025-12-26,crm_sync
C0004754,icloud.com,email,ios,True,0.895,2025-06-28,crm_sync
C0004755,outlook.com,push,ios,False,0.46,2025-11-22,support_tool
C0004756,company.com,push,ios,True,0.708,2025-04-01,ad_platform
C0004757,yahoo.com,sms,android,False,0.431,2025-12-25,crm_sync
C0004758,company.com,sms,web,True,0.963,2025-08-17,crm_sync
C0004759,gmail.com,email,ios,False,0.717,2025-09-22,data_vendor
C0004760,gmail.com,none,android,False,0.96,2025-01-04,support_tool
C0004761,company.com,email,web,True,0.371,2025-04-18,support_tool
C0004762,gmail.com,sms,android,True,0.272,2025-11-13,data_vendor
C0004763,gmail.com,email,android,True,0.52,2025-11-14,ad_platform
C0004764,gmail.com,push,android,False,0.287,2025-06-13,support_tool
C0004765,yahoo.com,email,ios,True,0.592,2025-06-18,crm_sync
C0004766,yahoo.com,email,ios,False,0.801,2025-07-15,crm_sync
C0004767,gmail.com,push,android,False,0.514,2025-10-31,data_vendor
C0004768,outlook.com,push,web,False,0.288,2025-06-24,support_tool
C0004769,company.com,email,web,False,0.35,2025-07-30,support_tool
C0004770,yahoo.com,sms,ios,True,0.013,2025-07-04,crm_sync
C0004771,outlook.com,email,web,True,0.976,2025-02-05,crm_sync
C0004772,gmail.com,email,ios,False,0.676,2025-11-10,crm_sync
C0004773,gmail.com,push,ios,True,0.216,2025-08-11,support_tool
C0004774,gmail.com,none,web,False,0.444,2025-03-03,crm_sync
C0004775,outlook.com,email,android,False,0.706,2025-06-09,support_tool
C0004776,outlook.com,email,ios,False,0.597,2025-05-11,crm_sync
C0004777,icloud.com,sms,android,True,0.082,2025-08-11,crm_sync
C0004778,yahoo.com,email,ios,True,0.093,2025-01-05,ad_platform
C0004779,yahoo.com,email,ios,True,0.862,2025-02-25,support_tool
C0004780,yahoo.com,email,android,True,0.269,2025-12-30,data_vendor
C0004781,company.com,email,ios,False,0.844,2025-10-21,ad_platform
C0004782,gmail.com,push,web,True,0.497,2025-08-21,ad_platform
C0004783,icloud.com,email,web,True,0.14,2025-10-23,ad_platform
C0004784,icloud.com,none,android,False,0.066,2025-05-20,crm_sync
C0004785,yahoo.com,push,web,False,0.217,2025-01-10,crm_sync
C0004786,gmail.com,email,ios,False,0.57,2025-01-29,crm_sync
C0004787,company.com,email,android,True,0.375,2025-05-07,ad_platform
C0004788,yahoo.com,sms,android,False,0.208,2025-04-25,crm_sync
C0004789,gmail.com,email,ios,True,0.901,2025-10-04,crm_sync
C0004790,company.com,email,web,False,0.629,2025-12-29,crm_sync
C0004791,yahoo.com,push,android,False,0.096,2025-04-08,crm_sync
C0004792,gmail.com,email,android,True,0.48,2025-11-17,crm_sync
C0004793,proton.me,push,android,True,0.382,2025-05-22,ad_platform
C0004794,icloud.com,sms,ios,True,0.735,2025-05-10,data_vendor
C0004795,gmail.com,sms,web,True,0.076,2025-04-26,crm_sync
C0004796,yahoo.com,email,ios,False,0.408,2025-03-12,data_vendor
C0004797,icloud.com,sms,ios,False,0.561,2025-06-07,ad_platform
C0004798,icloud.com,push,web,True,0.72,2025-07-21,ad_platform
C0004799,gmail.com,push,ios,True,0.242,2025-03-19,ad_platform
C0004800,gmail.com,email,android,True,0.27,2025-10-29,ad_platform
C0004801,icloud.com,email,ios,True,0.906,2025-11-27,support_tool
C0004802,yahoo.com,email,web,True,0.67,2025-05-10,crm_sync
C0004803,company.com,email,web,True,0.577,2025-11-30,ad_platform
C0004804,icloud.com,none,android,False,0.65,2025-11-23,crm_sync
C0004805,gmail.com,none,android,True,0.481,2025-07-22,data_vendor
C0004806,company.com,email,android,True,0.888,2025-03-22,crm_sync
C0004807,outlook.com,email,web,True,0.072,2025-09-06,crm_sync
C0004808,outlook.com,push,android,True,0.588,2025-06-22,ad_platform
C0004809,yahoo.com,push,android,False,0.605,2025-04-03,crm_sync
C0004810,gmail.com,email,ios,True,0.557,2025-01-22,crm_sync
C0004811,gmail.com,email,web,True,0.429,2025-03-30,data_vendor
C0004812,gmail.com,email,android,False,0.613,2025-06-03,crm_sync
C0004813,outlook.com,push,web,True,0.065,2025-09-12,data_vendor
C0004814,gmail.com,email,android,False,0.26,2025-01-18,data_vendor
C0004815,outlook.com,email,ios,False,0.003,2025-11-16,support_tool
C0004816,gmail.com,sms,android,False,0.744,2025-03-14,ad_platform
C0004817,outlook.com,email,ios,True,0.14,2025-12-02,crm_sync
C0004818,gmail.com,sms,android,True,0.36,2025-06-12,data_vendor
C0004819,gmail.com,email,web,True,0.575,2025-03-23,data_vendor
C0004820,gmail.com,none,android,False,0.371,2025-09-22,data_vendor
C0004821,gmail.com,email,web,True,0.745,2025-03-12,crm_sync
C0004822,yahoo.com,email,android,False,0.49,2025-06-25,crm_sync
C0004823,gmail.com,sms,android,False,0.546,2025-08-28,support_tool
C0004824,gmail.com,email,android,True,0.153,2025-12-09,ad_platform
C0004825,gmail.com,push,android,True,0.958,2025-02-09,crm_sync
C0004826,gmail.com,push,android,False,0.834,2025-05-21,ad_platform
C0004827,icloud.com,none,android,True,0.72,2025-11-25,data_vendor
C0004828,gmail.com,sms,web,True,0.786,2025-12-04,support_tool
C0004829,yahoo.com,sms,android,True,0.952,2025-02-04,support_tool
C0004830,gmail.com,email,android,True,0.736,2025-05-13,crm_sync
C0004831,gmail.com,email,ios,True,0.67,2025-07-17,crm_sync
C0004832,yahoo.com,email,web,False,0.755,2025-03-06,crm_sync
C0004833,company.com,email,web,True,0.818,2025-12-16,ad_platform
C0004834,outlook.com,push,android,True,0.352,2025-10-11,ad_platform
C0004835,outlook.com,email,ios,True,0.429,2025-08-23,support_tool
C0004836,outlook.com,push,ios,True,0.281,2025-04-18,crm_sync
C0004837,gmail.com,none,ios,True,0.349,2025-08-19,crm_sync
C0004838,company.com,sms,android,True,0.094,2025-10-29,support_tool
C0004839,gmail.com,push,ios,True,0.967,2025-12-05,crm_sync
C0004840,proton.me,email,android,True,0.673,2025-03-30,support_tool
C0004841,outlook.com,email,ios,True,0.108,2025-12-17,crm_sync
C0004842,gmail.com,sms,android,True,0.992,2025-09-20,ad_platform
C0004843,gmail.com,push,android,False,0.265,2025-12-28,ad_platform
C0004844,yahoo.com,email,android,False,0.811,2025-06-29,support_tool
C0004845,gmail.com,none,ios,False,0.687,2025-12-03,crm_sync
C0004846,outlook.com,sms,android,True,0.927,2025-08-21,data_vendor
C0004847,outlook.com,push,web,True,0.859,2025-09-14,crm_sync
C0004848,company.com,email,android,True,0.41,2025-08-11,ad_platform
C0004849,icloud.com,sms,ios,False,0.327,2025-10-05,ad_platform
C0004850,gmail.com,push,android,True,0.739,2025-11-20,crm_sync
C0004851,yahoo.com,push,android,True,0.387,2025-03-10,crm_sync
C0004852,gmail.com,sms,ios,True,0.552,2025-02-23,support_tool
C0004853,gmail.com,sms,ios,False,0.776,2025-08-15,crm_sync
C0004854,company.com,email,web,True,0.797,2025-01-26,ad_platform
C0004855,yahoo.com,email,android,True,0.598,2025-03-12,data_vendor
C0004856,gmail.com,email,ios,False,0.815,2025-08-21,crm_sync
C0004857,gmail.com,push,web,True,0.399,2025-09-04,support_tool
C0004858,company.com,email,android,False,0.928,2025-07-28,ad_platform
C0004859,outlook.com,push,android,True,0.289,2025-10-05,crm_sync
C0004860,company.com,push,android,False,0.355,2025-01-28,support_tool
C0004861,gmail.com,sms,android,True,0.742,2025-11-18,crm_sync
C0004862,outlook.com,push,ios,True,0.503,2025-07-03,ad_platform
C0004863,gmail.com,email,android,False,0.467,2025-06-02,crm_sync
C0004864,gmail.com,none,unknown,True,0.844,2025-09-25,ad_platform
C0004865,gmail.com,sms,ios,True,0.03,2025-04-14,crm_sync
C0004866,outlook.com,email,android,True,0.318,2025-11-22,ad_platform
C0004867,gmail.com,email,web,False,0.761,2025-12-03,support_tool
C0004868,outlook.com,email,android,True,0.283,2025-07-04,crm_sync
C0004869,outlook.com,sms,ios,True,0.237,2025-10-25,ad_platform
C0004870,outlook.com,email,ios,False,0.893,2025-08-15,support_tool
C0004871,outlook.com,sms,web,True,0.598,2025-04-11,crm_sync
C0004872,company.com,sms,web,True,0.192,2025-07-09,crm_sync
C0004873,outlook.com,email,ios,False,0.408,2025-05-20,crm_sync
C0004874,gmail.com,sms,android,True,0.795,2025-12-13,crm_sync
C0004875,proton.me,email,web,True,0.248,2025-12-12,crm_sync
C0004876,outlook.com,push,android,False,0.559,2025-06-07,crm_sync
C0004877,outlook.com,email,android,True,0.27,2025-12-03,support_tool
C0004878,gmail.com,sms,ios,True,0.979,2025-12-24,crm_sync
C0004879,proton.me,email,android,True,0.515,2025-11-23,crm_sync
C0004880,company.com,push,android,True,0.248,2025-06-16,crm_sync
C0004881,gmail.com,push,ios,True,0.175,2025-11-01,data_vendor
C0004882,gmail.com,none,android,True,0.677,2025-02-19,support_tool
C0004883,gmail.com,none,ios,True,0.167,2025-03-15,crm_sync
C0004884,company.com,push,web,False,0.527,2025-02-05,support_tool
C0004885,outlook.com,email,ios,True,0.91,2025-03-04,ad_platform
C0004886,yahoo.com,email,android,True,0.461,2025-12-21,support_tool
C0004887,yahoo.com,email,android,True,0.37,2025-08-12,crm_sync
C0004888,gmail.com,email,android,True,0.93,2025-12-07,data_vendor
C0004889,proton.me,push,ios,True,0.301,2025-05-10,data_vendor
C0004890,gmail.com,sms,ios,True,0.733,2025-04-24,support_tool
C0004891,outlook.com,email,web,True,0.953,2025-06-15,support_tool
C0004892,yahoo.com,email,android,False,0.825,2025-10-27,data_vendor
C0004893,gmail.com,email,android,True,0.21,2025-06-08,support_tool
C0004894,proton.me,email,ios,True,0.212,2025-02-22,support_tool
C0004895,proton.me,email,ios,True,0.812,2025-10-06,support_tool
C0004896,yahoo.com,email,android,True,0.78,2025-08-09,crm_sync
C0004897,outlook.com,email,android,True,0.419,2025-04-16,crm_sync
C0004898,gmail.com,email,web,True,0.642,2025-08-21,ad_platform
C0004899,gmail.com,email,ios,False,0.749,2025-05-29,data_vendor
C0004900,outlook.com,email,ios,False,0.936,2025-10-21,crm_sync
C0004901,gmail.com,sms,ios,False,0.938,2025-12-25,support_tool
C0004902,outlook.com,email,android,False,0.615,2025-12-05,crm_sync
C0004903,outlook.com,sms,android,False,0.664,2025-01-04,data_vendor
C0004904,gmail.com,sms,android,False,0.452,2025-09-11,crm_sync
C0004905,icloud.com,email,web,False,0.414,2025-05-28,ad_platform
C0004906,gmail.com,none,ios,True,0.838,2025-11-29,crm_sync
C0004907,gmail.com,sms,ios,True,0.878,2025-10-27,crm_sync
C0004908,outlook.com,push,web,False,0.304,2025-06-01,support_tool
C0004909,gmail.com,sms,android,True,0.526,2025-04-13,ad_platform
C0004910,outlook.com,none,android,True,0.177,2025-12-25,support_tool
C0004911,yahoo.com,email,android,True,0.33,2025-09-10,support_tool
C0004912,proton.me,email,web,False,0.594,2025-05-07,crm_sync
C0004913,outlook.com,push,ios,True,0.131,2025-07-08,data_vendor
C0004914,outlook.com,sms,android,True,0.96,2025-11-18,ad_platform
C0004915,icloud.com,push,ios,True,0.777,2025-12-26,support_tool
C0004916,outlook.com,none,ios,True,0.519,2025-08-20,ad_platform
C0004917,gmail.com,email,unknown,True,0.084,2025-09-07,support_tool
C0004918,gmail.com,email,ios,True,0.054,2025-09-20,ad_platform
C0004919,proton.me,sms,android,True,0.618,2025-03-16,crm_sync
C0004920,company.com,email,ios,True,0.218,2025-03-09,crm_sync
C0004921,gmail.com,push,android,True,0.581,2025-08-25,support_tool
C0004922,outlook.com,none,ios,True,0.125,2025-06-27,ad_platform
C0004923,company.com,none,ios,True,0.023,2025-05-04,data_vendor
C0004924,gmail.com,push,ios,True,0.842,2025-03-18,data_vendor
C0004925,company.com,sms,ios,True,0.094,2025-09-11,ad_platform
C0004926,company.com,none,ios,True,0.119,2025-11-15,support_tool
C0004927,gmail.com,none,ios,True,0.153,2025-04-05,ad_platform
C0004928,gmail.com,sms,android,True,0.507,2025-06-03,ad_platform
C0004929,gmail.com,email,ios,False,0.259,2025-09-17,crm_sync
C0004930,gmail.com,email,android,True,0.435,2025-04-19,crm_sync
C0004931,gmail.com,sms,ios,False,0.327,2025-03-26,crm_sync
C0004932,icloud.com,email,ios,True,0.514,2025-11-16,crm_sync
C0004933,outlook.com,sms,ios,True,0.655,2025-04-25,crm_sync
C0004934,gmail.com,sms,android,True,0.756,2025-12-15,support_tool
C0004935,gmail.com,sms,web,True,0.56,2025-06-14,ad_platform
C0004936,icloud.com,none,ios,True,0.553,2025-04-07,crm_sync
C0004937,gmail.com,email,web,True,0.8,2025-01-31,data_vendor
C0004938,yahoo.com,push,ios,True,0.28,2025-05-24,data_vendor
C0004939,gmail.com,sms,android,True,0.17,2025-07-30,data_vendor
C0004940,gmail.com,email,android,False,0.721,2025-11-10,data_vendor
C0004941,company.com,email,web,True,0.176,2025-03-12,ad_platform
C0004942,gmail.com,email,android,True,0.247,2025-01-03,crm_sync
C0004943,yahoo.com,email,android,False,0.098,2025-06-10,crm_sync
C0004944,outlook.com,email,ios,False,0.066,2025-04-30,support_tool
C0004945,outlook.com,email,web,True,0.814,2025-11-23,crm_sync
C0004946,outlook.com,email,ios,False,0.676,2025-01-14,support_tool
C0004947,outlook.com,email,web,False,0.361,2025-08-06,crm_sync
C0004948,company.com,email,android,True,0.506,2025-07-12,support_tool
C0004949,company.com,push,ios,True,0.882,2025-11-17,crm_sync
C0004950,outlook.com,push,android,True,0.912,2025-07-04,crm_sync
C0004951,gmail.com,push,android,True,0.241,2025-05-23,ad_platform
C0004952,proton.me,email,web,False,0.495,2025-03-19,crm_sync
C0004953,outlook.com,email,ios,True,0.45,2025-05-24,crm_sync
C0004954,company.com,push,android,True,0.325,2025-02-13,ad_platform
C0004955,gmail.com,email,ios,True,0.334,2025-10-04,data_vendor
C0004956,gmail.com,email,web,False,0.206,2025-06-12,data_vendor
C0004957,yahoo.com,email,ios,True,0.873,2025-08-15,support_tool
C0004958,yahoo.com,sms,android,True,0.45,2025-02-16,data_vendor
C0004959,yahoo.com,sms,web,True,0.951,2025-09-11,ad_platform
C0004960,company.com,email,android,True,0.511,2025-10-20,crm_sync
C0004961,icloud.com,none,android,False,0.226,2025-09-24,support_tool
C0004962,icloud.com,push,android,True,0.442,2025-04-18,data_vendor
C0004963,outlook.com,push,android,True,0.179,2025-10-21,support_tool
C0004964,gmail.com,push,ios,True,0.62,2025-03-10,support_tool
C0004965,gmail.com,push,ios,True,0.755,2025-02-05,crm_sync
C0004966,yahoo.com,email,web,True,0.932,2025-03-07,data_vendor
C0004967,gmail.com,sms,android,True,0.401,2025-11-12,support_tool
C0004968,outlook.com,email,android,True,0.751,2025-12-10,ad_platform
C0004969,gmail.com,email,android,True,0.509,2025-10-10,crm_sync
C0004970,gmail.com,email,android,True,0.821,2025-04-15,crm_sync
C0004971,gmail.com,email,android,False,0.332,2025-07-06,support_tool
C0004972,gmail.com,email,ios,True,0.481,2025-08-12,support_tool
C0004973,gmail.com,email,ios,True,0.23,2025-11-16,crm_sync
C0004974,yahoo.com,email,android,False,0.809,2025-10-06,support_tool
C0004975,outlook.com,sms,ios,False,0.187,2025-10-30,ad_platform
C0004976,yahoo.com,none,ios,True,0.465,2025-08-21,data_vendor
C0004977,gmail.com,email,android,True,0.797,2025-04-24,ad_platform
C0004978,yahoo.com,email,web,True,0.152,2025-12-03,support_tool
C0004979,gmail.com,sms,ios,True,0.149,2025-06-20,data_vendor
C0004980,yahoo.com,email,android,False,0.049,2025-10-27,ad_platform
C0004981,yahoo.com,email,android,True,0.362,2025-01-15,data_vendor
C0004982,company.com,sms,web,True,0.883,2025-12-28,data_vendor
C0004983,proton.me,email,ios,False,0.67,2025-05-06,crm_sync
C0004984,gmail.com,sms,unknown,False,0.652,2025-08-06,crm_sync
C0004985,gmail.com,email,android,True,0.709,2025-11-04,crm_sync
C0004986,gmail.com,push,android,True,0.132,2025-01-04,ad_platform
C0004987,yahoo.com,email,ios,True,0.877,2025-04-24,ad_platform
C0004988,gmail.com,push,android,True,0.377,2025-03-12,crm_sync
C0004989,proton.me,push,web,True,0.2,2025-10-18,support_tool
C0004990,gmail.com,push,android,True,0.989,2025-02-07,ad_platform
C0004991,gmail.com,none,web,False,0.592,2025-09-22,data_vendor
C0004992,proton.me,sms,ios,False,0.136,2025-11-16,support_tool
C0004993,yahoo.com,sms,android,True,0.237,2025-03-13,support_tool
C0004994,gmail.com,sms,ios,True,0.101,2025-10-13,crm_sync
C0004995,yahoo.com,push,ios,True,0.931,2025-05-16,ad_platform
C0004996,outlook.com,email,android,True,0.599,2025-07-18,crm_sync
C0004997,gmail.com,sms,ios,True,0.72,2025-03-27,data_vendor
C0004998,gmail.com,none,ios,True,0.312,2025-12-26,crm_sync
C0004999,outlook.com,email,unknown,True,0.232,2025-06-16,support_tool
C0005000,gmail.com,push,android,False,0.384,2025-09-23,data_vendor
C0005001,outlook.com,email,android,True,0.72,2025-03-22,support_tool
C0005002,company.com,sms,android,False,0.447,2025-06-28,ad_platform
C0005003,proton.me,push,android,True,0.367,2025-07-11,ad_platform
C0005004,proton.me,email,android,True,0.913,2025-02-23,crm_sync
C0005005,gmail.com,sms,ios,True,0.634,2025-03-17,ad_platform
C0005006,yahoo.com,email,ios,False,0.933,2025-11-04,ad_platform
C0005007,yahoo.com,email,android,True,0.75,2025-09-06,support_tool
C0005008,yahoo.com,email,web,True,0.785,2025-04-24,ad_platform
C0005009,gmail.com,sms,android,True,0.775,2025-08-02,support_tool
C0005010,outlook.com,email,android,True,0.312,2025-07-25,support_tool
C0005011,outlook.com,email,android,True,0.81,2025-06-19,data_vendor
C0005012,icloud.com,push,android,True,0.367,2025-01-06,ad_platform
C0005013,gmail.com,email,ios,False,0.755,2025-01-09,support_tool
C0005014,yahoo.com,email,ios,True,0.547,2025-07-30,support_tool
C0005015,gmail.com,sms,ios,True,0.701,2025-11-16,support_tool
C0005016,gmail.com,email,ios,True,0.381,2025-08-12,support_tool
C0005017,gmail.com,push,ios,True,0.119,2025-04-27,crm_sync
C0005018,gmail.com,none,android,True,0.851,2025-12-14,data_vendor
C0005019,gmail.com,push,android,False,0.177,2025-09-14,data_vendor
C0005020,gmail.com,push,ios,True,0.62,2025-10-31,crm_sync
C0005021,gmail.com,email,ios,True,0.615,2025-02-15,crm_sync
C0005022,outlook.com,none,web,True,0.837,2025-11-07,crm_sync
C0005023,gmail.com,sms,ios,False,0.263,2025-06-15,support_tool
C0005024,company.com,email,web,True,0.405,2025-02-10,crm_sync
C0005025,gmail.com,email,unknown,True,0.284,2025-05-05,crm_sync
C0005026,yahoo.com,push,ios,False,0.116,2025-06-07,ad_platform
C0005027,gmail.com,push,ios,True,0.228,2025-11-07,crm_sync
C0005028,gmail.com,email,unknown,True,0.573,2025-03-27,ad_platform
C0005029,icloud.com,sms,ios,True,0.291,2025-08-16,ad_platform
C0005030,outlook.com,email,android,True,0.06,2025-05-17,ad_platform
C0005031,proton.me,email,ios,True,0.279,2025-11-09,crm_sync
C0005032,gmail.com,email,android,True,0.709,2025-08-11,crm_sync
C0005033,gmail.com,none,ios,False,0.503,2025-07-19,support_tool
C0005034,gmail.com,email,ios,True,0.691,2025-04-09,crm_sync
C0005035,gmail.com,email,android,True,0.188,2025-06-25,data_vendor
C0005036,outlook.com,email,ios,True,0.596,2025-05-08,crm_sync
C0005037,gmail.com,push,ios,True,0.91,2025-09-05,crm_sync
C0005038,outlook.com,push,ios,True,0.823,2025-03-06,crm_sync
C0005039,gmail.com,email,ios,True,0.101,2025-12-09,crm_sync
C0005040,gmail.com,sms,android,False,0.376,2025-01-27,ad_platform
C0005041,gmail.com,email,ios,True,0.908,2025-05-05,crm_sync
C0005042,yahoo.com,email,ios,True,0.067,2025-06-04,support_tool
C0005043,gmail.com,push,android,True,0.134,2025-09-27,ad_platform
C0005044,gmail.com,push,web,True,0.709,2025-06-03,crm_sync
C0005045,yahoo.com,sms,ios,False,0.177,2025-05-31,support_tool
C0005046,gmail.com,email,web,True,0.213,2025-08-10,support_tool
C0005047,gmail.com,sms,ios,True,0.403,2025-08-22,support_tool
C0005048,icloud.com,none,android,True,0.5,2025-06-25,crm_sync
C0005049,icloud.com,sms,android,False,0.233,2025-09-03,crm_sync
C0005050,gmail.com,sms,ios,True,0.842,2025-06-24,crm_sync
C0005051,proton.me,email,web,True,0.007,2025-08-04,ad_platform
C0005052,outlook.com,email,ios,True,0.979,2025-12-04,data_vendor
C0005053,outlook.com,sms,ios,True,0.709,2025-11-24,crm_sync
C0005054,gmail.com,none,web,False,0.053,2025-07-19,crm_sync
C0005055,yahoo.com,push,unknown,False,0.338,2025-01-05,crm_sync
C0005056,gmail.com,email,web,True,0.443,2025-01-05,crm_sync
C0005057,yahoo.com,push,ios,True,0.694,2025-07-10,ad_platform
C0005058,outlook.com,email,android,False,0.649,2025-05-29,data_vendor
C0005059,outlook.com,email,android,True,0.641,2025-07-29,crm_sync
C0005060,gmail.com,push,web,True,0.54,2025-03-19,crm_sync
C0005061,gmail.com,email,android,True,0.363,2025-01-17,crm_sync
C0005062,proton.me,email,android,False,0.39,2025-11-25,crm_sync
C0005063,icloud.com,email,android,False,0.664,2025-01-20,crm_sync
C0005064,gmail.com,none,web,True,0.713,2025-02-23,support_tool
C0005065,company.com,none,android,True,0.909,2025-09-10,ad_platform
C0005066,gmail.com,none,web,True,0.216,2025-06-25,crm_sync
C0005067,outlook.com,email,android,False,0.216,2025-08-18,ad_platform
C0005068,outlook.com,sms,ios,True,0.855,2025-07-25,crm_sync
C0005069,gmail.com,push,web,False,0.764,2025-12-08,crm_sync
C0005070,gmail.com,sms,web,True,0.6,2025-09-14,support_tool
C0005071,outlook.com,sms,ios,False,0.012,2025-07-27,data_vendor
C0005072,gmail.com,email,android,True,0.13,2025-11-07,crm_sync
C0005073,gmail.com,email,ios,True,0.299,2025-06-04,crm_sync
C0005074,gmail.com,push,android,True,0.817,2025-01-08,ad_platform
C0005075,gmail.com,email,ios,True,0.373,2025-09-04,crm_sync
C0005076,outlook.com,sms,android,True,0.029,2025-11-10,crm_sync
C0005077,gmail.com,email,android,True,0.63,2025-04-29,crm_sync
C0005078,outlook.com,sms,android,False,0.262,2025-02-19,data_vendor
C0005079,yahoo.com,sms,ios,True,0.867,2025-11-09,ad_platform
C0005080,outlook.com,email,android,False,0.065,2025-09-30,support_tool
C0005081,gmail.com,push,android,True,0.241,2025-04-29,crm_sync
C0005082,company.com,push,android,True,0.846,2025-01-25,crm_sync
C0005083,gmail.com,push,android,False,0.796,2025-09-25,data_vendor
C0005084,gmail.com,email,android,True,0.206,2025-02-20,support_tool
C0005085,proton.me,email,ios,False,0.651,2025-03-06,data_vendor
C0005086,proton.me,email,unknown,False,0.592,2025-11-11,support_tool
C0005087,gmail.com,email,web,True,0.055,2025-05-02,crm_sync
C0005088,icloud.com,push,android,True,0.259,2025-01-07,support_tool
C0005089,outlook.com,email,ios,False,0.431,2025-03-26,ad_platform
C0005090,gmail.com,email,android,True,0.393,2025-04-03,crm_sync
C0005091,gmail.com,email,android,False,0.574,2025-08-08,data_vendor
C0005092,outlook.com,push,android,True,0.906,2025-06-22,crm_sync
C0005093,icloud.com,email,ios,False,0.917,2025-11-25,support_tool
C0005094,outlook.com,sms,web,True,0.348,2025-11-18,support_tool
C0005095,gmail.com,email,android,False,0.642,2025-01-02,crm_sync
C0005096,gmail.com,email,android,True,0.614,2025-12-02,data_vendor
C0005097,gmail.com,none,ios,True,0.093,2025-12-20,support_tool
C0005098,gmail.com,email,web,True,0.521,2025-02-17,ad_platform
C0005099,outlook.com,sms,android,False,0.598,2025-06-09,data_vendor
C0005100,gmail.com,email,android,True,0.163,2025-07-04,ad_platform
C0005101,outlook.com,push,android,True,0.387,2025-04-15,ad_platform
C0005102,yahoo.com,push,web,True,0.746,2025-08-18,crm_sync
C0005103,yahoo.com,sms,web,False,0.519,2025-01-17,crm_sync
C0005104,company.com,sms,ios,True,0.849,2025-01-24,crm_sync
C0005105,gmail.com,email,ios,True,0.691,2025-06-14,data_vendor
C0005106,gmail.com,none,android,True,0.603,2025-09-08,crm_sync
C0005107,outlook.com,sms,ios,False,0.696,2025-05-17,support_tool
C0005108,proton.me,email,android,True,0.249,2025-05-08,crm_sync
C0005109,gmail.com,email,ios,True,0.196,2025-02-10,data_vendor
C0005110,icloud.com,push,ios,True,0.35,2025-12-25,data_vendor
C0005111,gmail.com,email,web,True,0.313,2025-12-08,ad_platform
C0005112,yahoo.com,push,ios,True,0.909,2025-09-11,support_tool
C0005113,outlook.com,email,ios,True,0.164,2025-09-28,support_tool
C0005114,outlook.com,none,android,False,0.322,2025-09-13,crm_sync
C0005115,gmail.com,email,android,True,0.906,2025-01-11,ad_platform
C0005116,company.com,push,web,True,0.999,2025-07-06,support_tool
C0005117,yahoo.com,email,android,False,0.908,2025-01-11,support_tool
C0005118,icloud.com,email,android,False,0.241,2025-08-26,ad_platform
C0005119,gmail.com,email,unknown,True,0.565,2025-07-07,crm_sync
C0005120,company.com,push,web,True,0.247,2025-01-09,ad_platform
C0005121,icloud.com,push,ios,False,0.659,2025-05-15,ad_platform
C0005122,gmail.com,sms,ios,False,0.007,2025-06-03,support_tool
C0005123,outlook.com,push,android,False,0.971,2025-03-29,crm_sync
C0005124,gmail.com,sms,android,False,0.122,2025-05-12,ad_platform
C0005125,gmail.com,push,android,True,0.946,2025-01-27,crm_sync
C0005126,yahoo.com,push,ios,True,0.093,2025-09-27,support_tool
C0005127,yahoo.com,email,web,False,0.205,2025-03-04,crm_sync
C0005128,outlook.com,sms,ios,True,0.01,2025-03-26,support_tool
C0005129,yahoo.com,email,ios,True,0.663,2025-06-17,ad_platform
C0005130,company.com,email,android,False,0.22,2025-06-03,crm_sync
C0005131,yahoo.com,push,android,True,0.147,2025-11-26,crm_sync
C0005132,gmail.com,push,android,True,0.23,2025-11-11,data_vendor
C0005133,gmail.com,sms,android,False,0.987,2025-06-07,ad_platform
C0005134,company.com,none,android,True,0.143,2025-07-03,ad_platform
C0005135,outlook.com,email,android,False,0.378,2025-02-23,data_vendor
C0005136,icloud.com,sms,android,True,0.147,2025-08-11,ad_platform
C0005137,gmail.com,none,android,True,0.013,2025-09-01,support_tool
C0005138,gmail.com,email,android,True,0.423,2025-09-27,ad_platform
C0005139,gmail.com,email,unknown,True,0.9,2025-01-21,ad_platform
C0005140,yahoo.com,push,ios,False,0.691,2025-10-10,crm_sync
C0005141,icloud.com,email,web,False,0.362,2025-04-26,crm_sync
C0005142,outlook.com,none,android,True,0.32,2025-05-11,crm_sync
C0005143,icloud.com,email,ios,True,0.247,2025-09-16,crm_sync
C0005144,gmail.com,email,web,False,0.436,2025-09-02,crm_sync
C0005145,icloud.com,email,web,False,0.924,2025-06-23,ad_platform
C0005146,outlook.com,email,android,False,0.992,2025-11-15,ad_platform
C0005147,yahoo.com,sms,android,False,0.237,2025-05-14,support_tool
C0005148,gmail.com,push,android,True,0.536,2025-11-14,ad_platform
C0005149,outlook.com,push,android,True,0.279,2025-01-13,crm_sync
C0005150,yahoo.com,push,android,True,0.12,2025-02-28,crm_sync
C0005151,outlook.com,email,android,True,0.893,2025-09-03,data_vendor
C0005152,icloud.com,email,android,True,0.914,2025-12-23,crm_sync
C0005153,yahoo.com,sms,android,True,0.026,2025-07-28,ad_platform
C0005154,gmail.com,push,ios,True,0.061,2025-01-15,crm_sync
C0005155,outlook.com,push,ios,True,0.133,2025-06-04,ad_platform
