,customer_id,entitlement_ts,market_raw,product_tier,activity_date
852,10012,2026-01-16 12:00:00,United States,FREE,2026-01-16
853,10016,2026-01-18 12:00:00,United States,FREE,2026-01-18
854,10022,2026-01-03 12:00:00,Canada,PRO,2026-01-03
855,10171,2026-01-08 12:00:00,United States,PRO,2026-01-08
856,10061,2026-01-07 12:00:00,Brasil,PRO,2026-01-07
857,10205,2026-01-08 12:00:00,United States,PRO,2026-01-08
858,10025,2026-01-12 12:00:00,Canada,FREE,2026-01-12
859,10133,2026-01-02 12:00:00,México,PRO,2026-01-02
860,10051,2026-01-02 12:00:00,México,ENTERPRISE,2026-01-02
861,10124,2026-01-16 12:00:00,México,PRO,2026-01-16
862,10046,2026-01-05 12:00:00,Brasil,FREE,2026-01-05
863,10072,2026-01-16 12:00:00,Canada,PRO,2026-01-16
864,10004,2026-01-16 12:00:00,Canada,PRO,2026-01-16
865,10089,2026-01-04 12:00:00,Brasil,PRO,2026-01-04
866,10192,2026-01-06 12:00:00,Brasil,FREE,2026-01-06
867,10208,2026-01-02 12:00:00,España,PRO,2026-01-02
868,10068,2026-01-04 12:00:00,Canada,PRO,2026-01-04
869,10168,2026-01-03 12:00:00,Canada,ENTERPRISE,2026-01-03
870,10054,2026-01-09 12:00:00,Brasil,PRO,2026-01-09
871,10090,2026-01-08 12:00:00,España,FREE,2026-01-08
872,10161,2026-01-18 12:00:00,México,ENTERPRISE,2026-01-18
873,10114,2026-01-02 12:00:00,Brasil,FREE,2026-01-02
874,10039,2026-01-06 12:00:00,United States,PRO,2026-01-06
875,10166,2026-01-02 12:00:00,México,PRO,2026-01-02
876,10079,2026-01-11 12:00:00,Canada,PRO,2026-01-11
877,10025,2026-01-05 12:00:00,España,FREE,2026-01-05
878,10144,2026-01-13 12:00:00,México,FREE,2026-01-13
879,10136,2026-01-14 12:00:00,España,FREE,2026-01-14
880,10142,2026-01-06 12:00:00,México,FREE,2026-01-06
881,10062,2026-01-03 12:00:00,Canada,PRO,2026-01-03
882,10163,2026-01-13 12:00:00,España,PRO,2026-01-13
883,10052,2026-01-03 12:00:00,Canada,ENTERPRISE,2026-01-03
884,10123,2026-01-14 12:00:00,Brasil,FREE,2026-01-14
885,10162,2026-01-04 12:00:00,España,FREE,2026-01-04
886,10108,2026-01-13 12:00:00,México,PRO,2026-01-13
887,10025,2026-01-12 12:00:00,México,FREE,2026-01-12
888,10077,2026-01-02 12:00:00,España,ENTERPRISE,2026-01-02
889,10206,2026-01-12 12:00:00,España,FREE,2026-01-12
890,10192,2026-01-15 12:00:00,México,FREE,2026-01-15
891,10166,2026-01-05 12:00:00,México,PRO,2026-01-05
892,10002,2026-01-12 12:00:00,España,ENTERPRISE,2026-01-12
893,10163,2026-01-17 12:00:00,Brasil,PRO,2026-01-17
894,10077,2026-01-12 12:00:00,España,ENTERPRISE,2026-01-12
895,10156,2026-01-09 12:00:00,Brasil,PRO,2026-01-09
896,10065,2026-01-08 12:00:00,United States,FREE,2026-01-08
897,10043,2026-01-09 12:00:00,Brasil,FREE,2026-01-09
898,10037,2026-01-10 12:00:00,España,PRO,2026-01-10
899,10081,2026-01-10 12:00:00,United States,PRO,2026-01-10
900,10036,2026-01-15 12:00:00,España,PRO,2026-01-15
901,10052,2026-01-12 12:00:00,México,PRO,2026-01-12
902,10113,2026-01-10 12:00:00,United States,FREE,2026-01-10
903,10019,2026-01-01 12:00:00,México,FREE,2026-01-01
904,10019,2026-01-09 12:00:00,Canada,PRO,2026-01-09
905,10128,2026-01-06 12:00:00,España,ENTERPRISE,2026-01-06
906,10073,2026-01-18 12:00:00,United States,PRO,2026-01-18
907,10001,2026-01-11 12:00:00,España,FREE,2026-01-11
908,10060,2026-01-06 12:00:00,United States,FREE,2026-01-06
909,10113,2026-01-11 12:00:00,Canada,FREE,2026-01-11
910,10032,2026-01-03 12:00:00,United States,PRO,2026-01-03
911,10005,2026-01-12 12:00:00,Brasil,PRO,2026-01-12
912,10158,2026-01-16 12:00:00,United States,PRO,2026-01-16
913,10018,2026-01-09 12:00:00,United States,PRO,2026-01-09
914,10159,2026-01-15 12:00:00,United States,PRO,2026-01-15
915,10030,2026-01-17 12:00:00,Canada,FREE,2026-01-17
916,10214,2026-01-12 12:00:00,México,ENTERPRISE,2026-01-12
917,10043,2026-01-04 12:00:00,Canada,FREE,2026-01-04
918,10007,2026-01-11 12:00:00,United States,ENTERPRISE,2026-01-11
919,10201,2026-01-11 12:00:00,United States,PRO,2026-01-11
920,10158,2026-01-07 12:00:00,España,PRO,2026-01-07
921,10210,2026-01-09 12:00:00,Brasil,PRO,2026-01-09
922,10168,2026-01-05 12:00:00,México,PRO,2026-01-05
923,10085,2026-01-06 12:00:00,United States,FREE,2026-01-06
924,10013,2026-01-03 12:00:00,United States,FREE,2026-01-03
925,10073,2026-01-07 12:00:00,United States,PRO,2026-01-07
926,10127,2026-01-11 12:00:00,España,ENTERPRISE,2026-01-11
927,10209,2026-01-09 12:00:00,Brasil,FREE,2026-01-09
928,10156,2026-01-15 12:00:00,España,ENTERPRISE,2026-01-15
929,10141,2026-01-14 12:00:00,España,PRO,2026-01-14
930,10105,2026-01-03 12:00:00,España,PRO,2026-01-03
931,10158,2026-01-05 12:00:00,España,PRO,2026-01-05
932,10073,2026-01-03 12:00:00,México,PRO,2026-01-03
933,10038,2026-01-12 12:00:00,Brasil,ENTERPRISE,2026-01-12
934,10097,2026-01-16 12:00:00,United States,ENTERPRISE,2026-01-16
935,10194,2026-01-13 12:00:00,México,ENTERPRISE,2026-01-13
936,10001,2026-01-14 12:00:00,Canada,ENTERPRISE,2026-01-14
937,10083,2026-01-10 12:00:00,España,FREE,2026-01-10
938,10028,2026-01-14 12:00:00,Canada,ENTERPRISE,2026-01-14
939,10148,2026-01-18 12:00:00,United States,PRO,2026-01-18
940,10189,2026-01-01 12:00:00,México,FREE,2026-01-01
941,10194,2026-01-17 12:00:00,Canada,FREE,2026-01-17
942,10103,2026-01-14 12:00:00,Brasil,FREE,2026-01-14
943,10014,2026-01-15 12:00:00,Brasil,ENTERPRISE,2026-01-15
944,10218,2026-01-04 12:00:00,United States,PRO,2026-01-04
945,10103,2026-01-11 12:00:00,Canada,FREE,2026-01-11
946,10102,2026-01-01 12:00:00,United States,FREE,2026-01-01
947,10042,2026-01-14 12:00:00,España,FREE,2026-01-14
948,10117,2026-01-11 12:00:00,United States,ENTERPRISE,2026-01-11
949,10098,2026-01-18 12:00:00,España,FREE,2026-01-18
950,10072,2026-01-04 12:00:00,Canada,FREE,2026-01-04
951,10140,2026-01-07 12:00:00,México,FREE,2026-01-07
952,10094,2026-01-05 12:00:00,Brasil,FREE,2026-01-05
953,10107,2026-01-14 12:00:00,Canada,PRO,2026-01-14
954,10183,2026-01-05 12:00:00,Brasil,ENTERPRISE,2026-01-05
955,10185,2026-01-05 12:00:00,United States,PRO,2026-01-05
956,10061,2026-01-14 12:00:00,Canada,PRO,2026-01-14
957,10154,2026-01-11 12:00:00,México,PRO,2026-01-11
958,10105,2026-01-04 12:00:00,United States,FREE,2026-01-04
959,10115,2026-01-03 12:00:00,Brasil,PRO,2026-01-03
960,10084,2026-01-02 12:00:00,España,ENTERPRISE,2026-01-02
961,10187,2026-01-02 12:00:00,México,PRO,2026-01-02
962,10112,2026-01-17 12:00:00,Canada,ENTERPRISE,2026-01-17
963,10107,2026-01-13 12:00:00,Canada,PRO,2026-01-13
964,10047,2026-01-12 12:00:00,México,PRO,2026-01-12
965,10006,2026-01-16 12:00:00,México,FREE,2026-01-16
966,10183,2026-01-09 12:00:00,México,PRO,2026-01-09
967,10045,2026-01-16 12:00:00,United States,PRO,2026-01-16
968,10154,2026-01-17 12:00:00,Brasil,PRO,2026-01-17
969,10157,2026-01-10 12:00:00,España,FREE,2026-01-10
970,10037,2026-01-18 12:00:00,México,PRO,2026-01-18
971,10171,2026-01-10 12:00:00,España,PRO,2026-01-10
972,10077,2026-01-03 12:00:00,México,FREE,2026-01-03
973,10139,2026-01-05 12:00:00,Canada,FREE,2026-01-05
974,10089,2026-01-18 12:00:00,United States,FREE,2026-01-18
975,10132,2026-01-07 12:00:00,España,FREE,2026-01-07
976,10047,2026-01-05 12:00:00,Brasil,FREE,2026-01-05
977,10111,2026-01-04 12:00:00,México,FREE,2026-01-04
978,10078,2026-01-12 12:00:00,Brasil,FREE,2026-01-12
979,10102,2026-01-12 12:00:00,Canada,FREE,2026-01-12
980,10096,2026-01-02 12:00:00,España,PRO,2026-01-02
981,10009,2026-01-12 12:00:00,España,FREE,2026-01-12
982,10134,2026-01-02 12:00:00,United States,PRO,2026-01-02
983,10120,2026-01-17 12:00:00,United States,FREE,2026-01-17
984,10131,2026-01-17 12:00:00,Canada,ENTERPRISE,2026-01-17
985,10217,2026-01-03 12:00:00,España,FREE,2026-01-03
986,10190,2026-01-10 12:00:00,United States,FREE,2026-01-10
987,10199,2026-01-02 12:00:00,Brasil,PRO,2026-01-02
988,10206,2026-01-04 12:00:00,España,PRO,2026-01-04
989,10037,2026-01-12 12:00:00,México,FREE,2026-01-12
990,10082,2026-01-07 12:00:00,Canada,PRO,2026-01-07
991,10110,2026-01-08 12:00:00,Canada,PRO,2026-01-08
992,10088,2026-01-11 12:00:00,México,FREE,2026-01-11
993,10116,2026-01-04 12:00:00,México,FREE,2026-01-04
994,10177,2026-01-10 12:00:00,United States,FREE,2026-01-10
995,10156,2026-01-10 12:00:00,España,FREE,2026-01-10
996,10020,2026-01-16 12:00:00,España,FREE,2026-01-16
997,10167,2026-01-09 12:00:00,España,PRO,2026-01-09
998,10013,2026-01-05 12:00:00,Brasil,PRO,2026-01-05
999,10142,2026-01-15 12:00:00,Canada,FREE,2026-01-15
1000,10032,2026-01-13 12:00:00,España,PRO,2026-01-13
1001,10124,2026-01-01 12:00:00,Brasil,PRO,2026-01-01
1002,10127,2026-01-07 12:00:00,United States,FREE,2026-01-07
1003,10136,2026-01-04 12:00:00,México,PRO,2026-01-04
1004,10051,2026-01-14 12:00:00,Brasil,FREE,2026-01-14
1005,10202,2026-01-13 12:00:00,United States,ENTERPRISE,2026-01-13
1006,10146,2026-01-06 12:00:00,España,PRO,2026-01-06
1007,10201,2026-01-16 12:00:00,United States,ENTERPRISE,2026-01-16
1008,10168,2026-01-04 12:00:00,España,PRO,2026-01-04
1009,10076,2026-01-03 12:00:00,United States,FREE,2026-01-03
1010,10096,2026-01-16 12:00:00,Brasil,PRO,2026-01-16
1011,10147,2026-01-14 12:00:00,Canada,PRO,2026-01-14
1012,10003,2026-01-10 12:00:00,México,FREE,2026-01-10
1013,10204,2026-01-03 12:00:00,México,FREE,2026-01-03
1014,10128,2026-01-02 12:00:00,United States,FREE,2026-01-02
1015,10109,2026-01-13 12:00:00,Brasil,FREE,2026-01-13
1016,10172,2026-01-03 12:00:00,Brasil,PRO,2026-01-03
1017,10184,2026-01-08 12:00:00,España,PRO,2026-01-08
1018,10067,2026-01-17 12:00:00,Brasil,FREE,2026-01-17
1019,10022,2026-01-18 12:00:00,Brasil,FREE,2026-01-18
1020,10137,2026-01-12 12:00:00,México,FREE,2026-01-12
1021,10193,2026-01-05 12:00:00,Canada,PRO,2026-01-05
1022,10057,2026-01-07 12:00:00,España,FREE,2026-01-07
1023,10022,2026-01-16 12:00:00,Brasil,FREE,2026-01-16
1024,10116,2026-01-01 12:00:00,Brasil,FREE,2026-01-01
1025,10218,2026-01-08 12:00:00,Canada,PRO,2026-01-08
1026,10001,2026-01-10 12:00:00,Brasil,PRO,2026-01-10
1027,10181,2026-01-07 12:00:00,Brasil,PRO,2026-01-07
1028,10176,2026-01-01 12:00:00,Brasil,PRO,2026-01-01
1029,10140,2026-01-03 12:00:00,México,PRO,2026-01-03
1030,10191,2026-01-09 12:00:00,México,PRO,2026-01-09
1031,10213,2026-01-14 12:00:00,España,PRO,2026-01-14
1032,10197,2026-01-03 12:00:00,Canada,PRO,2026-01-03
1033,10138,2026-01-06 12:00:00,México,FREE,2026-01-06
1034,10127,2026-01-05 12:00:00,España,PRO,2026-01-05
1035,10125,2026-01-01 12:00:00,United States,FREE,2026-01-01
1036,10078,2026-01-04 12:00:00,España,FREE,2026-01-04
1037,10013,2026-01-18 12:00:00,España,FREE,2026-01-18
1038,10063,2026-01-15 12:00:00,Brasil,ENTERPRISE,2026-01-15
1039,10045,2026-01-13 12:00:00,México,PRO,2026-01-13
1040,10133,2026-01-13 12:00:00,United States,PRO,2026-01-13
1041,10123,2026-01-05 12:00:00,United States,ENTERPRISE,2026-01-05
1042,10178,2026-01-16 12:00:00,Canada,FREE,2026-01-16
1043,10052,2026-01-17 12:00:00,United States,FREE,2026-01-17
1044,10165,2026-01-09 12:00:00,Brasil,FREE,2026-01-09
1045,10030,2026-01-02 12:00:00,España,PRO,2026-01-02
1046,10085,2026-01-10 12:00:00,México,FREE,2026-01-10
1047,10071,2026-01-16 12:00:00,España,PRO,2026-01-16
1048,10049,2026-01-04 12:00:00,United States,PRO,2026-01-04
1049,10134,2026-01-13 12:00:00,Brasil,PRO,2026-01-13
1050,10002,2026-01-02 12:00:00,Brasil,PRO,2026-01-02
1051,10188,2026-01-07 12:00:00,España,ENTERPRISE,2026-01-07
1052,10185,2026-01-08 12:00:00,Brasil,FREE,2026-01-08
1053,10190,2026-01-07 12:00:00,Brasil,PRO,2026-01-07
1054,10058,2026-01-09 12:00:00,United States,FREE,2026-01-09
1055,10036,2026-01-14 12:00:00,Brasil,PRO,2026-01-14
1056,10196,2026-01-13 12:00:00,México,FREE,2026-01-13
1057,10074,2026-01-08 12:00:00,España,PRO,2026-01-08
1058,10003,2026-01-04 12:00:00,España,PRO,2026-01-04
1059,10059,2026-01-09 12:00:00,United States,PRO,2026-01-09
1060,10166,2026-01-16 12:00:00,Brasil,PRO,2026-01-16
1061,10100,2026-01-10 12:00:00,España,PRO,2026-01-10
1062,10198,2026-01-01 12:00:00,Brasil,FREE,2026-01-01
1063,10187,2026-01-07 12:00:00,United States,PRO,2026-01-07
1064,10171,2026-01-15 12:00:00,España,ENTERPRISE,2026-01-15
1065,10043,2026-01-04 12:00:00,United States,FREE,2026-01-04
1066,10004,2026-01-01 12:00:00,España,PRO,2026-01-01
1067,10110,2026-01-16 12:00:00,México,FREE,2026-01-16
1068,10108,2026-01-10 12:00:00,México,FREE,2026-01-10
1069,10204,2026-01-17 12:00:00,United States,FREE,2026-01-17
1070,10158,2026-01-10 12:00:00,Brasil,FREE,2026-01-10
1071,10168,2026-01-02 12:00:00,México,PRO,2026-01-02
1072,10111,2026-01-17 12:00:00,United States,ENTERPRISE,2026-01-17
1073,10212,2026-01-15 12:00:00,United States,FREE,2026-01-15
1074,10211,2026-01-04 12:00:00,México,FREE,2026-01-04
1075,10013,2026-01-18 12:00:00,Brasil,ENTERPRISE,2026-01-18
1076,10035,2026-01-11 12:00:00,México,FREE,2026-01-11
1077,10009,2026-01-17 12:00:00,España,FREE,2026-01-17
1078,10059,2026-01-01 12:00:00,México,FREE,2026-01-01
1079,10051,2026-01-13 12:00:00,Canada,ENTERPRISE,2026-01-13
1080,10203,2026-01-02 12:00:00,United States,ENTERPRISE,2026-01-02
1081,10037,2026-01-08 12:00:00,Brasil,PRO,2026-01-08
1082,10116,2026-01-17 12:00:00,México,FREE,2026-01-17
1083,10187,2026-01-17 12:00:00,México,FREE,2026-01-17
1084,10127,2026-01-09 12:00:00,España,ENTERPRISE,2026-01-09
1085,10067,2026-01-01 12:00:00,Canada,PRO,2026-01-01
1086,10206,2026-01-11 12:00:00,España,PRO,2026-01-11
1087,10042,2026-01-12 12:00:00,México,FREE,2026-01-12
1088,10069,2026-01-05 12:00:00,México,PRO,2026-01-05
1089,10095,2026-01-13 12:00:00,United States,PRO,2026-01-13
1090,10061,2026-01-05 12:00:00,México,PRO,2026-01-05
1091,10131,2026-01-09 12:00:00,México,PRO,2026-01-09
1092,10115,2026-01-14 12:00:00,España,FREE,2026-01-14
1093,10101,2026-01-16 12:00:00,España,PRO,2026-01-16
1094,10087,2026-01-09 12:00:00,España,ENTERPRISE,2026-01-09
1095,10138,2026-01-14 12:00:00,Brasil,FREE,2026-01-14
1096,10139,2026-01-02 12:00:00,Canada,PRO,2026-01-02
1097,10053,2026-01-18 12:00:00,Canada,PRO,2026-01-18
1098,10218,2026-01-13 12:00:00,Canada,FREE,2026-01-13
1099,10172,2026-01-03 12:00:00,Brasil,FREE,2026-01-03
1100,10056,2026-01-02 12:00:00,España,PRO,2026-01-02
1101,10032,2026-01-18 12:00:00,Canada,PRO,2026-01-18
1102,10071,2026-01-07 12:00:00,España,PRO,2026-01-07
1103,10140,2026-01-18 12:00:00,Brasil,FREE,2026-01-18
1104,10001,2026-01-13 12:00:00,Brasil,PRO,2026-01-13
1105,10216,2026-01-06 12:00:00,Canada,ENTERPRISE,2026-01-06
1106,10082,2026-01-07 12:00:00,España,PRO,2026-01-07
1107,10208,2026-01-02 12:00:00,México,PRO,2026-01-02
1108,10156,2026-01-11 12:00:00,United States,FREE,2026-01-11
1109,10041,2026-01-08 12:00:00,United States,PRO,2026-01-08
1110,10084,2026-01-12 12:00:00,United States,FREE,2026-01-12
1111,10085,2026-01-02 12:00:00,México,FREE,2026-01-02
1112,10212,2026-01-18 12:00:00,Canada,PRO,2026-01-18
1113,10219,2026-01-12 12:00:00,México,FREE,2026-01-12
1114,10006,2026-01-18 12:00:00,México,PRO,2026-01-18
1115,10106,2026-01-16 12:00:00,México,FREE,2026-01-16
1116,10072,2026-01-04 12:00:00,Canada,PRO,2026-01-04
1117,10117,2026-01-17 12:00:00,Canada,PRO,2026-01-17
1118,10201,2026-01-17 12:00:00,United States,FREE,2026-01-17
1119,10150,2026-01-14 12:00:00,Canada,PRO,2026-01-14
1120,10146,2026-01-18 12:00:00,Canada,PRO,2026-01-18
1121,10123,2026-01-04 12:00:00,United States,FREE,2026-01-04
1122,10007,2026-01-02 12:00:00,United States,PRO,2026-01-02
1123,10132,2026-01-13 12:00:00,México,PRO,2026-01-13
1124,10174,2026-01-08 12:00:00,United States,PRO,2026-01-08
1125,10009,2026-01-06 12:00:00,México,FREE,2026-01-06
1126,10139,2026-01-06 12:00:00,Canada,FREE,2026-01-06
1127,10176,2026-01-12 12:00:00,Brasil,PRO,2026-01-12
1128,10200,2026-01-13 12:00:00,México,PRO,2026-01-13
1129,10015,2026-01-03 12:00:00,Brasil,PRO,2026-01-03
1130,10120,2026-01-05 12:00:00,United States,ENTERPRISE,2026-01-05
1131,10107,2026-01-07 12:00:00,España,FREE,2026-01-07
1132,10108,2026-01-14 12:00:00,United States,PRO,2026-01-14
1133,10211,2026-01-12 12:00:00,Canada,PRO,2026-01-12
1134,10187,2026-01-08 12:00:00,Canada,FREE,2026-01-08
1135,10125,2026-01-06 12:00:00,Canada,PRO,2026-01-06
1136,10175,2026-01-16 12:00:00,United States,ENTERPRISE,2026-01-16
1137,10204,2026-01-16 12:00:00,España,PRO,2026-01-16
1138,10108,2026-01-01 12:00:00,Canada,ENTERPRISE,2026-01-01
1139,10067,2026-01-14 12:00:00,México,FREE,2026-01-14
1140,10064,2026-01-03 12:00:00,United States,FREE,2026-01-03
1141,10060,2026-01-09 12:00:00,Brasil,PRO,2026-01-09
1142,10052,2026-01-12 12:00:00,Canada,ENTERPRISE,2026-01-12
1143,10014,2026-01-06 12:00:00,México,FREE,2026-01-06
1144,10175,2026-01-14 12:00:00,España,PRO,2026-01-14
1145,10062,2026-01-18 12:00:00,United States,FREE,2026-01-18
1146,10094,2026-01-18 12:00:00,México,PRO,2026-01-18
1147,10095,2026-01-05 12:00:00,México,FREE,2026-01-05
1148,10007,2026-01-06 12:00:00,Brasil,PRO,2026-01-06
1149,10172,2026-01-14 12:00:00,United States,PRO,2026-01-14
1150,10146,2026-01-01 12:00:00,México,FREE,2026-01-01
1151,10116,2026-01-09 12:00:00,Canada,FREE,2026-01-09
1152,10026,2026-01-13 12:00:00,España,FREE,2026-01-13
1153,10175,2026-01-07 12:00:00,Brasil,FREE,2026-01-07
1154,10018,2026-01-04 12:00:00,Canada,PRO,2026-01-04
1155,10188,2026-01-11 12:00:00,Brasil,PRO,2026-01-11
1156,10153,2026-01-14 12:00:00,Brasil,PRO,2026-01-14
1157,10128,2026-01-02 12:00:00,United States,PRO,2026-01-02
1158,10212,2026-01-12 12:00:00,Brasil,PRO,2026-01-12
1159,10172,2026-01-11 12:00:00,Canada,PRO,2026-01-11
1160,10151,2026-01-10 12:00:00,Brasil,PRO,2026-01-10
1161,10092,2026-01-16 12:00:00,México,FREE,2026-01-16
1162,10165,2026-01-11 12:00:00,Canada,FREE,2026-01-11
1163,10178,2026-01-01 12:00:00,United States,FREE,2026-01-01
1164,10018,2026-01-18 12:00:00,Canada,PRO,2026-01-18
1165,10158,2026-01-12 12:00:00,México,FREE,2026-01-12
1166,10193,2026-01-07 12:00:00,United States,PRO,2026-01-07
1167,10190,2026-01-15 12:00:00,Brasil,PRO,2026-01-15
1168,10005,2026-01-06 12:00:00,España,FREE,2026-01-06
1169,10170,2026-01-08 12:00:00,México,FREE,2026-01-08
1170,10013,2026-01-17 12:00:00,United States,PRO,2026-01-17
1171,10106,2026-01-16 12:00:00,España,ENTERPRISE,2026-01-16
1172,10102,2026-01-05 12:00:00,México,FREE,2026-01-05
1173,10095,2026-01-02 12:00:00,United States,FREE,2026-01-02
1174,10094,2026-01-14 12:00:00,España,PRO,2026-01-14
1175,10118,2026-01-07 12:00:00,México,ENTERPRISE,2026-01-07
1176,10105,2026-01-17 12:00:00,Canada,PRO,2026-01-17
1177,10097,2026-01-12 12:00:00,Canada,ENTERPRISE,2026-01-12
1178,10165,2026-01-16 12:00:00,United States,FREE,2026-01-16
1179,10148,2026-01-02 12:00:00,Canada,FREE,2026-01-02
1180,10207,2026-01-16 12:00:00,México,ENTERPRISE,2026-01-16
1181,10195,2026-01-01 12:00:00,Canada,FREE,2026-01-01
1182,10200,2026-01-08 12:00:00,United States,FREE,2026-01-08
1183,10072,2026-01-14 12:00:00,Brasil,PRO,2026-01-14
1184,10021,2026-01-08 12:00:00,España,FREE,2026-01-08
1185,10066,2026-01-13 12:00:00,México,FREE,2026-01-13
1186,10031,2026-01-01 12:00:00,United States,ENTERPRISE,2026-01-01
1187,10002,2026-01-16 12:00:00,Canada,FREE,2026-01-16
1188,10127,2026-01-16 12:00:00,Canada,PRO,2026-01-16
1189,10158,2026-01-16 12:00:00,United States,FREE,2026-01-16
1190,10217,2026-01-02 12:00:00,España,PRO,2026-01-02
1191,10035,2026-01-03 12:00:00,España,FREE,2026-01-03
1192,10073,2026-01-01 12:00:00,Canada,ENTERPRISE,2026-01-01
1193,10053,2026-01-07 12:00:00,España,PRO,2026-01-07
1194,10192,2026-01-09 12:00:00,México,PRO,2026-01-09
1195,10125,2026-01-14 12:00:00,Brasil,FREE,2026-01-14
1196,10015,2026-01-09 12:00:00,Brasil,FREE,2026-01-09
1197,10151,2026-01-18 12:00:00,Brasil,ENTERPRISE,2026-01-18
1198,10106,2026-01-04 12:00:00,España,FREE,2026-01-04
1199,10191,2026-01-02 12:00:00,España,ENTERPRISE,2026-01-02
1200,10031,2026-01-05 12:00:00,Brasil,PRO,2026-01-05
1201,10148,2026-01-15 12:00:00,España,ENTERPRISE,2026-01-15
1202,10079,2026-01-02 12:00:00,Brasil,FREE,2026-01-02
1203,10007,2026-01-09 12:00:00,Canada,PRO,2026-01-09
1204,10087,2026-01-02 12:00:00,España,ENTERPRISE,2026-01-02
1205,10044,2026-01-07 12:00:00,México,PRO,2026-01-07
1206,10180,2026-01-15 12:00:00,España,PRO,2026-01-15
1207,10129,2026-01-12 12:00:00,España,FREE,2026-01-12
1208,10040,2026-01-13 12:00:00,México,PRO,2026-01-13
1209,10124,2026-01-01 12:00:00,Canada,ENTERPRISE,2026-01-01
1210,10162,2026-01-02 12:00:00,España,PRO,2026-01-02
1211,10015,2026-01-13 12:00:00,United States,PRO,2026-01-13
1212,10208,2026-01-14 12:00:00,United States,FREE,2026-01-14
1213,10216,2026-01-04 12:00:00,Brasil,PRO,2026-01-04
1214,10213,2026-01-01 12:00:00,España,PRO,2026-01-01
1215,10192,2026-01-09 12:00:00,Canada,PRO,2026-01-09
1216,10108,2026-01-07 12:00:00,España,FREE,2026-01-07
1217,10123,2026-01-16 12:00:00,México,PRO,2026-01-16
1218,10150,2026-01-10 12:00:00,México,FREE,2026-01-10
1219,10121,2026-01-08 12:00:00,United States,ENTERPRISE,2026-01-08
1220,10152,2026-01-01 12:00:00,Canada,PRO,2026-01-01
1221,10149,2026-01-02 12:00:00,México,FREE,2026-01-02
1222,10004,2026-01-13 12:00:00,España,PRO,2026-01-13
1223,10039,2026-01-04 12:00:00,United States,PRO,2026-01-04
1224,10021,2026-01-07 12:00:00,España,PRO,2026-01-07
1225,10002,2026-01-05 12:00:00,España,FREE,2026-01-05
1226,10213,2026-01-13 12:00:00,España,PRO,2026-01-13
1227,10185,2026-01-07 12:00:00,Brasil,FREE,2026-01-07
1228,10045,2026-01-12 12:00:00,United States,ENTERPRISE,2026-01-12
1229,10017,2026-01-03 12:00:00,Canada,FREE,2026-01-03
1230,10208,2026-01-06 12:00:00,España,FREE,2026-01-06
1231,10133,2026-01-11 12:00:00,Canada,FREE,2026-01-11
1232,10135,2026-01-17 12:00:00,Brasil,PRO,2026-01-17
1233,10209,2026-01-09 12:00:00,United States,PRO,2026-01-09
1234,10142,2026-01-02 12:00:00,United States,PRO,2026-01-02
1235,10157,2026-01-08 12:00:00,United States,FREE,2026-01-08
1236,10163,2026-01-04 12:00:00,México,PRO,2026-01-04
1237,10130,2026-01-12 12:00:00,Canada,PRO,2026-01-12
1238,10158,2026-01-07 12:00:00,España,FREE,2026-01-07
1239,10107,2026-01-15 12:00:00,México,ENTERPRISE,2026-01-15
1240,10132,2026-01-12 12:00:00,Brasil,FREE,2026-01-12
1241,10078,2026-01-07 12:00:00,Canada,PRO,2026-01-07
1242,10193,2026-01-02 12:00:00,United States,ENTERPRISE,2026-01-02
1243,10206,2026-01-12 12:00:00,United States,PRO,2026-01-12
1244,10049,2026-01-07 12:00:00,United States,PRO,2026-01-07
1245,10151,2026-01-04 12:00:00,Canada,PRO,2026-01-04
1246,10023,2026-01-18 12:00:00,México,FREE,2026-01-18
1247,10129,2026-01-14 12:00:00,Canada,FREE,2026-01-14
1248,10061,2026-01-07 12:00:00,United States,PRO,2026-01-07
1249,10062,2026-01-13 12:00:00,España,FREE,2026-01-13
1250,10095,2026-01-01 12:00:00,Brasil,PRO,2026-01-01
1251,10024,2026-01-05 12:00:00,Brasil,FREE,2026-01-05
1252,10198,2026-01-04 12:00:00,España,PRO,2026-01-04
1253,10026,2026-01-13 12:00:00,Brasil,FREE,2026-01-13
1254,10146,2026-01-01 12:00:00,Brasil,PRO,2026-01-01
1255,10088,2026-01-11 12:00:00,España,PRO,2026-01-11
1256,10108,2026-01-13 12:00:00,United States,PRO,2026-01-13
1257,10094,2026-01-09 12:00:00,Brasil,PRO,2026-01-09
1258,10200,2026-01-15 12:00:00,Canada,ENTERPRISE,2026-01-15
1259,10124,2026-01-17 12:00:00,Canada,PRO,2026-01-17
1260,10002,2026-01-08 12:00:00,Canada,PRO,2026-01-08
1261,10012,2026-01-13 12:00:00,México,PRO,2026-01-13
1262,10028,2026-01-07 12:00:00,México,PRO,2026-01-07
1263,10058,2026-01-10 12:00:00,México,FREE,2026-01-10
1264,10082,2026-01-04 12:00:00,United States,PRO,2026-01-04
1265,10117,2026-01-07 12:00:00,España,FREE,2026-01-07
1266,10105,2026-01-13 12:00:00,Canada,FREE,2026-01-13
1267,10087,2026-01-10 12:00:00,Brasil,FREE,2026-01-10
1268,10078,2026-01-11 12:00:00,Canada,ENTERPRISE,2026-01-11
