event_date,region,park_name,team_id,team_name,volunteer_id,volunteer_experience,minutes_observed,weather,fireflies_counted
2025-06-23,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V00507,beginner,40,humid,22
2025-08-10,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V00667,beginner,45,clear,24
2025-06-17,High Plains,Sage Flat Park,T059,Glow Seekers 59,V02891,intermediate,45,cloudy,25
2025-08-26,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V02878,beginner,45,humid,26
2025-07-30,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V01292,intermediate,75,foggy,40
2025-07-14,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V02263,beginner,20,light_rain,2
2025-07-25,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V02688,intermediate,40,humid,31
2025-07-06,Northwoods,Silver Fern Preserve,T013,Dusk Patrol 13,V01446,beginner,40,cloudy,16
2025-06-12,High Plains,Prairie Star Field,T049,Spark Scouts 49,V01439,advanced,60,foggy,21
2025-06-07,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V02601,beginner,40,cloudy,20
2025-06-13,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V00090,intermediate,90,light_rain,46
2025-06-19,Coastal,Saltwind Dunes,T068,Spark Scouts 68,V02359,advanced,30,foggy,16
2025-08-18,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V01859,advanced,40,clear,28
2025-07-30,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V00171,intermediate,60,clear,48
2025-07-04,Coastal,Harbor Mist Park,T069,Spark Scouts 69,V01332,beginner,30,light_rain,5
2025-08-30,Coastal,Driftwood Cove,T077,Spark Scouts 77,V01287,beginner,75,clear,48
2025-08-25,High Plains,Prairie Star Field,T047,Spark Scouts 47,V02103,beginner,90,humid,28
2025-06-06,Riverlands,Willow Marsh,T036,Night Trackers 36,V01256,advanced,40,light_rain,27
2025-08-13,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V00534,advanced,60,foggy,49
2025-07-13,Appalachia,Moss Lantern Park,T094,Spark Scouts 94,V01019,intermediate,75,clear,68
2025-06-14,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V00377,intermediate,75,humid,48
2025-07-14,Riverlands,Willow Marsh,T031,Twilight Counters 31,V03809,intermediate,90,humid,77
2025-06-06,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V00670,advanced,45,humid,31
2025-07-12,Riverlands,Willow Marsh,T029,Lantern Watch 29,V02764,intermediate,30,clear,24
2025-06-08,High Plains,Dry Creek Reserve,T055,Twilight Counters 55,V03060,advanced,75,clear,22
2025-08-24,Riverlands,Blue Heron Point,T041,Dusk Patrol 41,V02827,beginner,30,clear,21
2025-08-11,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V03957,intermediate,75,cloudy,56
2025-06-11,Coastal,Harbor Mist Park,T072,Twilight Counters 72,V02897,beginner,90,clear,52
2025-06-15,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V01728,beginner,30,foggy,16
2025-06-15,Coastal,Driftwood Cove,T080,Spark Scouts 80,V00143,intermediate,75,light_rain,17
2025-06-25,Riverlands,Blue Heron Point,T037,Lantern Watch 37,V00093,beginner,75,humid,50
2025-07-31,High Plains,Dry Creek Reserve,T053,Night Trackers 53,V01546,intermediate,45,clear,23
2025-06-26,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V02110,intermediate,75,humid,64
2025-08-03,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V00694,beginner,45,light_rain,15
2025-07-07,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V01543,intermediate,60,humid,48
2025-06-18,Coastal,Harbor Mist Park,T070,Field Flickers 70,V02746,intermediate,60,foggy,21
2025-08-14,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V03624,intermediate,30,cloudy,17
2025-06-13,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V02389,beginner,60,foggy,29
2025-06-03,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V03056,intermediate,90,light_rain,38
2025-07-27,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V00991,beginner,45,humid,29
2025-08-19,Riverlands,Willow Marsh,T036,Night Trackers 36,V00983,beginner,45,humid,31
2025-08-30,Riverlands,Blue Heron Point,T039,Spark Scouts 39,V01639,beginner,75,cloudy,38
2025-06-28,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V00560,intermediate,30,humid,23
2025-08-27,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V03144,intermediate,40,clear,28
2025-06-10,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V03941,intermediate,75,humid,56
2025-08-27,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V01076,intermediate,30,clear,13
2025-08-09,Riverlands,Blue Heron Point,T043,Moon Chasers 43,V00995,intermediate,30,humid,20
2025-06-20,Coastal,Harbor Mist Park,T075,Night Trackers 75,V01752,intermediate,40,foggy,15
2025-07-05,Riverlands,Willow Marsh,T033,Glow Seekers 33,V01908,intermediate,45,cloudy,25
2025-07-30,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V00103,advanced,90,humid,74
2025-07-27,Coastal,Driftwood Cove,T078,Lantern Watch 78,V03427,beginner,60,cloudy,27
2025-08-12,Riverlands,Otter Bend Park,T027,Twilight Counters 27,V02012,beginner,30,humid,29
2025-07-23,Appalachia,Moss Lantern Park,T088,Lantern Watch 88,V03498,intermediate,75,clear,71
2025-07-03,Coastal,Harbor Mist Park,T074,Field Flickers 74,V01138,beginner,30,humid,20
2025-08-15,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V03094,beginner,60,humid,49
2025-07-03,Riverlands,Willow Marsh,T036,Night Trackers 36,V00574,intermediate,60,clear,47
2025-08-29,Coastal,Saltwind Dunes,T065,Twilight Counters 65,V00798,beginner,30,clear,15
2025-06-17,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V01175,intermediate,60,humid,39
2025-08-31,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V00673,intermediate,75,cloudy,34
2025-07-11,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V02996,intermediate,45,foggy,27
2025-07-29,High Plains,Prairie Star Field,T048,Field Flickers 48,V03119,intermediate,45,cloudy,20
2025-08-23,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V00187,beginner,20,cloudy,7
2025-08-19,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V01481,intermediate,45,humid,19
2025-06-24,High Plains,Dry Creek Reserve,T053,Night Trackers 53,V03552,advanced,30,light_rain,13
2025-06-01,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V00058,advanced,45,humid,45
2025-06-09,High Plains,Dry Creek Reserve,T050,Glow Seekers 50,V02117,advanced,60,clear,45
2025-06-09,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V02103,beginner,60,light_rain,26
2025-06-30,Appalachia,Moss Lantern Park,T090,Spark Scouts 90,V03388,intermediate,40,humid,36
2025-06-20,Coastal,Driftwood Cove,T077,Spark Scouts 77,V00634,advanced,60,foggy,43
2025-08-09,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V01705,intermediate,30,cloudy,18
2025-06-03,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V02560,beginner,75,light_rain,24
2025-08-26,Appalachia,Blackberry Ridge,T086,Moon Chasers 86,V01332,advanced,40,clear,37
2025-07-10,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V02327,intermediate,20,clear,20
2025-07-31,High Plains,Sage Flat Park,T063,Lantern Watch 63,V03373,intermediate,30,clear,9
2025-07-28,Riverlands,Willow Marsh,T030,Moon Chasers 30,V03669,beginner,45,clear,36
2025-07-20,Northwoods,Pine Hollow Park,T005,Dusk Patrol 5,V02903,intermediate,90,humid,63
2025-06-21,Northwoods,Silver Fern Preserve,T011,Night Trackers 11,V00898,intermediate,40,foggy,18
2025-06-21,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V01071,intermediate,20,clear,14
2025-08-06,Riverlands,Blue Heron Point,T041,Dusk Patrol 41,V00237,intermediate,40,humid,26
2025-08-20,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V01068,beginner,30,humid,10
2025-08-27,Coastal,Saltwind Dunes,T068,Spark Scouts 68,V02872,beginner,45,cloudy,13
2025-06-04,High Plains,Sage Flat Park,T060,Spark Scouts 60,V02839,intermediate,30,clear,14
2025-08-08,Riverlands,Blue Heron Point,T043,Moon Chasers 43,V00957,advanced,60,humid,53
2025-08-21,Riverlands,Otter Bend Park,T027,Twilight Counters 27,V03286,intermediate,90,cloudy,67
2025-08-07,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V00997,intermediate,75,humid,71
2025-08-05,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V00909,beginner,20,cloudy,13
2025-08-15,Northwoods,Pine Hollow Park,T005,Dusk Patrol 5,V03874,advanced,60,light_rain,32
2025-06-18,Riverlands,Willow Marsh,T035,Night Trackers 35,V02787,beginner,75,clear,46
2025-06-23,Riverlands,Willow Marsh,T030,Moon Chasers 30,V01392,beginner,90,clear,70
2025-08-30,Coastal,Harbor Mist Park,T072,Twilight Counters 72,V02479,beginner,40,humid,18
2025-06-14,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V02726,advanced,30,clear,29
2025-07-08,Riverlands,Willow Marsh,T029,Lantern Watch 29,V00955,beginner,45,clear,35
2025-08-05,Northwoods,Pine Hollow Park,T007,Twilight Counters 7,V00832,intermediate,60,clear,45
2025-08-02,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V02408,beginner,30,clear,17
2025-08-09,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V00929,beginner,40,light_rain,14
2025-06-26,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V01422,intermediate,40,humid,26
2025-06-10,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V02337,beginner,60,humid,48
2025-08-05,Northwoods,Pine Hollow Park,T007,Twilight Counters 7,V02929,beginner,30,clear,13
2025-07-06,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V02018,intermediate,75,clear,48
2025-08-19,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V02844,beginner,40,humid,24
2025-08-13,Appalachia,Moss Lantern Park,T090,Spark Scouts 90,V03043,intermediate,40,clear,32
2025-07-01,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V02960,intermediate,20,clear,24
2025-06-27,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V01275,intermediate,40,cloudy,22
2025-08-08,Riverlands,Willow Marsh,T031,Twilight Counters 31,V03743,intermediate,90,foggy,53
2025-07-22,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V03754,intermediate,60,humid,49
2025-07-21,Riverlands,Willow Marsh,T035,Night Trackers 35,V02053,beginner,30,humid,23
2025-07-13,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V03134,beginner,20,clear,11
2025-06-09,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V03409,intermediate,60,clear,55
2025-08-17,Coastal,Driftwood Cove,T076,Glow Seekers 76,V01426,beginner,45,clear,20
2025-06-07,Riverlands,Otter Bend Park,T024,Lantern Watch 24,V03701,beginner,40,clear,35
2025-06-25,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V01323,advanced,60,foggy,32
2025-07-20,High Plains,Prairie Star Field,T044,Field Flickers 44,V03504,intermediate,40,clear,24
2025-07-22,Appalachia,Moss Lantern Park,T088,Lantern Watch 88,V03869,beginner,20,humid,15
2025-06-08,Northwoods,Pine Hollow Park,T007,Twilight Counters 7,V01195,advanced,40,humid,23
2025-06-02,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V01360,intermediate,30,cloudy,14
2025-08-19,Riverlands,Willow Marsh,T032,Spark Scouts 32,V00592,intermediate,60,humid,53
2025-08-30,High Plains,Sage Flat Park,T063,Lantern Watch 63,V01252,intermediate,40,foggy,10
2025-08-21,Riverlands,Willow Marsh,T031,Twilight Counters 31,V01845,advanced,40,cloudy,24
2025-07-07,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V03102,intermediate,60,clear,44
2025-07-03,Northwoods,Silver Fern Preserve,T013,Dusk Patrol 13,V00507,beginner,60,foggy,24
2025-06-11,Northwoods,Silver Fern Preserve,T010,Field Flickers 10,V00388,intermediate,75,cloudy,46
2025-08-23,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V01570,beginner,40,humid,23
2025-08-10,Riverlands,Blue Heron Point,T039,Spark Scouts 39,V03182,intermediate,60,foggy,43
2025-07-07,Coastal,Saltwind Dunes,T065,Twilight Counters 65,V02806,intermediate,40,cloudy,21
2025-08-19,Riverlands,Willow Marsh,T031,Twilight Counters 31,V01098,beginner,40,humid,38
2025-08-26,High Plains,Dry Creek Reserve,T055,Twilight Counters 55,V01054,intermediate,60,clear,28
2025-07-04,Riverlands,Otter Bend Park,T024,Lantern Watch 24,V01201,intermediate,30,clear,27
2025-08-18,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V02269,beginner,30,clear,20
2025-07-01,High Plains,Dry Creek Reserve,T050,Glow Seekers 50,V01002,beginner,90,light_rain,9
2025-08-12,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V00552,intermediate,90,cloudy,71
2025-06-23,High Plains,Sage Flat Park,T058,Spark Scouts 58,V00566,advanced,30,cloudy,20
2025-06-13,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V02851,beginner,90,clear,76
2025-07-13,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V03082,intermediate,60,foggy,17
2025-06-13,Appalachia,Moss Lantern Park,T088,Lantern Watch 88,V02459,intermediate,40,cloudy,35
2025-07-27,Riverlands,Blue Heron Point,T041,Dusk Patrol 41,V02066,intermediate,60,cloudy,28
2025-07-13,Riverlands,Willow Marsh,T030,Moon Chasers 30,V00539,beginner,30,cloudy,23
2025-08-25,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V01783,advanced,30,humid,18
2025-08-24,High Plains,Sage Flat Park,T061,Moon Chasers 61,V00980,intermediate,45,cloudy,19
2025-06-16,Riverlands,Willow Marsh,T031,Twilight Counters 31,V03582,beginner,45,clear,23
2025-06-01,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V01099,intermediate,60,cloudy,34
2025-07-04,Coastal,Driftwood Cove,T080,Spark Scouts 80,V01023,beginner,45,humid,23
2025-08-04,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V03250,intermediate,40,humid,22
2025-08-22,Coastal,Driftwood Cove,T081,Lantern Watch 81,V02348,beginner,90,clear,42
2025-08-13,Northwoods,Moonlake Reserve,T016,Dusk Patrol 16,V01137,beginner,75,cloudy,38
2025-08-16,Riverlands,Willow Marsh,T029,Lantern Watch 29,V02350,intermediate,30,foggy,14
2025-06-13,High Plains,Dry Creek Reserve,T051,Night Trackers 51,V02627,intermediate,60,cloudy,19
2025-06-18,Coastal,Harbor Mist Park,T070,Field Flickers 70,V02911,beginner,45,cloudy,13
2025-08-26,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V02169,advanced,75,foggy,55
2025-07-25,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V03805,beginner,45,clear,29
2025-08-19,Northwoods,Pine Hollow Park,T005,Dusk Patrol 5,V03765,advanced,90,humid,58
2025-06-06,High Plains,Prairie Star Field,T044,Field Flickers 44,V02613,beginner,40,humid,17
2025-08-02,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V02456,beginner,90,humid,39
2025-06-21,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V02637,intermediate,30,humid,20
2025-06-03,Riverlands,Willow Marsh,T031,Twilight Counters 31,V02771,intermediate,75,clear,63
2025-08-08,High Plains,Sage Flat Park,T061,Moon Chasers 61,V02470,intermediate,45,cloudy,13
2025-07-20,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V00661,beginner,40,humid,29
2025-07-01,Riverlands,Otter Bend Park,T023,Moon Chasers 23,V02478,intermediate,60,light_rain,42
2025-06-19,Riverlands,Blue Heron Point,T041,Dusk Patrol 41,V03133,advanced,30,clear,28
2025-06-06,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V01265,intermediate,40,clear,25
2025-06-19,Coastal,Saltwind Dunes,T068,Spark Scouts 68,V03814,intermediate,75,humid,36
2025-07-27,High Plains,Prairie Star Field,T049,Spark Scouts 49,V01575,beginner,45,humid,19
2025-08-18,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V02394,beginner,45,humid,42
2025-08-27,Coastal,Driftwood Cove,T077,Spark Scouts 77,V03770,advanced,40,foggy,20
2025-07-01,Northwoods,Silver Fern Preserve,T008,Lantern Watch 8,V01592,advanced,90,clear,74
2025-06-15,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V01351,beginner,60,humid,28
2025-08-12,Riverlands,Blue Heron Point,T043,Moon Chasers 43,V03576,beginner,40,cloudy,22
2025-07-15,Appalachia,Blackberry Ridge,T083,Moon Chasers 83,V01419,intermediate,60,cloudy,44
2025-08-09,Riverlands,Willow Marsh,T032,Spark Scouts 32,V03958,beginner,60,cloudy,32
2025-06-28,Northwoods,Silver Fern Preserve,T008,Lantern Watch 8,V00072,advanced,45,foggy,23
2025-06-19,Coastal,Driftwood Cove,T077,Spark Scouts 77,V00457,intermediate,20,humid,12
2025-08-12,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V02591,beginner,20,clear,10
2025-07-11,Northwoods,Moonlake Reserve,T017,Night Trackers 17,V02840,beginner,30,cloudy,12
2025-07-22,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V02681,intermediate,90,clear,48
2025-07-31,Coastal,Saltwind Dunes,T068,Spark Scouts 68,V00445,beginner,40,humid,13
2025-06-03,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V02707,advanced,40,humid,21
2025-06-14,High Plains,Prairie Star Field,T046,Night Trackers 46,V02617,intermediate,60,cloudy,31
2025-07-21,High Plains,Prairie Star Field,T047,Spark Scouts 47,V00238,advanced,60,foggy,21
2025-06-26,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V03720,intermediate,90,clear,51
2025-08-15,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V02694,beginner,75,humid,67
2025-07-26,Appalachia,Blackberry Ridge,T083,Moon Chasers 83,V02034,intermediate,40,humid,23
2025-06-13,Northwoods,Moonlake Reserve,T017,Night Trackers 17,V02349,beginner,60,humid,39
2025-08-01,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V02537,intermediate,40,cloudy,23
2025-07-01,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V03545,intermediate,30,cloudy,16
2025-07-22,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V00517,intermediate,30,light_rain,10
2025-07-18,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V02768,intermediate,40,clear,37
2025-06-11,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V02314,beginner,40,clear,45
2025-06-23,Appalachia,Moss Lantern Park,T094,Spark Scouts 94,V00801,advanced,60,clear,66
2025-08-22,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V03317,intermediate,75,cloudy,52
2025-06-08,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V02822,intermediate,75,clear,46
2025-06-23,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V03613,beginner,60,cloudy,32
2025-06-19,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V02919,intermediate,60,clear,40
2025-07-30,Riverlands,Blue Heron Point,T038,Dusk Patrol 38,V03037,intermediate,40,humid,35
2025-08-04,Coastal,Driftwood Cove,T080,Spark Scouts 80,V03398,intermediate,40,clear,27
2025-07-01,Northwoods,Pine Hollow Park,T007,Twilight Counters 7,V01638,intermediate,60,clear,45
2025-07-11,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V01216,intermediate,20,clear,12
2025-06-01,Appalachia,Blackberry Ridge,T083,Moon Chasers 83,V01721,intermediate,90,clear,93
2025-08-15,Riverlands,Willow Marsh,T036,Night Trackers 36,V00746,intermediate,45,humid,34
2025-08-01,High Plains,Prairie Star Field,T045,Moon Chasers 45,V01616,intermediate,90,humid,39
2025-07-17,High Plains,Dry Creek Reserve,T052,Twilight Counters 52,V03210,beginner,75,clear,39
2025-08-18,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V02492,beginner,75,cloudy,17
2025-06-10,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V03957,intermediate,20,clear,21
2025-08-15,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V02268,intermediate,30,clear,28
2025-07-24,Coastal,Saltwind Dunes,T067,Spark Scouts 67,V02377,beginner,75,humid,28
2025-08-06,High Plains,Sage Flat Park,T062,Lantern Watch 62,V03991,beginner,30,light_rain,2
2025-08-30,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V00953,beginner,30,cloudy,17
2025-07-20,Riverlands,Blue Heron Point,T039,Spark Scouts 39,V01109,intermediate,60,clear,41
2025-07-04,Coastal,Harbor Mist Park,T070,Field Flickers 70,V03096,intermediate,45,foggy,17
2025-07-20,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V00068,advanced,60,cloudy,30
2025-08-04,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V01771,intermediate,20,clear,24
2025-06-19,High Plains,Dry Creek Reserve,T053,Night Trackers 53,V00586,intermediate,75,light_rain,13
2025-07-09,Coastal,Driftwood Cove,T081,Lantern Watch 81,V02794,beginner,40,humid,19
2025-06-20,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V00121,advanced,90,clear,47
2025-07-30,Appalachia,Blackberry Ridge,T082,Moon Chasers 82,V02155,advanced,45,foggy,51
2025-08-11,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V00477,intermediate,40,clear,28
2025-07-18,Riverlands,Willow Marsh,T029,Lantern Watch 29,V02286,advanced,40,cloudy,33
2025-07-03,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V00791,intermediate,40,clear,35
2025-08-13,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V00309,advanced,60,clear,32
2025-08-17,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V02567,intermediate,20,clear,10
2025-08-20,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V03472,advanced,60,foggy,36
2025-06-10,Coastal,Driftwood Cove,T076,Glow Seekers 76,V01100,beginner,60,humid,23
2025-06-24,High Plains,Sage Flat Park,T062,Lantern Watch 62,V00294,intermediate,45,clear,20
2025-07-06,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V03358,beginner,60,clear,19
2025-08-24,Appalachia,Cedar Echo Preserve,T100,Field Flickers 100,V00705,intermediate,45,humid,33
2025-08-14,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V03920,intermediate,40,clear,31
2025-07-10,Coastal,Driftwood Cove,T080,Spark Scouts 80,V02283,advanced,60,humid,41
2025-07-23,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V03665,beginner,30,light_rain,8
2025-07-11,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V01468,beginner,45,foggy,15
2025-06-02,High Plains,Prairie Star Field,T047,Spark Scouts 47,V01396,intermediate,60,humid,37
2025-08-17,High Plains,Dry Creek Reserve,T055,Twilight Counters 55,V03734,intermediate,45,humid,23
2025-07-14,High Plains,Sage Flat Park,T062,Lantern Watch 62,V03959,advanced,45,humid,23
2025-07-21,High Plains,Prairie Star Field,T044,Field Flickers 44,V01318,intermediate,75,cloudy,35
2025-08-26,High Plains,Dry Creek Reserve,T050,Glow Seekers 50,V00471,intermediate,30,light_rain,11
2025-07-26,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V03316,intermediate,20,light_rain,18
2025-07-27,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V03751,intermediate,60,foggy,35
2025-06-26,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V02766,beginner,40,foggy,23
2025-07-07,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V02860,beginner,30,clear,17
2025-07-15,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V02028,beginner,20,clear,13
2025-08-24,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V01322,beginner,75,clear,46
2025-06-13,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V03346,intermediate,90,foggy,31
2025-08-03,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V00527,advanced,60,humid,43
2025-06-22,High Plains,Dry Creek Reserve,T055,Twilight Counters 55,V01119,beginner,60,cloudy,21
2025-08-07,High Plains,Sage Flat Park,T059,Glow Seekers 59,V03523,beginner,45,humid,25
2025-08-20,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V01731,intermediate,40,cloudy,30
2025-07-13,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V03412,intermediate,90,clear,55
2025-06-11,High Plains,Prairie Star Field,T045,Moon Chasers 45,V02533,beginner,90,foggy,19
2025-08-13,Appalachia,Blackberry Ridge,T085,Spark Scouts 85,V01475,beginner,30,clear,18
2025-08-15,Northwoods,Silver Fern Preserve,T010,Field Flickers 10,V00867,advanced,40,cloudy,23
2025-08-19,Riverlands,Willow Marsh,T030,Moon Chasers 30,V02231,beginner,40,humid,25
2025-08-27,Northwoods,Silver Fern Preserve,T011,Night Trackers 11,V01225,intermediate,40,cloudy,24
2025-06-19,Coastal,Harbor Mist Park,T075,Night Trackers 75,V00670,beginner,45,clear,15
2025-08-05,High Plains,Dry Creek Reserve,T051,Night Trackers 51,V02589,advanced,40,humid,20
2025-07-25,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V03426,beginner,90,cloudy,43
2025-07-04,Riverlands,Willow Marsh,T030,Moon Chasers 30,V02908,beginner,40,light_rain,10
2025-07-01,Riverlands,Blue Heron Point,T039,Spark Scouts 39,V03090,beginner,30,humid,16
2025-06-23,Coastal,Driftwood Cove,T078,Lantern Watch 78,V00368,advanced,45,cloudy,19
2025-07-03,Riverlands,Blue Heron Point,T042,Field Flickers 42,V01780,intermediate,30,foggy,13
2025-07-03,Coastal,Driftwood Cove,T078,Lantern Watch 78,V01205,beginner,20,cloudy,8
2025-07-11,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V03203,intermediate,75,humid,33
2025-07-15,High Plains,Prairie Star Field,T047,Spark Scouts 47,V02190,intermediate,60,clear,24
2025-08-14,Riverlands,Blue Heron Point,T043,Moon Chasers 43,V01961,intermediate,30,clear,17
2025-08-22,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V00956,intermediate,40,cloudy,46
2025-08-18,High Plains,Sage Flat Park,T061,Moon Chasers 61,V01086,intermediate,30,clear,11
2025-06-04,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V01009,advanced,90,cloudy,57
2025-07-06,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V02642,beginner,45,clear,14
2025-06-10,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V02531,beginner,40,clear,19
2025-07-24,Northwoods,Pine Hollow Park,T006,Twilight Counters 6,V01738,intermediate,60,humid,31
2025-08-26,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V03031,beginner,40,humid,37
2025-06-16,Coastal,Driftwood Cove,T077,Spark Scouts 77,V00701,intermediate,30,clear,18
2025-06-11,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V03701,beginner,40,clear,19
2025-06-25,High Plains,Prairie Star Field,T045,Moon Chasers 45,V03403,beginner,30,foggy,4
2025-07-01,Coastal,Driftwood Cove,T081,Lantern Watch 81,V02785,advanced,40,humid,26
