customer_id,email_domain,preferred_channel,primary_device,marketing_opt_in,risk_score,enriched_at,source_system
C0006585,proton.me,sms,web,False,0.042,2025-02-10,crm_sync
C0004037,gmail.com,email,web,False,0.088,2025-08-03,crm_sync
C0005522,icloud.com,sms,web,True,0.591,2025-04-05,data_vendor
C0006820,gmail.com,email,android,True,0.531,2025-05-22,support_tool
C0000678,outlook.com,push,web,True,0.016,2025-04-07,support_tool
C0002373,gmail.com,email,ios,False,0.062,2025-01-23,data_vendor
C0005093,icloud.com,sms,ios,True,0.648,2025-04-04,crm_sync
C0005841,gmail.com,email,ios,False,0.695,2025-08-15,crm_sync
C0002445,yahoo.com,email,android,False,0.703,2025-10-23,crm_sync
C0005515,outlook.com,sms,web,True,0.283,2025-01-02,data_vendor
C0004298,outlook.com,sms,android,True,0.186,2025-01-23,data_vendor
C0000880,outlook.com,sms,web,True,0.99,2025-03-02,crm_sync
C0005908,yahoo.com,sms,android,True,0.991,2025-05-09,data_vendor
C0003835,proton.me,email,ios,False,0.433,2025-05-06,crm_sync
C0001737,gmail.com,email,android,True,0.54,2025-12-22,crm_sync
C0002192,gmail.com,email,ios,False,0.59,2025-10-12,ad_platform
C0005396,gmail.com,push,android,False,0.807,2025-11-16,ad_platform
C0002334,icloud.com,push,ios,True,0.192,2025-10-12,crm_sync
C0003435,gmail.com,email,android,True,0.962,2025-10-28,ad_platform
C0000069,gmail.com,email,web,True,0.869,2025-09-12,ad_platform
C0000400,icloud.com,push,web,False,0.811,2025-08-07,data_vendor
C0002965,gmail.com,push,android,True,0.931,2025-08-01,ad_platform
C0002394,outlook.com,sms,ios,True,0.277,2025-05-10,crm_sync
C0000708,gmail.com,push,unknown,False,0.894,2025-08-12,support_tool
C0006724,gmail.com,none,android,False,0.265,2025-09-17,ad_platform
C0001686,outlook.com,email,ios,True,0.115,2025-08-01,ad_platform
C0000725,proton.me,push,web,True,0.242,2025-04-25,crm_sync
C0002853,gmail.com,sms,ios,True,0.426,2025-10-28,crm_sync
C0002475,outlook.com,none,web,True,0.55,2025-05-24,crm_sync
C0006706,gmail.com,push,android,True,0.115,2025-10-20,ad_platform
C0000129,gmail.com,email,android,True,0.83,2025-03-30,crm_sync
C0005950,yahoo.com,push,android,True,0.57,2025-12-04,data_vendor
C0006786,icloud.com,email,android,False,0.983,2025-01-23,crm_sync
C0004751,outlook.com,push,android,False,0.645,2025-06-12,support_tool
C0003718,gmail.com,sms,android,True,0.113,2025-09-25,support_tool
C0003326,outlook.com,push,ios,True,0.718,2025-11-03,ad_platform
C0005806,company.com,none,ios,False,0.903,2025-09-02,crm_sync
C0001586,company.com,sms,web,True,0.585,2025-09-25,crm_sync
C0003821,company.com,sms,ios,True,0.299,2025-11-13,crm_sync
C0005215,company.com,sms,ios,True,0.866,2025-04-26,crm_sync
C0006028,gmail.com,email,web,True,0.21,2025-11-18,crm_sync
C0002137,gmail.com,push,android,True,0.416,2025-12-06,support_tool
C0004057,icloud.com,push,ios,True,0.395,2025-04-19,crm_sync
C0001411,yahoo.com,email,web,True,0.444,2025-01-21,ad_platform
C0002788,gmail.com,email,ios,False,0.164,2025-09-08,support_tool
C0005033,outlook.com,none,ios,True,0.063,2025-09-02,ad_platform
C0005679,proton.me,sms,web,True,0.134,2025-09-28,support_tool
C0002573,company.com,email,ios,True,0.603,2025-08-13,data_vendor
C0003698,gmail.com,email,android,False,0.079,2025-07-30,data_vendor
C0006567,gmail.com,email,web,True,0.355,2025-04-03,crm_sync
C0004422,gmail.com,sms,ios,False,0.073,2025-05-30,crm_sync
C0002271,yahoo.com,none,android,True,0.847,2025-06-03,crm_sync
C0006439,yahoo.com,sms,web,True,0.853,2025-12-06,crm_sync
C0004033,gmail.com,email,android,False,0.592,2025-06-13,ad_platform
C0004939,yahoo.com,sms,ios,True,0.58,2025-12-02,crm_sync
C0004536,gmail.com,email,android,False,0.961,2025-02-18,crm_sync
C0004005,gmail.com,sms,web,False,0.158,2025-03-15,crm_sync
C0006121,yahoo.com,email,android,True,0.267,2025-11-28,support_tool
C0006325,gmail.com,email,android,True,0.636,2025-08-05,support_tool
C0004239,icloud.com,email,android,True,0.786,2025-08-27,ad_platform
C0006493,outlook.com,email,android,False,0.011,2025-05-10,ad_platform
C0002355,outlook.com,none,android,False,0.678,2025-10-30,crm_sync
C0004901,outlook.com,push,ios,True,0.408,2025-09-18,ad_platform
C0003124,outlook.com,email,web,True,0.795,2025-04-12,crm_sync
C0002227,gmail.com,email,android,True,0.753,2025-01-27,data_vendor
C0002761,yahoo.com,push,ios,True,0.494,2025-02-18,support_tool
C0000728,proton.me,email,ios,False,0.273,2025-02-24,support_tool
C0002935,icloud.com,push,unknown,False,0.689,2025-11-13,ad_platform
C0005888,yahoo.com,push,ios,True,0.493,2025-09-07,ad_platform
C0002573,company.com,push,web,True,0.404,2025-01-23,data_vendor
C0000140,gmail.com,push,web,True,0.796,2025-05-28,support_tool
C0002023,gmail.com,sms,unknown,True,0.285,2025-11-26,support_tool
C0004837,company.com,email,ios,True,0.219,2025-10-12,crm_sync
C0004948,outlook.com,email,ios,True,0.81,2025-08-20,support_tool
C0001832,icloud.com,email,android,True,0.863,2025-09-16,ad_platform
C0006522,yahoo.com,none,android,True,0.019,2025-09-28,crm_sync
C0002059,proton.me,none,android,True,0.385,2025-10-15,crm_sync
C0002909,outlook.com,email,web,False,0.316,2025-03-03,support_tool
C0004373,gmail.com,sms,ios,True,0.422,2025-06-17,ad_platform
C0003177,company.com,sms,web,True,0.601,2025-12-11,ad_platform
C0003395,gmail.com,push,android,True,0.133,2025-11-08,support_tool
C0005135,gmail.com,email,android,True,0.436,2025-04-26,crm_sync
C0003058,icloud.com,sms,android,False,0.152,2025-09-26,crm_sync
C0001997,gmail.com,none,ios,True,0.707,2025-09-02,support_tool
C0006687,gmail.com,email,ios,True,0.183,2025-07-18,ad_platform
C0001219,outlook.com,email,ios,True,0.195,2025-10-31,support_tool
C0002259,outlook.com,push,ios,True,0.387,2025-04-25,ad_platform
C0001797,proton.me,email,android,True,0.284,2025-01-26,data_vendor
C0002373,gmail.com,push,android,True,0.756,2025-06-09,ad_platform
C0002558,yahoo.com,email,ios,True,0.381,2025-10-22,crm_sync
C0006905,gmail.com,sms,web,True,0.061,2025-09-04,crm_sync
C0002301,icloud.com,email,web,True,0.61,2025-10-04,crm_sync
C0002588,proton.me,sms,ios,True,0.787,2025-06-29,crm_sync
C0001234,proton.me,none,android,True,0.08,2025-03-03,support_tool
C0005628,yahoo.com,push,ios,False,0.463,2025-11-14,ad_platform
C0004378,gmail.com,email,web,True,0.352,2025-07-20,data_vendor
C0006414,icloud.com,email,ios,True,0.232,2025-01-07,ad_platform
C0005179,gmail.com,none,ios,True,0.477,2025-03-23,crm_sync
C0006208,gmail.com,sms,web,True,0.635,2025-01-17,crm_sync
C0001019,yahoo.com,email,ios,True,0.011,2025-09-30,ad_platform
C0004193,outlook.com,email,ios,False,0.589,2025-05-26,ad_platform
C0001314,icloud.com,push,web,True,0.774,2025-05-21,crm_sync
C0005134,gmail.com,email,android,True,0.692,2025-01-23,support_tool
C0003187,company.com,sms,web,False,0.936,2025-03-25,ad_platform
C0006575,icloud.com,push,unknown,True,0.933,2025-07-31,data_vendor
C0005357,yahoo.com,push,ios,True,0.921,2025-08-07,support_tool
C0004760,gmail.com,sms,web,True,0.894,2025-05-18,support_tool
C0005922,outlook.com,email,ios,True,0.105,2025-11-21,ad_platform
C0002469,proton.me,push,web,True,0.345,2025-10-09,support_tool
C0003667,gmail.com,push,android,True,0.308,2025-03-15,data_vendor
C0003532,icloud.com,email,ios,True,0.494,2025-10-19,crm_sync
C0003160,gmail.com,email,unknown,False,0.788,2025-10-25,crm_sync
C0004931,gmail.com,email,android,True,0.498,2025-07-24,ad_platform
C0006624,proton.me,sms,android,True,0.676,2025-09-15,crm_sync
C0000900,yahoo.com,sms,ios,True,0.541,2025-11-12,crm_sync
C0003809,yahoo.com,push,ios,True,0.881,2025-01-11,ad_platform
C0001778,icloud.com,sms,ios,True,0.727,2025-06-13,support_tool
C0003380,gmail.com,email,android,True,0.37,2025-11-09,ad_platform
C0002752,yahoo.com,push,ios,True,0.478,2025-01-27,data_vendor
C0001264,gmail.com,email,android,False,0.187,2025-02-05,crm_sync
C0006208,gmail.com,sms,web,True,0.635,2025-01-17,crm_sync
C0000633,gmail.com,email,android,False,0.654,2025-06-20,support_tool
C0004083,proton.me,email,android,True,0.779,2025-07-17,ad_platform
C0000698,yahoo.com,email,web,True,0.522,2025-01-06,ad_platform
C0000479,gmail.com,none,ios,True,0.954,2025-04-05,crm_sync
C0006017,company.com,push,web,True,0.655,2025-11-23,data_vendor
C0002879,gmail.com,email,android,True,0.925,2025-07-15,support_tool
C0004891,gmail.com,push,ios,True,0.255,2025-09-13,support_tool
C0006956,gmail.com,sms,ios,True,0.615,2025-08-04,crm_sync
C0004191,gmail.com,email,android,True,0.755,2025-12-28,data_vendor
C0006327,gmail.com,sms,android,True,0.619,2025-08-26,ad_platform
C0004329,gmail.com,push,android,True,0.337,2025-01-15,data_vendor
C0000164,gmail.com,push,android,False,0.518,2025-10-31,crm_sync
C0003682,outlook.com,push,android,True,0.267,2025-05-25,support_tool
C0003474,gmail.com,email,ios,True,0.743,2025-02-02,crm_sync
C0005734,outlook.com,sms,ios,True,0.164,2025-11-25,data_vendor
C0000608,yahoo.com,push,android,True,0.747,2025-06-03,crm_sync
C0005088,gmail.com,email,ios,True,0.083,2025-10-18,ad_platform
C0002788,company.com,sms,ios,False,0.361,2025-09-08,crm_sync
C0005490,yahoo.com,email,web,True,0.465,2025-01-06,ad_platform
C0005427,gmail.com,push,ios,False,0.707,2025-08-11,support_tool
C0003897,outlook.com,email,ios,True,0.389,2025-10-11,data_vendor
C0003766,gmail.com,email,web,True,0.86,2025-12-04,crm_sync
C0002480,gmail.com,push,unknown,True,0.764,2025-11-15,data_vendor
C0001584,gmail.com,sms,ios,True,0.319,2025-05-19,ad_platform
C0005159,company.com,sms,android,True,0.441,2025-01-27,crm_sync
C0006046,outlook.com,sms,android,True,0.083,2025-08-28,ad_platform
C0000516,yahoo.com,email,ios,True,0.195,2025-05-02,ad_platform
C0006964,gmail.com,sms,android,False,0.118,2025-08-27,data_vendor
C0005187,yahoo.com,sms,unknown,False,0.216,2025-05-25,crm_sync
C0004278,proton.me,push,android,True,0.814,2025-04-24,support_tool
C0002354,icloud.com,sms,android,True,0.277,2025-07-04,crm_sync
C0005197,icloud.com,email,android,False,0.482,2025-09-05,ad_platform
C0001525,outlook.com,sms,android,False,0.494,2025-02-03,crm_sync
C0001648,gmail.com,email,android,True,0.128,2025-07-19,crm_sync
C0006719,gmail.com,email,ios,True,0.805,2025-04-28,ad_platform
C0001927,outlook.com,email,ios,True,0.695,2025-11-12,crm_sync
C0005051,gmail.com,push,ios,True,0.325,2025-06-20,crm_sync
C0003312,gmail.com,push,ios,True,0.026,2025-07-05,support_tool
C0002093,outlook.com,push,ios,True,0.36,2025-03-29,crm_sync
C0001618,yahoo.com,email,unknown,True,0.723,2025-02-18,crm_sync
C0000788,gmail.com,email,android,True,0.294,2025-08-18,ad_platform
C0001468,gmail.com,push,android,True,0.029,2025-10-09,ad_platform
C0005420,company.com,email,ios,True,0.489,2025-09-08,crm_sync
C0003938,company.com,sms,ios,True,0.176,2025-10-19,ad_platform
C0004184,yahoo.com,sms,web,False,0.828,2025-04-13,crm_sync
C0004415,icloud.com,email,ios,True,0.247,2025-04-03,crm_sync
C0005908,yahoo.com,sms,android,True,0.991,2025-05-09,data_vendor
C0002776,gmail.com,email,ios,True,0.633,2025-05-01,crm_sync
C0001314,yahoo.com,email,ios,True,0.812,2025-05-24,ad_platform
C0004964,outlook.com,none,ios,True,0.201,2025-11-28,crm_sync
C0005025,yahoo.com,email,ios,True,0.666,2025-09-07,data_vendor
C0003887,outlook.com,sms,android,False,0.561,2025-12-14,support_tool
C0002133,outlook.com,email,ios,True,0.74,2025-04-06,crm_sync
C0003435,gmail.com,email,android,True,0.086,2025-04-26,support_tool
C0000057,gmail.com,none,android,True,0.596,2025-05-28,support_tool
C0001019,gmail.com,email,web,False,0.189,2025-08-21,ad_platform
C0004920,outlook.com,email,android,False,0.129,2025-07-11,ad_platform
C0002312,outlook.com,push,android,True,0.472,2025-05-18,crm_sync
C0004618,gmail.com,sms,web,False,0.17,2025-02-22,crm_sync
C0001730,gmail.com,push,android,True,0.344,2025-11-03,support_tool
C0006563,icloud.com,email,android,True,0.113,2025-04-13,crm_sync
C0006186,company.com,email,android,False,0.735,2025-06-12,data_vendor
C0004055,gmail.com,push,android,True,0.361,2025-07-06,crm_sync
C0000588,gmail.com,sms,android,True,0.088,2025-04-12,crm_sync
C0004950,company.com,sms,ios,True,0.674,2025-08-06,data_vendor
C0003051,gmail.com,sms,ios,True,0.834,2025-07-14,crm_sync
C0000996,icloud.com,email,android,True,0.385,2025-10-30,crm_sync
C0000563,icloud.com,email,android,True,0.035,2025-05-24,crm_sync
C0000934,proton.me,email,web,True,0.332,2025-01-13,data_vendor
C0001778,icloud.com,sms,ios,True,0.727,2025-06-13,support_tool
C0002199,gmail.com,email,ios,False,0.386,2025-05-10,ad_platform
C0002116,gmail.com,email,android,False,0.408,2025-07-17,crm_sync
C0006812,gmail.com,push,ios,True,0.316,2025-05-27,crm_sync
C0000466,yahoo.com,none,web,False,0.931,2025-06-22,crm_sync
C0003618,gmail.com,email,android,True,0.303,2025-10-17,ad_platform
C0001401,gmail.com,email,ios,True,0.082,2025-01-07,crm_sync
C0003988,outlook.com,push,android,True,0.639,2025-09-09,crm_sync
C0001663,yahoo.com,push,ios,False,0.225,2025-07-26,ad_platform
C0006305,outlook.com,email,android,True,0.336,2025-03-09,support_tool
C0000336,yahoo.com,email,ios,True,0.563,2025-06-01,data_vendor
C0004177,outlook.com,push,ios,True,0.305,2025-05-26,crm_sync
C0004065,outlook.com,sms,ios,True,0.307,2025-07-16,support_tool
C0004660,yahoo.com,sms,android,True,0.687,2025-03-22,ad_platform
C0000243,yahoo.com,email,web,True,0.484,2025-05-23,ad_platform
C0006582,proton.me,email,ios,True,0.087,2025-11-21,crm_sync
C0006989,gmail.com,sms,android,True,0.401,2025-07-13,crm_sync
C0004056,gmail.com,email,ios,True,0.119,2025-04-17,support_tool
C0002294,gmail.com,email,android,True,0.103,2025-06-13,data_vendor
C0005134,outlook.com,email,web,True,0.159,2025-11-06,support_tool
C0006306,outlook.com,email,unknown,False,0.081,2025-03-22,support_tool
C0001203,gmail.com,email,web,True,0.825,2025-10-23,crm_sync
C0003675,gmail.com,sms,ios,True,0.766,2025-06-09,data_vendor
C0003539,outlook.com,email,android,True,0.797,2025-09-27,support_tool
C0001117,gmail.com,email,ios,True,0.482,2025-04-07,support_tool
C0003285,yahoo.com,email,web,True,0.828,2025-01-20,ad_platform
C0005785,yahoo.com,email,android,False,0.326,2025-10-29,ad_platform
C0000958,company.com,push,ios,False,0.573,2025-05-27,support_tool
C0000958,company.com,push,ios,False,0.573,2025-05-27,support_tool
C0000093,outlook.com,sms,android,False,0.191,2025-06-08,crm_sync
C0004399,company.com,email,unknown,True,0.669,2025-03-20,crm_sync
C0006296,gmail.com,email,android,True,0.396,2025-05-27,support_tool
C0003160,gmail.com,email,ios,False,0.435,2025-06-21,ad_platform
C0005036,outlook.com,push,ios,True,0.224,2025-09-21,support_tool
C0002620,gmail.com,email,android,False,0.667,2025-07-07,data_vendor
C0005409,gmail.com,sms,android,False,0.907,2025-01-05,ad_platform
C0001583,gmail.com,email,web,True,0.497,2025-09-09,crm_sync
C0006155,gmail.com,push,android,True,0.394,2025-10-12,support_tool
C0004313,yahoo.com,email,ios,False,0.314,2025-01-26,support_tool
C0006565,yahoo.com,sms,android,True,0.009,2025-03-17,crm_sync
C0006811,gmail.com,push,android,True,0.757,2025-02-25,data_vendor
C0000630,gmail.com,sms,ios,False,0.47,2025-08-24,crm_sync
C0002441,proton.me,email,android,False,0.644,2025-10-02,crm_sync
C0003904,icloud.com,email,ios,True,0.896,2025-10-11,ad_platform
C0006782,proton.me,none,android,True,0.1,2025-03-10,data_vendor
C0005071,icloud.com,push,ios,True,0.76,2025-07-24,ad_platform
C0001604,gmail.com,sms,web,True,0.733,2025-09-24,data_vendor
C0002375,gmail.com,push,web,True,0.803,2025-10-13,crm_sync
C0005283,proton.me,none,ios,True,0.218,2025-04-22,support_tool
C0005397,outlook.com,email,ios,True,0.719,2025-10-04,ad_platform
C0006666,gmail.com,sms,android,True,0.874,2025-10-18,support_tool
C0005295,yahoo.com,none,web,True,0.84,2025-06-28,crm_sync
C0006374,gmail.com,push,android,True,0.65,2025-06-13,crm_sync
C0006635,proton.me,email,web,True,0.841,2025-05-20,support_tool
C0006144,outlook.com,push,android,True,0.231,2025-11-17,support_tool
C0003788,icloud.com,email,web,True,0.759,2025-07-27,crm_sync
C0006094,outlook.com,email,ios,True,0.5,2025-02-03,crm_sync
C0006518,company.com,email,ios,True,0.218,2025-09-15,ad_platform
C0006950,company.com,sms,web,True,0.573,2025-06-04,data_vendor
C0002761,yahoo.com,email,android,True,0.044,2025-12-09,ad_platform
C0006621,proton.me,none,ios,True,0.074,2025-04-20,ad_platform
C0006968,gmail.com,none,android,True,0.409,2025-12-25,support_tool
C0001225,gmail.com,push,android,True,0.432,2025-08-12,data_vendor
C0005611,yahoo.com,push,web,False,0.202,2025-10-15,data_vendor
C0001078,company.com,push,android,False,0.32,2025-11-28,data_vendor
C0001651,icloud.com,email,ios,True,0.022,2025-05-28,data_vendor
C0003756,outlook.com,none,web,True,0.865,2025-04-03,crm_sync
C0004908,gmail.com,sms,ios,False,0.905,2025-04-22,crm_sync
C0003971,outlook.com,email,web,True,0.135,2025-07-18,support_tool
C0001872,icloud.com,none,ios,True,0.7,2025-10-23,support_tool
C0000723,gmail.com,email,ios,True,0.913,2025-07-25,support_tool
C0002524,yahoo.com,email,web,True,0.74,2025-05-30,crm_sync
C0003172,gmail.com,push,ios,True,0.9,2025-08-28,support_tool
C0000459,outlook.com,push,android,True,0.802,2025-11-12,support_tool
C0002761,gmail.com,email,android,True,0.485,2025-03-02,crm_sync
C0002768,outlook.com,push,web,True,0.313,2025-02-23,data_vendor
C0002593,yahoo.com,sms,android,False,0.238,2025-02-15,crm_sync
C0004723,icloud.com,sms,android,True,0.085,2025-09-14,crm_sync
C0000810,gmail.com,sms,ios,True,0.927,2025-07-14,support_tool
C0005834,yahoo.com,none,android,True,0.779,2025-07-27,support_tool
C0000999,proton.me,email,android,True,0.137,2025-12-15,crm_sync
C0005549,outlook.com,push,ios,True,0.962,2025-09-12,data_vendor
C0003503,gmail.com,sms,android,True,0.128,2025-06-07,crm_sync
C0003450,gmail.com,push,ios,True,0.381,2025-08-04,crm_sync
C0005346,company.com,email,web,True,0.94,2025-11-30,crm_sync
C0001148,gmail.com,email,ios,True,0.25,2025-03-31,ad_platform
C0001314,gmail.com,push,android,True,0.112,2025-12-22,support_tool
C0004970,company.com,push,ios,False,0.247,2025-02-28,ad_platform
C0001274,gmail.com,email,web,False,0.205,2025-05-06,ad_platform
C0006447,gmail.com,email,web,False,0.822,2025-05-14,crm_sync
C0006384,yahoo.com,none,android,False,0.179,2025-06-15,crm_sync
C0001374,gmail.com,email,web,False,0.239,2025-10-26,crm_sync
C0001501,outlook.com,sms,android,False,0.403,2025-02-06,crm_sync
C0003567,gmail.com,sms,android,False,0.378,2025-05-04,ad_platform
C0002837,gmail.com,push,android,False,0.385,2025-12-14,crm_sync
C0006545,outlook.com,push,android,False,0.049,2025-12-16,crm_sync
C0004972,icloud.com,sms,android,True,0.109,2025-05-17,ad_platform
C0001304,yahoo.com,push,android,True,0.523,2025-12-12,support_tool
C0005072,gmail.com,email,android,False,0.164,2025-06-14,crm_sync
C0006477,icloud.com,push,android,True,0.808,2025-12-10,ad_platform
C0006470,outlook.com,email,android,True,0.377,2025-09-14,ad_platform
C0001490,outlook.com,none,android,False,0.796,2025-04-14,crm_sync
C0001455,yahoo.com,email,ios,False,0.216,2025-01-20,support_tool
C0000908,gmail.com,sms,android,True,0.065,2025-03-04,ad_platform
C0001895,gmail.com,none,android,True,0.931,2025-03-12,data_vendor
C0000206,yahoo.com,push,ios,True,0.862,2025-01-07,crm_sync
C0006396,yahoo.com,email,android,True,0.005,2025-02-06,ad_platform
C0004121,yahoo.com,email,ios,True,0.651,2025-10-13,data_vendor
C0002460,gmail.com,sms,ios,True,0.862,2025-12-15,crm_sync
C0002095,gmail.com,email,web,False,0.242,2025-11-04,crm_sync
C0004923,gmail.com,push,android,True,0.633,2025-12-09,crm_sync
C0001142,gmail.com,email,web,True,0.415,2025-11-23,ad_platform
C0005364,gmail.com,email,ios,True,0.275,2025-05-27,crm_sync
C0000025,gmail.com,push,ios,False,0.248,2025-11-17,support_tool
C0001546,gmail.com,push,android,True,0.247,2025-05-22,ad_platform
C0006514,icloud.com,sms,ios,True,0.976,2025-10-07,data_vendor
C0006773,gmail.com,email,ios,True,0.997,2025-11-19,crm_sync
C0004003,yahoo.com,push,ios,True,0.351,2025-08-24,ad_platform
C0002198,gmail.com,push,android,False,0.256,2025-08-08,support_tool
C0002942,icloud.com,push,android,True,0.239,2025-07-01,ad_platform
C0002267,yahoo.com,push,ios,True,0.112,2025-08-04,crm_sync
C0001702,icloud.com,email,unknown,True,0.859,2025-01-21,crm_sync
C0003219,outlook.com,push,ios,True,0.356,2025-01-05,ad_platform
C0005664,gmail.com,email,android,True,0.974,2025-03-28,crm_sync
C0005447,icloud.com,email,ios,True,0.275,2025-04-04,ad_platform
C0001263,gmail.com,sms,android,False,0.385,2025-08-06,ad_platform
C0003493,gmail.com,push,android,True,0.221,2025-04-10,crm_sync
C0002170,gmail.com,push,android,False,0.49,2025-01-25,data_vendor
C0003285,company.com,none,android,True,0.795,2025-02-24,data_vendor
C0003429,yahoo.com,email,web,True,0.27,2025-06-25,ad_platform
C0001982,outlook.com,push,ios,False,0.509,2025-03-09,ad_platform
C0006099,gmail.com,sms,ios,True,0.223,2025-10-12,data_vendor
C0002509,icloud.com,email,ios,False,0.635,2025-03-06,ad_platform
C0006369,yahoo.com,email,web,True,0.674,2025-04-08,crm_sync
C0004082,gmail.com,push,android,True,0.386,2025-01-25,support_tool
C0001543,outlook.com,push,ios,True,0.228,2025-07-29,support_tool
C0006451,yahoo.com,push,ios,False,0.604,2025-05-21,crm_sync
C0005202,company.com,email,ios,True,0.73,2025-08-25,crm_sync
C0005730,yahoo.com,email,ios,True,0.461,2025-09-03,ad_platform
C0003501,gmail.com,email,android,False,0.251,2025-08-26,crm_sync
C0002090,icloud.com,email,android,True,0.518,2025-12-25,support_tool
C0003305,company.com,push,ios,False,0.295,2025-03-26,data_vendor
C0002825,gmail.com,email,ios,False,0.615,2025-08-04,ad_platform
C0006562,gmail.com,push,android,False,0.232,2025-02-27,support_tool
C0003833,icloud.com,sms,android,True,0.423,2025-08-12,ad_platform
C0000616,yahoo.com,sms,android,True,0.092,2025-11-26,support_tool
C0000130,outlook.com,none,ios,True,0.171,2025-02-10,data_vendor
C0005481,gmail.com,email,ios,False,0.667,2025-06-30,ad_platform
C0000333,gmail.com,email,web,False,0.205,2025-04-29,support_tool
C0003851,gmail.com,sms,web,True,0.435,2025-11-02,support_tool
C0005439,company.com,email,ios,True,0.528,2025-08-09,crm_sync
C0005756,icloud.com,push,web,True,0.143,2025-07-03,data_vendor
C0003470,company.com,sms,ios,True,0.205,2025-02-08,support_tool
C0006230,gmail.com,push,web,True,0.602,2025-10-28,support_tool
C0002322,company.com,email,android,True,0.243,2025-11-22,crm_sync
C0004928,company.com,email,ios,True,0.365,2025-10-28,crm_sync
C0004496,gmail.com,push,android,True,0.907,2025-09-10,crm_sync
C0004848,gmail.com,none,web,True,0.655,2025-07-26,crm_sync
C0006811,yahoo.com,push,android,True,0.276,2025-07-02,ad_platform
C0002126,outlook.com,email,web,True,0.721,2025-07-17,ad_platform
C0000520,gmail.com,email,android,True,0.316,2025-05-22,ad_platform
C0002989,proton.me,email,ios,False,0.517,2025-03-04,crm_sync
C0006035,icloud.com,email,android,True,0.957,2025-04-17,data_vendor
C0000299,icloud.com,push,android,False,0.266,2025-02-14,data_vendor
C0006619,yahoo.com,sms,web,False,0.0,2025-11-30,crm_sync
C0006112,gmail.com,push,android,True,0.833,2025-09-02,crm_sync
C0000132,gmail.com,email,ios,True,0.657,2025-10-21,data_vendor
C0000788,proton.me,email,ios,False,0.845,2025-08-23,data_vendor
C0006394,gmail.com,push,android,True,0.726,2025-07-02,support_tool
C0004809,proton.me,push,web,True,0.388,2025-01-10,crm_sync
C0003613,company.com,none,android,True,0.85,2025-10-19,support_tool
C0006581,gmail.com,email,web,True,0.65,2025-02-20,ad_platform
C0002533,gmail.com,sms,unknown,True,0.981,2025-12-01,support_tool
C0002891,gmail.com,push,android,True,0.5,2025-03-29,crm_sync
C0004995,gmail.com,push,android,True,0.34,2025-01-14,support_tool
C0000152,company.com,email,android,False,0.993,2025-05-22,crm_sync
C0004065,outlook.com,sms,ios,True,0.307,2025-07-16,support_tool
C0004915,proton.me,email,ios,True,0.052,2025-05-24,crm_sync
C0006585,proton.me,sms,web,False,0.042,2025-02-10,crm_sync
C0001074,yahoo.com,sms,ios,False,0.258,2025-03-14,data_vendor
C0001793,outlook.com,push,android,True,0.628,2025-10-07,data_vendor
C0006400,proton.me,email,ios,True,0.66,2025-07-01,ad_platform
C0002464,outlook.com,email,android,True,0.776,2025-02-20,ad_platform
C0003540,gmail.com,sms,android,True,0.333,2025-09-16,crm_sync
C0002432,company.com,push,android,True,0.714,2025-09-30,crm_sync
C0002269,outlook.com,push,ios,True,0.005,2025-10-08,support_tool
C0003672,outlook.com,email,android,True,0.839,2025-12-05,crm_sync
C0004956,company.com,push,android,True,0.334,2025-04-06,crm_sync
C0006033,gmail.com,sms,android,True,0.787,2025-04-14,data_vendor
C0006271,company.com,sms,ios,True,0.649,2025-12-03,ad_platform
C0006669,gmail.com,push,web,True,0.181,2025-03-04,crm_sync
C0003279,gmail.com,email,ios,True,0.456,2025-03-05,crm_sync
C0002031,icloud.com,push,ios,True,0.173,2025-10-10,support_tool
C0000409,icloud.com,none,web,True,0.104,2025-03-12,crm_sync
C0004147,yahoo.com,push,web,True,0.987,2025-10-26,crm_sync
C0005114,gmail.com,push,web,False,0.486,2025-04-18,crm_sync
C0005202,gmail.com,push,ios,True,0.058,2025-12-02,crm_sync
C0001140,gmail.com,email,web,True,0.763,2025-12-28,crm_sync
C0006634,outlook.com,none,ios,True,0.855,2025-04-24,crm_sync
C0005728,company.com,push,android,True,0.118,2025-02-20,support_tool
C0005651,icloud.com,push,android,True,0.397,2025-07-27,crm_sync
C0005646,icloud.com,sms,web,False,0.396,2025-09-28,crm_sync
C0005001,outlook.com,push,android,False,0.246,2025-02-10,crm_sync
C0000214,gmail.com,push,android,True,0.981,2025-01-27,crm_sync
C0001347,outlook.com,email,android,True,0.366,2025-12-12,crm_sync
C0005994,gmail.com,email,ios,True,0.288,2025-09-19,support_tool
C0001263,gmail.com,email,ios,True,0.342,2025-10-15,ad_platform
C0005652,outlook.com,email,ios,False,0.255,2025-09-30,crm_sync
C0006166,proton.me,email,android,False,0.916,2025-05-22,support_tool
C0001767,proton.me,email,ios,False,0.491,2025-01-04,crm_sync
C0006963,yahoo.com,sms,ios,True,0.565,2025-07-09,crm_sync
C0004446,icloud.com,sms,web,True,0.277,2025-12-17,ad_platform
C0006063,outlook.com,sms,android,False,0.002,2025-03-04,ad_platform
C0004263,gmail.com,email,android,True,0.31,2025-11-05,ad_platform
C0001192,company.com,none,android,True,0.438,2025-01-02,data_vendor
C0002537,outlook.com,email,ios,True,0.885,2025-02-23,ad_platform
