game_id,player_id,stat_type,stat_value,team_id_recorded
G0127,P0395,assists,13,T03
G0127,P0172,points,24,T03
G0127,P0172,rebounds,4,T03
G0127,P0172,assists,11,T03
G0127,P0126,points,13,T03
G0127,P0126,rebounds,15,T03
G0127,P0126,assists,10,T03
G0127,P0299,points,3,T03
G0127,P0299,rebounds,2,T03
G0127,P0299,assists,0,T03
G0127,P0075,points,2,T03
G0127,P0075,rebounds,6,T03
G0127,P0075,assists,0,T03
G0127,P0219,points,38,T30
G0127,P0219,rebounds,19,T30
G0127,P0219,assists,2,T30
G0127,P0157,points,12,T30
G0127,P0157,rebounds,15,T30
G0127,P0157,assists,10,T30
G0127,P0255,points,23,T30
G0127,P0255,rebounds,20,T30
G0127,P0255,assists,10,T30
G0127,P0178,points,27,T30
G0127,P0178,rebounds,10,T30
G0127,P0178,assists,8,T30
G0127,P0245,points,11,T30
G0127,P0245,rebounds,10,T30
G0127,P0245,assists,14,T30
G0127,P0268,points,15,T30
G0127,P0268,rebounds,2,T30
G0127,P0268,assists,9,T30
G0127,P0377,points,32,T30
G0127,P0377,rebounds,20,T30
G0127,P0377,assists,8,T30
G0127,P0412,points,32,T30
G0127,P0412,rebounds,5,T30
G0127,P0412,assists,6,T30
G0127,P0084,points,17,T30
G0127,P0084,rebounds,6,T30
G0127,P0084,assists,11,T30
G0127,P0006,points,36,T30
G0127,P0006,rebounds,6,T30
G0127,P0006,assists,2,T30
G0128,P0387,points,20,T23
G0128,P0387,rebounds,12,T23
G0128,P0387,assists,0,T23
G0128,P0299,points,33,T23
G0128,P0299,rebounds,11,T23
G0128,P0299,assists,3,T23
G0128,P0106,points,13,T23
G0128,P0106,rebounds,7,T23
G0128,P0106,assists,0,T23
G0128,P0330,points,38,T23
G0128,P0330,rebounds,16,T23
G0128,P0330,assists,14,T23
G0128,P0400,points,14,T23
G0128,P0400,rebounds,11,T23
G0128,P0400,assists,7,T23
G0128,P0201,points,19,T23
G0128,P0201,rebounds,12,T23
G0128,P0201,assists,7,T23
G0128,P0298,points,31,T23
G0128,P0298,rebounds,1,T23
G0128,P0298,assists,3,T23
G0128,P0338,points,36,T23
G0128,P0338,rebounds,18,T23
G0128,P0338,assists,13,T23
G0128,P0351,points,15,T23
G0128,P0351,rebounds,9,T23
G0128,P0351,assists,0,T23
G0128,P0340,points,11,T23
G0128,P0340,rebounds,15,T23
G0128,P0340,assists,5,T23
G0128,P0262,points,19,T29
G0128,P0262,rebounds,2,T29
G0128,P0262,assists,7,T29
G0128,P0195,points,29,T29
G0128,P0195,rebounds,12,T29
G0128,P0195,assists,8,T29
G0128,P0056,points,37,T29
G0128,P0056,rebounds,4,T29
G0128,P0056,assists,4,T29
G0128,P0279,points,25,T29
G0128,P0279,rebounds,10,T29
G0128,P0279,assists,15,T29
G0128,P0419,points,2,T29
G0128,P0419,rebounds,2,T29
G0128,P0419,assists,5,T29
G0128,P0177,points,18,T29
G0128,P0177,rebounds,18,T29
G0128,P0177,assists,7,T29
G0128,P0141,points,17,T29
G0128,P0141,rebounds,3,T29
G0128,P0141,assists,6,T29
G0128,P0207,points,21,T29
G0128,P0207,rebounds,12,T29
G0128,P0207,assists,9,T29
G0128,P0018,points,17,T29
G0128,P0018,rebounds,3,T29
G0128,P0018,assists,2,T29
G0128,P0180,points,6,T29
G0128,P0180,rebounds,12,T29
G0128,P0180,assists,13,T29
G0129,P0160,points,22,T18
G0129,P0160,rebounds,11,T18
G0129,P0160,assists,12,T18
G0129,P0363,points,35,T18
G0129,P0363,rebounds,4,T18
G0129,P0363,assists,12,T18
G0129,P0129,points,18,T18
G0129,P0129,rebounds,2,T18
G0129,P0129,assists,9,T18
G0129,P0261,points,40,T18
G0129,P0261,rebounds,2,T18
G0129,P0261,assists,0,T18
G0129,P0416,points,37,T18
G0129,P0416,rebounds,12,T18
G0129,P0416,assists,3,T18
G0129,P0033,points,32,T18
G0129,P0033,rebounds,8,T18
G0129,P0033,assists,5,T18
G0129,P0263,points,11,T18
G0129,P0263,rebounds,12,T18
G0129,P0263,assists,2,T18
G0129,P0311,points,14,T18
G0129,P0311,rebounds,6,T18
G0129,P0311,assists,0,T18
G0129,P0351,points,31,T18
G0129,P0351,rebounds,0,T18
G0129,P0351,assists,15,T18
G0129,P0016,points,3,T18
G0129,P0016,rebounds,7,T18
G0129,P0016,assists,1,T18
G0129,P0135,points,15,T06
G0129,P0135,rebounds,12,T06
G0129,P0135,assists,1,T06
G0129,P0030,points,21,T06
G0129,P0030,rebounds,16,T06
G0129,P0030,assists,7,T06
G0129,P0177,points,4,T06
G0129,P0177,rebounds,14,T06
G0129,P0177,assists,2,T06
G0129,P0012,points,0,T06
G0129,P0012,rebounds,9,T06
G0129,P0012,assists,4,T06
G0129,P0420,points,1,T06
G0129,P0420,rebounds,16,T06
G0129,P0420,assists,9,T06
G0129,P0055,points,37,T06
G0129,P0055,rebounds,10,T06
G0129,P0055,assists,7,T06
G0129,P0162,points,34,T06
G0129,P0162,rebounds,1,T06
G0129,P0162,assists,5,T06
G0129,P0164,points,32,T06
G0129,P0164,rebounds,6,T06
G0129,P0164,assists,14,T06
G0129,P0173,points,11,T06
G0129,P0173,rebounds,8,T06
G0129,P0173,assists,14,T06
G0129,P0155,points,9,T06
G0129,P0155,rebounds,20,T06
G0129,P0155,assists,0,T06
G0130,P0283,points,11,T20
G0130,P0283,rebounds,7,T20
G0130,P0283,assists,1,T20
G0130,P0271,points,15,T20
G0130,P0271,rebounds,12,T20
G0130,P0271,assists,9,T20
G0130,P0276,points,12,T20
G0130,P0276,rebounds,1,T20
G0130,P0276,assists,9,T20
G0130,P0244,points,26,T20
G0130,P0244,rebounds,1,T20
G0130,P0244,assists,8,T20
G0130,P0399,points,3,T20
G0130,P0399,rebounds,9,T20
G0130,P0399,assists,10,T20
G0130,P0338,points,29,T20
G0130,P0338,rebounds,14,T20
G0130,P0338,assists,12,T20
G0130,P0377,points,9,T20
G0130,P0377,rebounds,17,T20
G0130,P0377,assists,5,T20
G0130,P0246,points,15,T20
G0130,P0246,rebounds,16,T20
G0130,P0246,assists,5,T20
G0130,P0133,points,3,T20
G0130,P0133,rebounds,15,T20
G0130,P0133,assists,10,T20
G0130,P0110,points,23,T20
G0130,P0110,rebounds,3,T20
G0130,P0110,assists,10,T20
G0130,P0408,points,8,T05
G0130,P0408,rebounds,11,T05
G0130,P0408,assists,8,T05
G0130,P0237,points,31,T05
G0130,P0237,rebounds,20,T05
G0130,P0237,assists,3,T05
G0130,P0380,points,4,T05
G0130,P0380,rebounds,11,T05
G0130,P0380,assists,15,T05
G0130,P0191,points,6,T05
G0130,P0191,rebounds,10,T05
G0130,P0191,assists,6,T05
G0130,P0036,points,13,T05
G0130,P0036,rebounds,13,T05
G0130,P0036,assists,4,T05
G0130,P0214,points,20,T05
G0130,P0214,rebounds,17,T05
G0130,P0214,assists,6,T05
G0130,P0142,points,0,T05
G0130,P0142,rebounds,18,T05
G0130,P0142,assists,4,T05
G0130,P0219,points,31,T05
G0130,P0219,rebounds,16,T05
G0130,P0219,assists,8,T05
G0130,P0022,points,3,T05
G0130,P0022,rebounds,19,T05
G0130,P0022,assists,10,T05
G0130,P0369,points,17,T05
G0130,P0369,rebounds,17,T05
G0130,P0369,assists,12,T05
G0131,P0305,points,3,T17
G0131,P0305,rebounds,15,T17
G0131,P0305,assists,12,T17
G0131,P0262,points,20,T17
G0131,P0262,rebounds,12,T17
G0131,P0262,assists,9,T17
G0131,P0141,points,4,T17
G0131,P0141,rebounds,5,T17
G0131,P0141,assists,12,T17
G0131,P0045,points,39,T17
G0131,P0045,rebounds,5,T17
G0131,P0045,assists,6,T17
G0131,P0313,points,37,T17
G0131,P0313,rebounds,3,T17
G0131,P0313,assists,4,T17
G0131,P0211,points,2,T17
G0131,P0211,rebounds,4,T17
G0131,P0211,assists,10,T17
G0131,P0033,points,14,T17
G0131,P0033,rebounds,20,T17
G0131,P0033,assists,14,T17
G0131,P0044,points,36,T17
G0131,P0044,rebounds,15,T17
G0131,P0044,assists,11,T17
G0131,P0070,points,20,T17
G0131,P0070,rebounds,20,T17
G0131,P0070,assists,1,T17
G0131,P0119,points,29,T17
G0131,P0119,rebounds,2,T17
G0131,P0119,assists,5,T17
G0131,P0206,points,10,T16
G0131,P0206,rebounds,12,T16
G0131,P0206,assists,12,T16
G0131,P0154,points,3,T16
G0131,P0154,rebounds,12,T16
G0131,P0154,assists,3,T16
G0131,P0274,points,3,T16
G0131,P0274,rebounds,8,T16
G0131,P0274,assists,9,T16
G0131,P0195,points,8,T16
G0131,P0195,rebounds,8,T16
G0131,P0195,assists,15,T16
G0131,P0014,points,14,T16
G0131,P0014,rebounds,20,T16
G0131,P0014,assists,13,T16
G0131,P0399,points,15,T16
G0131,P0399,rebounds,12,T16
G0131,P0399,assists,11,T16
G0131,P0326,points,19,T16
G0131,P0326,rebounds,8,T16
G0131,P0326,assists,5,T16
G0131,P0390,points,5,T16
G0131,P0390,rebounds,0,T16
G0131,P0390,assists,5,T16
G0131,P0407,points,32,T16
G0131,P0407,rebounds,4,T16
G0131,P0407,assists,2,T16
G0131,P0136,points,13,T16
G0131,P0136,rebounds,12,T16
G0131,P0136,assists,3,T16
G0132,P0377,points,29,T17
G0132,P0377,rebounds,14,T17
G0132,P0377,assists,15,T17
G0132,P0414,points,4,T17
G0132,P0414,rebounds,20,T17
G0132,P0414,assists,1,T17
G0132,P0091,points,35,T17
G0132,P0091,rebounds,13,T17
G0132,P0091,assists,7,T17
G0132,P0037,points,16,T17
G0132,P0037,rebounds,1,T17
G0132,P0037,assists,12,T17
G0132,P0155,points,29,T17
G0132,P0155,rebounds,19,T17
G0132,P0155,assists,11,T17
G0132,P0047,points,39,T17
G0132,P0047,rebounds,18,T17
G0132,P0047,assists,6,T17
G0132,P0036,points,28,T17
G0132,P0036,rebounds,5,T17
G0132,P0036,assists,12,T17
G0132,P0138,points,24,T17
G0132,P0138,rebounds,9,T17
G0132,P0138,assists,10,T17
G0132,P0137,points,11,T17
G0132,P0137,rebounds,13,T17
G0132,P0137,assists,7,T17
G0132,P0345,points,13,T17
G0132,P0345,rebounds,20,T17
G0132,P0345,assists,1,T17
G0132,P0135,points,31,T02
G0132,P0135,rebounds,4,T02
G0132,P0135,assists,3,T02
G0132,P0161,points,6,T02
G0132,P0161,rebounds,2,T02
G0132,P0161,assists,1,T02
G0132,P0238,points,34,T02
G0132,P0238,rebounds,19,T02
G0132,P0238,assists,9,T02
G0132,P0268,points,0,T02
G0132,P0268,rebounds,18,T02
G0132,P0268,assists,9,T02
G0132,P0283,points,21,T02
G0132,P0283,rebounds,19,T02
G0132,P0283,assists,6,T02
G0132,P0054,points,14,T02
G0132,P0054,rebounds,16,T02
G0132,P0054,assists,8,T02
G0132,P0235,points,29,T02
G0132,P0235,rebounds,14,T02
G0132,P0235,assists,13,T02
G0132,P0187,points,13,T02
G0132,P0187,rebounds,1,T02
G0132,P0187,assists,7,T02
G0132,P0278,points,26,T02
G0132,P0278,rebounds,17,T02
G0132,P0278,assists,4,T02
G0132,P0220,points,30,T02
G0132,P0220,rebounds,17,T02
G0132,P0220,assists,12,T02
G0133,P0274,points,21,T03
G0133,P0274,rebounds,19,T03
G0133,P0274,assists,1,T03
G0133,P0252,points,12,T03
G0133,P0252,rebounds,1,T03
G0133,P0252,assists,15,T03
G0133,P0407,points,28,T03
G0133,P0407,rebounds,5,T03
G0133,P0407,assists,6,T03
G0133,P0154,points,29,T03
G0133,P0154,rebounds,20,T03
G0133,P0154,assists,9,T03
G0133,P0240,points,11,T03
G0133,P0240,rebounds,14,T03
G0133,P0240,assists,10,T03
G0133,P0280,points,26,T03
G0133,P0280,rebounds,0,T03
G0133,P0280,assists,11,T03
G0133,P0311,points,0,T03
G0133,P0311,rebounds,19,T03
G0133,P0311,assists,14,T03
G0133,P0333,points,23,T03
G0133,P0333,rebounds,13,T03
G0133,P0333,assists,1,T03
G0133,P0099,points,35,T03
G0133,P0099,rebounds,5,T03
G0133,P0099,assists,4,T03
G0133,P0182,points,29,T03
G0133,P0182,rebounds,19,T03
G0133,P0182,assists,7,T03
G0133,P0251,points,20,T10
G0133,P0251,rebounds,11,T10
G0133,P0251,assists,4,T10
G0133,P0314,points,24,T10
G0133,P0314,rebounds,20,T10
G0133,P0314,assists,6,T10
G0133,P0068,points,31,T10
G0133,P0068,rebounds,16,T10
G0133,P0068,assists,13,T10
G0133,P0268,points,29,T10
G0133,P0268,rebounds,19,T10
G0133,P0268,assists,11,T10
G0133,P0037,points,40,T10
G0133,P0037,rebounds,15,T10
G0133,P0037,assists,13,T10
G0133,P0114,points,36,T10
G0133,P0114,rebounds,20,T10
G0133,P0114,assists,9,T10
G0133,P0291,points,29,T10
G0133,P0291,rebounds,20,T10
G0133,P0291,assists,6,T10
G0133,P0332,points,4,T10
G0133,P0332,rebounds,18,T10
G0133,P0332,assists,10,T10
G0133,P0420,points,17,T10
G0133,P0420,rebounds,15,T10
G0133,P0420,assists,0,T10
G0133,P0245,points,19,T10
G0133,P0245,rebounds,5,T10
G0133,P0245,assists,4,T10
G0134,P0122,points,28,T17
G0134,P0122,rebounds,17,T17
G0134,P0122,assists,13,T17
G0134,P0141,points,8,T17
G0134,P0141,rebounds,15,T17
G0134,P0141,assists,12,T17
G0134,P0227,points,0,T17
G0134,P0227,rebounds,14,T17
G0134,P0227,assists,10,T17
G0134,P0074,points,39,T17
G0134,P0074,rebounds,0,T17
G0134,P0074,assists,15,T17
G0134,P0399,points,23,T17
G0134,P0399,rebounds,5,T17
G0134,P0399,assists,6,T17
G0134,P0101,points,31,T17
G0134,P0101,rebounds,20,T17
G0134,P0101,assists,5,T17
G0134,P0058,points,40,T17
G0134,P0058,rebounds,13,T17
G0134,P0058,assists,3,T17
G0134,P0152,points,24,T17
G0134,P0152,rebounds,16,T17
G0134,P0152,assists,0,T17
G0134,P0379,points,3,T17
G0134,P0379,rebounds,0,T17
G0134,P0379,assists,9,T17
G0134,P0150,points,2,T17
G0134,P0150,rebounds,19,T17
G0134,P0150,assists,2,T17
G0134,P0251,points,2,T13
G0134,P0251,rebounds,5,T13
G0134,P0251,assists,12,T13
G0134,P0223,points,37,T13
G0134,P0223,rebounds,5,T13
G0134,P0223,assists,8,T13
G0134,P0374,points,31,T13
G0134,P0374,rebounds,16,T13
G0134,P0374,assists,2,T13
G0134,P0071,points,34,T13
G0134,P0071,rebounds,18,T13
G0134,P0071,assists,11,T13
G0134,P0309,points,21,T13
G0134,P0309,rebounds,8,T13
G0134,P0309,assists,14,T13
G0134,P0325,points,35,T13
G0134,P0325,rebounds,10,T13
G0134,P0325,assists,11,T13
G0134,P0337,points,16,T13
G0134,P0337,rebounds,15,T13
G0134,P0337,assists,1,T13
G0134,P0351,points,36,T13
G0134,P0351,rebounds,10,T13
G0134,P0351,assists,9,T13
G0134,P0239,points,7,T13
G0134,P0239,rebounds,11,T13
G0134,P0239,assists,0,T13
G0134,P0219,points,36,T13
G0134,P0219,rebounds,15,T13
G0134,P0219,assists,7,T13
G0135,P0221,points,8,T24
G0135,P0221,rebounds,10,T24
G0135,P0221,assists,4,T24
G0135,P0335,points,24,T24
G0135,P0335,rebounds,1,T24
G0135,P0335,assists,4,T24
G0135,P0239,points,27,T24
G0135,P0239,rebounds,12,T24
G0135,P0239,assists,15,T24
G0135,P0001,points,36,T24
G0135,P0001,rebounds,17,T24
G0135,P0001,assists,0,T24
G0135,P0023,points,24,T24
G0135,P0023,rebounds,4,T24
G0135,P0023,assists,4,T24
G0135,P0050,points,8,T24
G0135,P0050,rebounds,9,T24
G0135,P0050,assists,1,T24
G0135,P0344,points,21,T24
G0135,P0344,rebounds,3,T24
G0135,P0344,assists,8,T24
G0135,P0106,points,25,T24
G0135,P0106,rebounds,3,T24
G0135,P0106,assists,1,T24
G0135,P0226,points,33,T24
G0135,P0226,rebounds,15,T24
G0135,P0226,assists,4,T24
G0135,P0031,points,36,T24
G0135,P0031,rebounds,4,T24
G0135,P0031,assists,14,T24
G0135,P0012,points,4,T30
G0135,P0012,rebounds,13,T30
G0135,P0012,assists,0,T30
G0135,P0398,points,8,T30
G0135,P0398,rebounds,8,T30
G0135,P0398,assists,1,T30
G0135,P0218,points,18,T30
G0135,P0218,rebounds,4,T30
G0135,P0218,assists,1,T30
G0135,P0210,points,39,T30
G0135,P0210,rebounds,20,T30
G0135,P0210,assists,15,T30
G0135,P0234,points,6,T30
G0135,P0234,rebounds,8,T30
G0135,P0234,assists,5,T30
G0135,P0159,points,13,T30
G0135,P0159,rebounds,8,T30
G0135,P0159,assists,8,T30
G0135,P0416,points,19,T30
G0135,P0416,rebounds,6,T30
G0135,P0416,assists,15,T30
G0135,P0016,points,40,T30
G0135,P0016,rebounds,6,T30
G0135,P0016,assists,3,T30
G0135,P0013,points,21,T30
G0135,P0013,rebounds,7,T30
G0135,P0013,assists,15,T30
G0135,P0215,points,17,T30
G0135,P0215,rebounds,0,T30
G0135,P0215,assists,2,T30
G0136,P0171,points,10,T10
G0136,P0171,rebounds,16,T10
G0136,P0171,assists,6,T10
G0136,P0131,points,18,T10
G0136,P0131,rebounds,17,T10
G0136,P0131,assists,3,T10
G0136,P0355,points,18,T10
G0136,P0355,rebounds,20,T10
G0136,P0355,assists,6,T10
G0136,P0059,points,4,T10
G0136,P0059,rebounds,5,T10
G0136,P0059,assists,15,T10
G0136,P0129,points,31,T10
G0136,P0129,rebounds,16,T10
G0136,P0129,assists,4,T10
G0136,P0245,points,34,T10
G0136,P0245,rebounds,8,T10
G0136,P0245,assists,12,T10
G0136,P0031,points,36,T10
G0136,P0031,rebounds,4,T10
G0136,P0031,assists,15,T10
G0136,P0394,points,25,T10
G0136,P0394,rebounds,15,T10
G0136,P0394,assists,12,T10
G0136,P0158,points,6,T10
G0136,P0158,rebounds,15,T10
G0136,P0158,assists,3,T10
G0136,P0370,points,11,T10
G0136,P0370,rebounds,2,T10
G0136,P0370,assists,2,T10
G0136,P0181,points,40,T30
G0136,P0181,rebounds,6,T30
G0136,P0181,assists,6,T30
G0136,P0334,points,19,T30
G0136,P0334,rebounds,14,T30
G0136,P0334,assists,9,T30
G0136,P0299,points,21,T30
G0136,P0299,rebounds,17,T30
G0136,P0299,assists,7,T30
G0136,P0396,points,31,T30
G0136,P0396,rebounds,19,T30
G0136,P0396,assists,10,T30
G0136,P0365,points,1,T30
G0136,P0365,rebounds,5,T30
G0136,P0365,assists,9,T30
G0136,P0052,points,19,T30
G0136,P0052,rebounds,5,T30
G0136,P0052,assists,5,T30
G0136,P0007,points,3,T30
G0136,P0007,rebounds,4,T30
G0136,P0007,assists,12,T30
G0136,P0219,points,0,T30
G0136,P0219,rebounds,17,T30
G0136,P0219,assists,5,T30
G0136,P0156,points,33,T30
G0136,P0156,rebounds,5,T30
G0136,P0156,assists,13,T30
G0136,P0148,points,23,T30
G0136,P0148,rebounds,17,T30
G0136,P0148,assists,0,T30
G0137,P0067,points,23,T19
G0137,P0067,rebounds,18,T19
G0137,P0067,assists,3,T19
G0137,P0328,points,11,T19
G0137,P0328,rebounds,20,T19
G0137,P0328,assists,15,T19
G0137,P0267,points,35,T19
G0137,P0267,rebounds,6,T19
G0137,P0267,assists,12,T19
G0137,P0142,points,18,T19
G0137,P0142,rebounds,17,T19
G0137,P0142,assists,13,T19
G0137,P0149,points,17,T19
G0137,P0149,rebounds,6,T19
G0137,P0149,assists,15,T19
G0137,P0019,points,18,T19
G0137,P0019,rebounds,9,T19
G0137,P0019,assists,10,T19
G0137,P0410,points,38,T19
G0137,P0410,rebounds,2,T19
G0137,P0410,assists,15,T19
G0137,P0238,points,17,T19
G0137,P0238,rebounds,0,T19
G0137,P0238,assists,4,T19
G0137,P0112,points,18,T19
G0137,P0112,rebounds,14,T19
G0137,P0112,assists,9,T19
G0137,P0396,points,5,T19
G0137,P0396,rebounds,10,T19
G0137,P0396,assists,3,T19
G0137,P0161,points,11,T05
G0137,P0161,rebounds,14,T05
G0137,P0161,assists,12,T05
G0137,P0320,points,6,T05
G0137,P0320,rebounds,12,T05
G0137,P0320,assists,6,T05
G0137,P0372,points,13,T05
G0137,P0372,rebounds,14,T05
G0137,P0372,assists,3,T05
G0137,P0219,points,31,T05
G0137,P0219,rebounds,8,T05
G0137,P0219,assists,1,T05
G0137,P0247,points,32,T05
G0137,P0247,rebounds,17,T05
G0137,P0247,assists,9,T05
G0137,P0290,points,29,T05
G0137,P0290,rebounds,3,T05
G0137,P0290,assists,5,T05
G0137,P0186,points,14,T05
G0137,P0186,rebounds,16,T05
G0137,P0186,assists,5,T05
G0137,P0244,points,29,T05
G0137,P0244,rebounds,6,T05
G0137,P0244,assists,9,T05
G0137,P0420,points,8,T05
G0137,P0420,rebounds,11,T05
G0137,P0420,assists,1,T05
G0137,P0334,points,30,T05
G0137,P0334,rebounds,0,T05
G0137,P0334,assists,15,T05
G0138,P0401,points,6,T01
G0138,P0401,rebounds,15,T01
G0138,P0401,assists,3,T01
G0138,P0345,points,26,T01
G0138,P0345,rebounds,17,T01
G0138,P0345,assists,5,T01
G0138,P0335,points,5,T01
G0138,P0335,rebounds,0,T01
G0138,P0335,assists,5,T01
G0138,P0158,points,4,T01
G0138,P0158,rebounds,18,T01
G0138,P0158,assists,15,T01
G0138,P0376,points,40,T01
G0138,P0376,rebounds,19,T01
G0138,P0376,assists,9,T01
G0138,P0310,points,13,T01
G0138,P0310,rebounds,9,T01
G0138,P0310,assists,4,T01
G0138,P0358,points,34,T01
G0138,P0358,rebounds,9,T01
G0138,P0358,assists,6,T01
G0138,P0362,points,28,T01
G0138,P0362,rebounds,7,T01
G0138,P0362,assists,5,T01
G0138,P0239,points,9,T01
G0138,P0239,rebounds,1,T01
G0138,P0239,assists,0,T01
G0138,P0060,points,16,T01
G0138,P0060,rebounds,20,T01
G0138,P0060,assists,4,T01
G0138,P0172,points,26,T27
G0138,P0172,rebounds,6,T27
G0138,P0172,assists,4,T27
G0138,P0273,points,6,T27
G0138,P0273,rebounds,11,T27
G0138,P0273,assists,10,T27
G0138,P0140,points,14,T27
G0138,P0140,rebounds,11,T27
G0138,P0140,assists,7,T27
G0138,P0326,points,11,T27
G0138,P0326,rebounds,14,T27
G0138,P0326,assists,8,T27
G0138,P0025,points,2,T27
G0138,P0025,rebounds,10,T27
G0138,P0025,assists,6,T27
G0138,P0231,points,32,T27
G0138,P0231,rebounds,6,T27
G0138,P0231,assists,15,T27
G0138,P0009,points,25,T27
G0138,P0009,rebounds,2,T27
G0138,P0009,assists,6,T27
G0138,P0297,points,36,T27
G0138,P0297,rebounds,5,T27
G0138,P0297,assists,11,T27
G0138,P0387,points,32,T27
G0138,P0387,rebounds,14,T27
G0138,P0387,assists,1,T27
G0138,P0174,points,15,T27
G0138,P0174,rebounds,7,T27
G0138,P0174,assists,5,T27
G0139,P0257,points,18,T11
G0139,P0257,rebounds,4,T11
G0139,P0257,assists,2,T11
G0139,P0364,points,21,T11
G0139,P0364,rebounds,16,T11
G0139,P0364,assists,2,T11
G0139,P0417,points,20,T11
G0139,P0417,rebounds,13,T11
G0139,P0417,assists,11,T11
G0139,P0253,points,4,T11
G0139,P0253,rebounds,15,T11
G0139,P0253,assists,0,T11
G0139,P0407,points,9,T11
G0139,P0407,rebounds,6,T11
G0139,P0407,assists,13,T11
G0139,P0223,points,7,T11
G0139,P0223,rebounds,16,T11
G0139,P0223,assists,15,T11
G0139,P0003,points,39,T11
G0139,P0003,rebounds,6,T11
G0139,P0003,assists,1,T11
G0139,P0169,points,9,T11
G0139,P0169,rebounds,16,T11
G0139,P0169,assists,3,T11
G0139,P0229,points,26,T11
G0139,P0229,rebounds,7,T11
G0139,P0229,assists,12,T11
G0139,P0362,points,24,T11
G0139,P0362,rebounds,12,T11
G0139,P0362,assists,12,T11
G0139,P0361,points,39,T03
G0139,P0361,rebounds,7,T03
G0139,P0361,assists,8,T03
G0139,P0272,points,25,T03
G0139,P0272,rebounds,17,T03
G0139,P0272,assists,7,T03
G0139,P0404,points,15,T03
G0139,P0404,rebounds,17,T03
G0139,P0404,assists,15,T03
G0139,P0248,points,23,T03
G0139,P0248,rebounds,2,T03
G0139,P0248,assists,4,T03
G0139,P0322,points,18,T03
G0139,P0322,rebounds,14,T03
G0139,P0322,assists,10,T03
G0139,P0387,points,33,T03
G0139,P0387,rebounds,0,T03
G0139,P0387,assists,7,T03
G0139,P0382,points,28,T03
G0139,P0382,rebounds,20,T03
G0139,P0382,assists,2,T03
G0139,P0222,points,36,T03
G0139,P0222,rebounds,0,T03
G0139,P0222,assists,3,T03
G0139,P0029,points,34,T03
G0139,P0029,rebounds,16,T03
G0139,P0029,assists,15,T03
G0139,P0338,points,24,T03
G0139,P0338,rebounds,12,T03
G0139,P0338,assists,8,T03
G0140,P0121,points,10,T14
G0140,P0121,rebounds,18,T14
G0140,P0121,assists,9,T14
G0140,P0257,points,37,T14
G0140,P0257,rebounds,7,T14
G0140,P0257,assists,0,T14
G0140,P0211,points,36,T14
G0140,P0211,rebounds,5,T14
G0140,P0211,assists,13,T14
G0140,P0212,points,29,T14
G0140,P0212,rebounds,4,T14
G0140,P0212,assists,12,T14
G0140,P0225,points,3,T14
G0140,P0225,rebounds,8,T14
G0140,P0225,assists,5,T14
G0140,P0255,points,26,T14
G0140,P0255,rebounds,11,T14
G0140,P0255,assists,9,T14
G0140,P0280,points,19,T14
G0140,P0280,rebounds,15,T14
G0140,P0280,assists,2,T14
G0140,P0021,points,29,T14
G0140,P0021,rebounds,1,T14
G0140,P0021,assists,1,T14
G0140,P0148,points,29,T14
G0140,P0148,rebounds,3,T14
G0140,P0148,assists,12,T14
G0140,P0354,points,5,T14
G0140,P0354,rebounds,3,T14
G0140,P0354,assists,14,T14
G0140,P0228,points,7,T23
G0140,P0228,rebounds,19,T23
G0140,P0228,assists,5,T23
G0140,P0065,points,32,T23
G0140,P0065,rebounds,19,T23
G0140,P0065,assists,1,T23
G0140,P0010,points,13,T23
G0140,P0010,rebounds,12,T23
G0140,P0010,assists,13,T23
G0140,P0087,points,7,T23
G0140,P0087,rebounds,3,T23
G0140,P0087,assists,5,T23
G0140,P0200,points,8,T23
G0140,P0200,rebounds,5,T23
G0140,P0200,assists,2,T23
G0140,P0386,points,33,T23
G0140,P0386,rebounds,16,T23
G0140,P0386,assists,2,T23
G0140,P0318,points,22,T23
G0140,P0318,rebounds,13,T23
G0140,P0318,assists,10,T23
G0140,P0343,points,40,T23
G0140,P0343,rebounds,13,T23
G0140,P0343,assists,10,T23
G0140,P0237,points,1,T23
G0140,P0237,rebounds,1,T23
G0140,P0237,assists,9,T23
G0140,P0365,points,37,T23
G0140,P0365,rebounds,8,T23
G0140,P0365,assists,10,T23
G0141,P0189,points,27,T30
G0141,P0189,rebounds,6,T30
G0141,P0189,assists,3,T30
G0141,P0311,points,1,T30
G0141,P0311,rebounds,15,T30
G0141,P0311,assists,0,T30
G0141,P0387,points,19,T30
G0141,P0387,rebounds,8,T30
G0141,P0387,assists,15,T30
G0141,P0366,points,38,T30
G0141,P0366,rebounds,17,T30
G0141,P0366,assists,11,T30
G0141,P0274,points,22,T30
G0141,P0274,rebounds,7,T30
G0141,P0274,assists,2,T30
G0141,P0224,points,39,T30
G0141,P0224,rebounds,8,T30
G0141,P0224,assists,6,T30
G0141,P0200,points,5,T30
G0141,P0200,rebounds,5,T30
G0141,P0200,assists,10,T30
G0141,P0087,points,17,T30
G0141,P0087,rebounds,12,T30
G0141,P0087,assists,3,T30
G0141,P0048,points,3,T30
G0141,P0048,rebounds,18,T30
G0141,P0048,assists,6,T30
G0141,P0143,points,14,T30
G0141,P0143,rebounds,6,T30
G0141,P0143,assists,10,T30
G0141,P0302,points,23,T25
G0141,P0302,rebounds,8,T25
