,budget_record_id,budget_ts,campaign_code_raw,region_code_raw,daily_budget_usd,budget_owner
529,B-CMP014-2026-01-07-SOUTH,2026-01-07 12:00:00,Cmp014,SOUTH,957,growth_marketing
530,B-CMP014-2026-01-07-EAST,2026-01-07 12:00:00,Cmp014,EAST,1417,growth_marketing
531,B-CMP014-2026-01-07-WEST,2026-01-07 12:00:00,Cmp014,WEST,724,finance_ops
532,B-CMP014-2026-01-08-NORTH,2026-01-08 12:00:00,CMP014,NORTH,1175,brand_team
533,B-CMP014-2026-01-08-SOUTH,2026-01-08 12:00:00,cmp014,SOUTH,1232,finance_ops
534,B-CMP014-2026-01-08-EAST,2026-01-08 12:00:00,CMP014,EAST,900,brand_team
535,B-CMP014-2026-01-08-WEST,2026-01-08 12:00:00,Cmp014,WEST,558,finance_ops
536,B-CMP014-2026-01-09-NORTH,2026-01-09 12:00:00,cmp014,NORTH,1175,finance_ops
537,B-CMP014-2026-01-09-SOUTH,2026-01-09 12:00:00,Cmp014,SOUTH,349,brand_team
538,B-CMP014-2026-01-09-EAST,2026-01-09 12:00:00,CMP014,EAST,1057,brand_team
539,B-CMP014-2026-01-09-WEST,2026-01-09 12:00:00,Cmp014,WEST,1051,finance_ops
540,B-CMP014-2026-01-10-NORTH,2026-01-10 12:00:00,Cmp014,NORTH,793,finance_ops
541,B-CMP014-2026-01-10-SOUTH,2026-01-10 12:00:00,Cmp014,SOUTH,819,brand_team
542,B-CMP014-2026-01-10-EAST,2026-01-10 12:00:00,CMP014,EAST,1121,finance_ops
543,B-CMP014-2026-01-10-WEST,2026-01-10 12:00:00,Cmp014,WEST,1318,finance_ops
544,B-CMP014-2026-01-11-NORTH,2026-01-11 12:00:00,cmp014,NORTH,650,growth_marketing
545,B-CMP014-2026-01-11-SOUTH,2026-01-11 12:00:00,Cmp014,SOUTH,485,growth_marketing
546,B-CMP014-2026-01-11-EAST,2026-01-11 12:00:00,Cmp014,EAST,854,brand_team
547,B-CMP014-2026-01-11-WEST,2026-01-11 12:00:00,Cmp014,WEST,509,growth_marketing
548,B-CMP014-2026-01-12-NORTH,2026-01-12 12:00:00,Cmp014,NORTH,549,finance_ops
549,B-CMP014-2026-01-12-SOUTH,2026-01-12 12:00:00,Cmp014,SOUTH,1444,finance_ops
550,B-CMP014-2026-01-12-EAST,2026-01-12 12:00:00,Cmp014,EAST,525,growth_marketing
551,B-CMP014-2026-01-12-WEST,2026-01-12 12:00:00,cmp014,WEST,451,brand_team
552,B-CMP014-2026-01-13-NORTH,2026-01-13 12:00:00,Cmp014,NORTH,1451,brand_team
553,B-CMP014-2026-01-13-SOUTH,2026-01-13 12:00:00,Cmp014,SOUTH,1118,brand_team
554,B-CMP014-2026-01-13-EAST,2026-01-13 12:00:00,Cmp014,EAST,540,brand_team
555,B-CMP014-2026-01-13-WEST,2026-01-13 12:00:00,cmp014,WEST,675,finance_ops
556,B-CMP014-2026-01-14-NORTH,2026-01-14 12:00:00,cmp014,NORTH,489,finance_ops
557,B-CMP014-2026-01-14-SOUTH,2026-01-14 12:00:00,Cmp014,SOUTH,1161,finance_ops
558,B-CMP014-2026-01-14-EAST,2026-01-14 12:00:00,Cmp014,EAST,798,finance_ops
559,B-CMP014-2026-01-14-WEST,2026-01-14 12:00:00,cmp014,WEST,461,brand_team
560,B-CMP015-2026-01-05-NORTH,2026-01-05 12:00:00,Cmp015,NORTH,559,brand_team
561,B-CMP015-2026-01-05-SOUTH,2026-01-05 12:00:00,Cmp015,SOUTH,1362,brand_team
562,B-CMP015-2026-01-05-EAST,2026-01-05 12:00:00,Cmp015,EAST,1366,brand_team
563,B-CMP015-2026-01-05-WEST,2026-01-05 12:00:00,Cmp015,WEST,1352,brand_team
564,B-CMP015-2026-01-06-NORTH,2026-01-06 12:00:00,Cmp015,NORTH,576,brand_team
565,B-CMP015-2026-01-06-SOUTH,2026-01-06 12:00:00,Cmp015,SOUTH,1410,brand_team
566,B-CMP015-2026-01-06-EAST,2026-01-06 12:00:00,Cmp015,EAST,1388,brand_team
567,B-CMP015-2026-01-06-WEST,2026-01-06 12:00:00,Cmp015,WEST,1296,finance_ops
568,B-CMP015-2026-01-07-NORTH,2026-01-07 12:00:00,cmp015,NORTH,735,growth_marketing
569,B-CMP015-2026-01-07-SOUTH,2026-01-07 12:00:00,cmp015,SOUTH,949,brand_team
570,B-CMP015-2026-01-07-EAST,2026-01-07 12:00:00,Cmp015,EAST,823,finance_ops
571,B-CMP015-2026-01-07-WEST,2026-01-07 12:00:00,cmp015,WEST,1009,brand_team
572,B-CMP015-2026-01-08-NORTH,2026-01-08 12:00:00,Cmp015,NORTH,797,brand_team
573,B-CMP015-2026-01-08-SOUTH,2026-01-08 12:00:00,Cmp015,SOUTH,1178,brand_team
574,B-CMP015-2026-01-08-EAST,2026-01-08 12:00:00,cmp015,EAST,1129,growth_marketing
575,B-CMP015-2026-01-08-WEST,2026-01-08 12:00:00,Cmp015,WEST,916,finance_ops
576,B-CMP015-2026-01-09-NORTH,2026-01-09 12:00:00,Cmp015,NORTH,788,growth_marketing
577,B-CMP015-2026-01-09-SOUTH,2026-01-09 12:00:00,Cmp015,SOUTH,962,finance_ops
578,B-CMP015-2026-01-09-EAST,2026-01-09 12:00:00,Cmp015,EAST,315,finance_ops
579,B-CMP015-2026-01-09-WEST,2026-01-09 12:00:00,Cmp015,WEST,632,finance_ops
580,B-CMP015-2026-01-10-NORTH,2026-01-10 12:00:00,Cmp015,NORTH,424,brand_team
581,B-CMP015-2026-01-10-SOUTH,2026-01-10 12:00:00,Cmp015,SOUTH,1118,growth_marketing
582,B-CMP015-2026-01-10-EAST,2026-01-10 12:00:00,Cmp015,EAST,1000,growth_marketing
583,B-CMP015-2026-01-10-WEST,2026-01-10 12:00:00,CMP015,WEST,1347,brand_team
584,B-CMP015-2026-01-11-NORTH,2026-01-11 12:00:00,cmp015,NORTH,883,growth_marketing
585,B-CMP015-2026-01-11-SOUTH,2026-01-11 12:00:00,Cmp015,SOUTH,1085,brand_team
586,B-CMP015-2026-01-11-EAST,2026-01-11 12:00:00,Cmp015,EAST,1317,growth_marketing
587,B-CMP015-2026-01-11-WEST,2026-01-11 12:00:00,cmp015,WEST,720,growth_marketing
588,B-CMP015-2026-01-12-NORTH,2026-01-12 12:00:00,Cmp015,NORTH,1017,finance_ops
589,B-CMP015-2026-01-12-SOUTH,2026-01-12 12:00:00,cmp015,SOUTH,1108,finance_ops
590,B-CMP015-2026-01-12-EAST,2026-01-12 12:00:00,Cmp015,EAST,371,finance_ops
591,B-CMP015-2026-01-12-WEST,2026-01-12 12:00:00,cmp015,WEST,1421,growth_marketing
592,B-CMP015-2026-01-13-NORTH,2026-01-13 12:00:00,CMP015,NORTH,1010,brand_team
593,B-CMP015-2026-01-13-SOUTH,2026-01-13 12:00:00,CMP015,SOUTH,507,brand_team
594,B-CMP015-2026-01-13-EAST,2026-01-13 12:00:00,Cmp015,EAST,1299,finance_ops
595,B-CMP015-2026-01-13-WEST,2026-01-13 12:00:00,Cmp015,WEST,405,finance_ops
596,B-CMP015-2026-01-14-NORTH,2026-01-14 12:00:00,Cmp015,NORTH,749,brand_team
597,B-CMP015-2026-01-14-SOUTH,2026-01-14 12:00:00,Cmp015,SOUTH,1282,finance_ops
598,B-CMP015-2026-01-14-EAST,2026-01-14 12:00:00,cmp015,EAST,1074,brand_team
599,B-CMP015-2026-01-14-WEST,2026-01-14 12:00:00,Cmp015,WEST,1319,finance_ops
600,B-CMP016-2026-01-05-NORTH,2026-01-05 12:00:00,cmp016,NORTH,395,growth_marketing
601,B-CMP016-2026-01-05-SOUTH,2026-01-05 12:00:00,cmp016,SOUTH,497,growth_marketing
602,B-CMP016-2026-01-05-EAST,2026-01-05 12:00:00,cmp016,EAST,1014,finance_ops
603,B-CMP016-2026-01-05-WEST,2026-01-05 12:00:00,cmp016,WEST,1161,growth_marketing
604,B-CMP016-2026-01-06-NORTH,2026-01-06 12:00:00,cmp016,NORTH,304,finance_ops
605,B-CMP016-2026-01-06-SOUTH,2026-01-06 12:00:00,Cmp016,SOUTH,330,finance_ops
606,B-CMP016-2026-01-06-EAST,2026-01-06 12:00:00,cmp016,EAST,1304,finance_ops
607,B-CMP016-2026-01-06-WEST,2026-01-06 12:00:00,Cmp016,WEST,1399,brand_team
608,B-CMP016-2026-01-07-NORTH,2026-01-07 12:00:00,cmp016,NORTH,1182,finance_ops
609,B-CMP016-2026-01-07-SOUTH,2026-01-07 12:00:00,Cmp016,SOUTH,1479,growth_marketing
610,B-CMP016-2026-01-07-EAST,2026-01-07 12:00:00,Cmp016,EAST,370,finance_ops
611,B-CMP016-2026-01-07-WEST,2026-01-07 12:00:00,CMP016,WEST,948,finance_ops
612,B-CMP016-2026-01-08-NORTH,2026-01-08 12:00:00,cmp016,NORTH,1126,brand_team
613,B-CMP016-2026-01-08-SOUTH,2026-01-08 12:00:00,cmp016,SOUTH,635,finance_ops
614,B-CMP016-2026-01-08-EAST,2026-01-08 12:00:00,Cmp016,EAST,1064,growth_marketing
615,B-CMP016-2026-01-08-WEST,2026-01-08 12:00:00,CMP016,WEST,772,growth_marketing
616,B-CMP016-2026-01-09-NORTH,2026-01-09 12:00:00,Cmp016,NORTH,913,growth_marketing
617,B-CMP016-2026-01-09-SOUTH,2026-01-09 12:00:00,Cmp016,SOUTH,1431,growth_marketing
618,B-CMP016-2026-01-09-EAST,2026-01-09 12:00:00,cmp016,EAST,1428,finance_ops
619,B-CMP016-2026-01-09-WEST,2026-01-09 12:00:00,Cmp016,WEST,326,growth_marketing
620,B-CMP016-2026-01-10-NORTH,2026-01-10 12:00:00,Cmp016,NORTH,776,finance_ops
621,B-CMP016-2026-01-10-SOUTH,2026-01-10 12:00:00,CMP016,SOUTH,1006,brand_team
622,B-CMP016-2026-01-10-EAST,2026-01-10 12:00:00,cmp016,EAST,864,growth_marketing
623,B-CMP016-2026-01-10-WEST,2026-01-10 12:00:00,Cmp016,WEST,412,finance_ops
624,B-CMP016-2026-01-11-NORTH,2026-01-11 12:00:00,Cmp016,NORTH,327,finance_ops
625,B-CMP016-2026-01-11-SOUTH,2026-01-11 12:00:00,Cmp016,SOUTH,1182,growth_marketing
626,B-CMP016-2026-01-11-EAST,2026-01-11 12:00:00,Cmp016,EAST,958,finance_ops
627,B-CMP016-2026-01-11-WEST,2026-01-11 12:00:00,Cmp016,WEST,301,finance_ops
628,B-CMP016-2026-01-12-NORTH,2026-01-12 12:00:00,Cmp016,NORTH,679,finance_ops
629,B-CMP016-2026-01-12-SOUTH,2026-01-12 12:00:00,cmp016,SOUTH,1127,growth_marketing
630,B-CMP016-2026-01-12-EAST,2026-01-12 12:00:00,Cmp016,EAST,858,finance_ops
631,B-CMP016-2026-01-12-WEST,2026-01-12 12:00:00,Cmp016,WEST,641,finance_ops
632,B-CMP016-2026-01-13-NORTH,2026-01-13 12:00:00,Cmp016,NORTH,1249,growth_marketing
633,B-CMP016-2026-01-13-SOUTH,2026-01-13 12:00:00,Cmp016,SOUTH,1128,growth_marketing
634,B-CMP016-2026-01-13-EAST,2026-01-13 12:00:00,Cmp016,EAST,898,finance_ops
635,B-CMP016-2026-01-13-WEST,2026-01-13 12:00:00,Cmp016,WEST,440,growth_marketing
636,B-CMP016-2026-01-14-NORTH,2026-01-14 12:00:00,cmp016,NORTH,932,finance_ops
637,B-CMP016-2026-01-14-SOUTH,2026-01-14 12:00:00,Cmp016,SOUTH,380,finance_ops
638,B-CMP016-2026-01-14-EAST,2026-01-14 12:00:00,Cmp016,EAST,1200,brand_team
639,B-CMP016-2026-01-14-WEST,2026-01-14 12:00:00,cmp016,WEST,493,finance_ops
640,B-CMP017-2026-01-05-NORTH,2026-01-05 12:00:00,Cmp017,NORTH,617,brand_team
641,B-CMP017-2026-01-05-SOUTH,2026-01-05 12:00:00,cmp017,SOUTH,411,growth_marketing
642,B-CMP017-2026-01-05-EAST,2026-01-05 12:00:00,Cmp017,EAST,714,growth_marketing
643,B-CMP017-2026-01-05-WEST,2026-01-05 12:00:00,Cmp017,WEST,887,brand_team
644,B-CMP017-2026-01-06-NORTH,2026-01-06 12:00:00,Cmp017,NORTH,1354,finance_ops
645,B-CMP017-2026-01-06-SOUTH,2026-01-06 12:00:00,Cmp017,SOUTH,721,brand_team
646,B-CMP017-2026-01-06-EAST,2026-01-06 12:00:00,CMP017,EAST,453,growth_marketing
647,B-CMP017-2026-01-06-WEST,2026-01-06 12:00:00,Cmp017,WEST,522,growth_marketing
648,B-CMP017-2026-01-07-NORTH,2026-01-07 12:00:00,Cmp017,NORTH,938,brand_team
649,B-CMP017-2026-01-07-SOUTH,2026-01-07 12:00:00,Cmp017,SOUTH,564,brand_team
650,B-CMP017-2026-01-07-EAST,2026-01-07 12:00:00,cmp017,EAST,1453,brand_team
651,B-CMP017-2026-01-07-WEST,2026-01-07 12:00:00,cmp017,WEST,368,brand_team
652,B-CMP017-2026-01-08-NORTH,2026-01-08 12:00:00,cmp017,NORTH,808,brand_team
653,B-CMP017-2026-01-08-SOUTH,2026-01-08 12:00:00,Cmp017,SOUTH,1252,finance_ops
654,B-CMP017-2026-01-08-EAST,2026-01-08 12:00:00,Cmp017,EAST,737,brand_team
655,B-CMP017-2026-01-08-WEST,2026-01-08 12:00:00,Cmp017,WEST,1389,finance_ops
656,B-CMP017-2026-01-09-NORTH,2026-01-09 12:00:00,Cmp017,NORTH,641,brand_team
657,B-CMP017-2026-01-09-SOUTH,2026-01-09 12:00:00,CMP017,SOUTH,785,brand_team
658,B-CMP017-2026-01-09-EAST,2026-01-09 12:00:00,cmp017,EAST,1242,finance_ops
659,B-CMP017-2026-01-09-WEST,2026-01-09 12:00:00,Cmp017,WEST,519,brand_team
660,B-CMP017-2026-01-10-NORTH,2026-01-10 12:00:00,cmp017,NORTH,365,growth_marketing
661,B-CMP017-2026-01-10-SOUTH,2026-01-10 12:00:00,Cmp017,SOUTH,1457,brand_team
662,B-CMP017-2026-01-10-EAST,2026-01-10 12:00:00,cmp017,EAST,449,brand_team
663,B-CMP017-2026-01-10-WEST,2026-01-10 12:00:00,Cmp017,WEST,964,finance_ops
664,B-CMP017-2026-01-11-NORTH,2026-01-11 12:00:00,cmp017,NORTH,1449,growth_marketing
665,B-CMP017-2026-01-11-SOUTH,2026-01-11 12:00:00,cmp017,SOUTH,778,finance_ops
666,B-CMP017-2026-01-11-EAST,2026-01-11 12:00:00,Cmp017,EAST,1202,brand_team
667,B-CMP017-2026-01-11-WEST,2026-01-11 12:00:00,cmp017,WEST,600,growth_marketing
668,B-CMP017-2026-01-12-NORTH,2026-01-12 12:00:00,cmp017,NORTH,471,finance_ops
669,B-CMP017-2026-01-12-SOUTH,2026-01-12 12:00:00,Cmp017,SOUTH,613,growth_marketing
670,B-CMP017-2026-01-12-EAST,2026-01-12 12:00:00,Cmp017,EAST,831,finance_ops
671,B-CMP017-2026-01-12-WEST,2026-01-12 12:00:00,Cmp017,WEST,946,growth_marketing
672,B-CMP017-2026-01-13-NORTH,2026-01-13 12:00:00,Cmp017,NORTH,1316,finance_ops
673,B-CMP017-2026-01-13-SOUTH,2026-01-13 12:00:00,cmp017,SOUTH,1376,finance_ops
674,B-CMP017-2026-01-13-EAST,2026-01-13 12:00:00,CMP017,EAST,1414,finance_ops
675,B-CMP017-2026-01-13-WEST,2026-01-13 12:00:00,Cmp017,WEST,650,finance_ops
676,B-CMP017-2026-01-14-NORTH,2026-01-14 12:00:00,Cmp017,NORTH,436,growth_marketing
677,B-CMP017-2026-01-14-SOUTH,2026-01-14 12:00:00,cmp017,SOUTH,486,finance_ops
678,B-CMP017-2026-01-14-EAST,2026-01-14 12:00:00,Cmp017,EAST,422,growth_marketing
679,B-CMP017-2026-01-14-WEST,2026-01-14 12:00:00,CMP017,WEST,923,brand_team
680,B-CMP018-2026-01-05-NORTH,2026-01-05 12:00:00,Cmp018,NORTH,685,finance_ops
681,B-CMP018-2026-01-05-SOUTH,2026-01-05 12:00:00,Cmp018,SOUTH,732,growth_marketing
682,B-CMP018-2026-01-05-EAST,2026-01-05 12:00:00,Cmp018,EAST,606,growth_marketing
683,B-CMP018-2026-01-05-WEST,2026-01-05 12:00:00,cmp018,WEST,1327,growth_marketing
684,B-CMP018-2026-01-06-NORTH,2026-01-06 12:00:00,cmp018,NORTH,460,finance_ops
685,B-CMP018-2026-01-06-SOUTH,2026-01-06 12:00:00,Cmp018,SOUTH,906,brand_team
686,B-CMP018-2026-01-06-EAST,2026-01-06 12:00:00,Cmp018,EAST,777,brand_team
687,B-CMP018-2026-01-06-WEST,2026-01-06 12:00:00,Cmp018,WEST,1478,brand_team
688,B-CMP018-2026-01-07-NORTH,2026-01-07 12:00:00,Cmp018,NORTH,773,brand_team
689,B-CMP018-2026-01-07-SOUTH,2026-01-07 12:00:00,Cmp018,SOUTH,697,finance_ops
690,B-CMP018-2026-01-07-EAST,2026-01-07 12:00:00,Cmp018,EAST,1336,growth_marketing
691,B-CMP018-2026-01-07-WEST,2026-01-07 12:00:00,Cmp018,WEST,1276,growth_marketing
692,B-CMP018-2026-01-08-NORTH,2026-01-08 12:00:00,Cmp018,NORTH,315,brand_team
693,B-CMP018-2026-01-08-SOUTH,2026-01-08 12:00:00,Cmp018,SOUTH,728,brand_team
694,B-CMP018-2026-01-08-EAST,2026-01-08 12:00:00,CMP018,EAST,1010,brand_team
695,B-CMP018-2026-01-08-WEST,2026-01-08 12:00:00,Cmp018,WEST,938,brand_team
696,B-CMP018-2026-01-09-NORTH,2026-01-09 12:00:00,Cmp018,NORTH,1371,growth_marketing
697,B-CMP018-2026-01-09-SOUTH,2026-01-09 12:00:00,Cmp018,SOUTH,988,finance_ops
698,B-CMP018-2026-01-09-EAST,2026-01-09 12:00:00,Cmp018,EAST,1224,brand_team
699,B-CMP018-2026-01-09-WEST,2026-01-09 12:00:00,Cmp018,WEST,1128,brand_team
700,B-CMP018-2026-01-10-NORTH,2026-01-10 12:00:00,cmp018,NORTH,771,finance_ops
701,B-CMP018-2026-01-10-SOUTH,2026-01-10 12:00:00,CMP018,SOUTH,578,finance_ops
702,B-CMP018-2026-01-10-EAST,2026-01-10 12:00:00,Cmp018,EAST,1193,growth_marketing
703,B-CMP018-2026-01-10-WEST,2026-01-10 12:00:00,CMP018,WEST,997,finance_ops
704,B-CMP018-2026-01-11-NORTH,2026-01-11 12:00:00,Cmp018,NORTH,852,finance_ops
705,B-CMP018-2026-01-11-SOUTH,2026-01-11 12:00:00,Cmp018,SOUTH,397,growth_marketing
706,B-CMP018-2026-01-11-EAST,2026-01-11 12:00:00,Cmp018,EAST,901,growth_marketing
707,B-CMP018-2026-01-11-WEST,2026-01-11 12:00:00,Cmp018,WEST,801,growth_marketing
708,B-CMP018-2026-01-12-NORTH,2026-01-12 12:00:00,Cmp018,NORTH,1180,brand_team
709,B-CMP018-2026-01-12-SOUTH,2026-01-12 12:00:00,Cmp018,SOUTH,546,growth_marketing
710,B-CMP018-2026-01-12-EAST,2026-01-12 12:00:00,Cmp018,EAST,738,brand_team
711,B-CMP018-2026-01-12-WEST,2026-01-12 12:00:00,cmp018,WEST,452,brand_team
712,B-CMP018-2026-01-13-NORTH,2026-01-13 12:00:00,cmp018,NORTH,1017,growth_marketing
713,B-CMP018-2026-01-13-SOUTH,2026-01-13 12:00:00,Cmp018,SOUTH,1022,brand_team
714,B-CMP018-2026-01-13-EAST,2026-01-13 12:00:00,Cmp018,EAST,1399,brand_team
715,B-CMP018-2026-01-13-WEST,2026-01-13 12:00:00,Cmp018,WEST,317,brand_team
716,B-CMP018-2026-01-14-NORTH,2026-01-14 12:00:00,Cmp018,NORTH,400,brand_team
717,B-CMP018-2026-01-14-SOUTH,2026-01-14 12:00:00,Cmp018,SOUTH,636,finance_ops
718,B-CMP018-2026-01-14-EAST,2026-01-14 12:00:00,Cmp018,EAST,744,finance_ops
719,B-CMP018-2026-01-14-WEST,2026-01-14 12:00:00,Cmp018,WEST,1205,brand_team
