order_id,shipment_id,event_id,event_type,event_ts,scan_city,scan_state
ORD0002038,SHP000133,E004761,delivered,2025-02-22 17:00:00,Dallas,CA
ORD0001822,SHP000151,E001230,label_created,2025-11-30 14:00:00,Seattle,IL
ORD0000114,SHP000075,E003209,out_for_delivery,2025-03-18 16:00:00,Dallas,NY
ORD0001598,SHP001602,E001922,out_for_delivery,2025-04-05 02:00:00,Miami,FL
ORD0002106,SHP001061,E002029,delivered,2025-02-16 22:00:00,Chicago,FL
ORD0000653,SHP000931,E001241,label_created,2025-08-05 09:00:00,Seattle,TX
ORD0000612,SHP000256,E004285,in_transit,2025-12-01 14:00:00,Dallas,CO
ORD0000108,SHP000246,E002254,in_transit,2025-08-04 17:00:00,Dallas,CA
ORD0000623,SHP000551,E001853,picked_up,2025-08-20 08:00:00,Miami,NY
ORD0002152,SHP000831,E002045,exception,2025-04-23 06:00:00,Miami,TX
ORD0001290,SHP000585,E004045,in_transit,2025-06-11 22:00:00,New York,FL
ORD0001543,SHP001690,E004850,in_transit,2025-09-28 17:00:00,Chicago,AZ
ORD0000029,SHP001076,E002758,picked_up,2025-07-21 15:00:00,Miami,AZ
ORD0000838,SHP001773,E004247,picked_up,2025-09-19 13:00:00,Denver,CA
ORD0000156,SHP000415,E002102,label_created,2025-04-12 14:00:00,Denver,CA
ORD0001566,SHP001491,E001339,out_for_delivery,2025-11-16 22:00:00,Dallas,NY
ORD0000508,SHP000686,E005386,label_created,2025-02-25 02:00:00,Dallas,WA
ORD0002043,SHP000964,E005319,picked_up,2025-08-18 16:00:00,Los Angeles,NY
ORD0001716,SHP001771,E001638,in_transit,2025-02-23 01:00:00,Miami,CO
ORD0000510,SHP000401,E002586,delivered,2025-06-18 01:00:00,Dallas,WA
ORD0001600,SHP000747,E003976,in_transit,2025-03-25 22:00:00,Seattle,WA
ORD0001430,SHP000376,E004785,picked_up,2025-03-26 12:00:00,Denver,IL
ORD0000388,SHP000643,E000758,in_transit,2025-10-15 19:00:00,Miami,CO
ORD0000347,SHP000934,E005287,out_for_delivery,2025-08-28 22:00:00,Chicago,IL
ORD0001108,SHP000826,E003308,out_for_delivery,2025-11-30 07:00:00,Denver,WA
ORD0000949,SHP000464,E002965,out_for_delivery,2025-01-22 15:00:00,Seattle,WA
ORD0000714,SHP000209,E001257,in_transit,2025-12-07 17:00:00,Chicago,WA
ORD0001407,SHP000330,E004414,label_created,2025-12-26 21:00:00,New York,CO
ORD0000326,SHP001135,E003061,delivered,2025-09-12 19:00:00,New York,AZ
ORD0000988,SHP000625,E001580,in_transit,2025-10-25 06:00:00,Seattle,CA
ORD0000157,SHP000858,E005606,in_transit,2025-07-05 10:00:00,Miami,CA
ORD0000610,SHP001477,E002625,picked_up,2025-08-09 21:00:00,Miami,CO
ORD0000612,SHP001364,E004918,in_transit,2025-07-25 12:00:00,Dallas,AZ
ORD0001608,SHP001528,E005543,out_for_delivery,2025-05-17 16:00:00,Los Angeles,TX
ORD0001313,SHP001089,E003841,picked_up,2025-08-14 02:00:00,Chicago,NY
ORD0002108,SHP001552,E000046,delivered,2025-08-12 11:00:00,Denver,NY
ORD0000486,SHP000220,E004924,exception,2025-11-09 04:00:00,Los Angeles,CO
ORD0001138,SHP000572,E001909,label_created,2025-07-19 05:00:00,New York,IL
ORD0001236,SHP000530,E004052,in_transit,2025-12-25 04:00:00,Seattle,CA
ORD0000884,SHP001346,E002491,delivered,2025-07-28 16:00:00,Miami,NY
ORD0001889,SHP000195,E003494,picked_up,2025-11-26 05:00:00,New York,IL
ORD0000149,SHP001681,E002177,picked_up,2025-02-02 22:00:00,Phoenix,FL
ORD0001409,SHP000263,E001791,in_transit,2025-01-02 16:00:00,Denver,IL
ORD0001107,SHP001348,E002550,picked_up,2025-07-02 09:00:00,Dallas,FL
ORD0001934,SHP001258,E004542,delivered,2025-07-14 08:00:00,New York,AZ
ORD0001766,SHP000644,E005109,delivered,2025-10-06 03:00:00,Denver,IL
ORD0000126,SHP001182,E002782,in_transit,2025-07-22 12:00:00,Denver,FL
ORD0000881,SHP000297,E000459,in_transit,2025-08-15 18:00:00,New York,NY
ORD0001491,SHP000468,E003434,in_transit,2025-08-22 13:00:00,Los Angeles,IL
ORD0000810,SHP001635,E003468,exception,2025-10-06 07:00:00,Seattle,IL
ORD0001153,SHP000057,E005090,in_transit,2025-04-29 21:00:00,Chicago,IL
ORD0002111,SHP000960,E003418,picked_up,2025-04-02 07:00:00,Denver,FL
ORD0000587,SHP000032,E003057,picked_up,2025-01-03 03:00:00,Miami,CA
ORD0001297,SHP000317,E004962,in_transit,2025-06-28 04:00:00,New York,NY
ORD0000696,SHP001140,E004981,delivered,2025-08-30 05:00:00,New York,CA
ORD0000952,SHP001169,E005279,label_created,2025-02-14 15:00:00,Phoenix,FL
ORD0002165,SHP000211,E002623,in_transit,2025-10-09 17:00:00,New York,CO
ORD0000006,SHP000140,E002843,picked_up,2025-06-07 23:00:00,Phoenix,NY
ORD0001756,SHP000708,E005529,out_for_delivery,2025-07-23 18:00:00,Dallas,TX
ORD0001200,SHP000843,E004400,label_created,2025-04-14 06:00:00,Seattle,NY
ORD0001899,SHP000869,E001149,in_transit,2025-07-28 16:00:00,Chicago,IL
ORD0000976,SHP001167,E005445,delivered,2025-05-15 00:00:00,Seattle,AZ
ORD0001657,SHP000031,E001321,delivered,2025-04-25 19:00:00,Dallas,IL
ORD0002157,SHP000717,E002907,picked_up,2025-04-30 20:00:00,Denver,TX
ORD0001519,SHP000286,E002862,in_transit,2025-05-07 11:00:00,Dallas,CA
ORD0000808,SHP000736,E003865,in_transit,2025-08-27 04:00:00,Chicago,WA
ORD0001042,SHP000072,E001262,in_transit,2025-01-24 23:00:00,Dallas,AZ
ORD0000443,SHP000461,E005064,exception,2025-09-03 21:00:00,Chicago,AZ
ORD0000619,SHP000611,E000631,picked_up,2025-04-10 20:00:00,Seattle,IL
ORD0001652,SHP000630,E003271,in_transit,2025-09-19 09:00:00,New York,NY
ORD0001315,SHP001611,E002854,in_transit,2025-10-11 14:00:00,Phoenix,FL
ORD0001075,SHP000001,E001368,label_created,2025-11-15 21:00:00,New York,NY
ORD0001977,SHP001383,E003713,in_transit,2025-07-13 03:00:00,Los Angeles,TX
ORD0001575,SHP000882,E000479,label_created,2025-02-09 22:00:00,Dallas,NY
ORD0000278,SHP000438,E005407,in_transit,2025-06-18 18:00:00,Seattle,CA
ORD0000229,SHP000989,E001974,in_transit,2025-12-22 10:00:00,Los Angeles,TX
ORD0000809,SHP000094,E001098,in_transit,2025-04-12 08:00:00,New York,WA
ORD0000090,SHP000226,E002235,out_for_delivery,2025-12-18 22:00:00,Denver,CA
ORD0002190,SHP001120,E001940,out_for_delivery,2025-02-09 00:00:00,Dallas,AZ
ORD0000208,SHP000213,E004383,label_created,2025-10-22 06:00:00,New York,TX
ORD0001179,SHP001231,E000742,in_transit,2025-01-12 21:00:00,Chicago,AZ
ORD0000152,SHP001714,E001423,picked_up,2025-01-02 10:00:00,New York,TX
ORD0001152,SHP000856,E002464,label_created,2025-04-10 22:00:00,Miami,TX
ORD0000457,SHP000507,E005564,picked_up,2025-03-23 14:00:00,Seattle,FL
ORD0000764,SHP000638,E003343,delivered,2025-05-17 20:00:00,Denver,IL
ORD0001821,SHP000366,E002792,label_created,2025-11-06 14:00:00,Dallas,AZ
ORD0002149,SHP001038,E004922,label_created,2025-08-29 18:00:00,Los Angeles,CO
ORD0000730,SHP001313,E000728,in_transit,2025-12-23 16:00:00,Miami,FL
ORD0000169,SHP000378,E005414,picked_up,2025-05-26 10:00:00,New York,FL
ORD0001858,SHP000401,E001583,label_created,2025-09-02 10:00:00,Seattle,WA
ORD0001497,SHP000750,E003478,out_for_delivery,2025-01-06 01:00:00,Miami,CA
ORD0001260,SHP000836,E004379,in_transit,2025-11-14 15:00:00,Miami,AZ
ORD0001900,SHP000543,E005698,picked_up,2025-03-06 22:00:00,Dallas,AZ
ORD0000793,SHP000533,E001923,picked_up,2025-10-05 23:00:00,Seattle,IL
ORD0000175,SHP001388,E001749,in_transit,2025-08-27 00:00:00,Los Angeles,FL
ORD0000579,SHP001020,E002353,delivered,2025-04-16 19:00:00,Phoenix,TX
ORD0000513,SHP000349,E000244,picked_up,2025-08-11 10:00:00,Chicago,AZ
ORD0000752,SHP000988,E005099,in_transit,2025-06-14 18:00:00,Seattle,WA
ORD0001119,SHP000176,E005651,out_for_delivery,2025-06-07 08:00:00,Dallas,NY
ORD0002111,SHP001180,E002069,out_for_delivery,2025-10-07 05:00:00,Denver,AZ
ORD0002016,SHP000964,E004608,delivered,2025-02-25 13:00:00,New York,IL
ORD0000037,SHP000692,E000199,label_created,2025-05-29 01:00:00,Seattle,TX
ORD0001051,SHP000135,E003225,in_transit,2025-06-07 18:00:00,Phoenix,IL
ORD0000263,SHP001294,E000905,label_created,2025-08-30 05:00:00,Dallas,AZ
ORD0001717,SHP000285,E002922,in_transit,2025-01-23 14:00:00,Los Angeles,CA
ORD0000597,SHP000211,E004068,label_created,2025-01-20 16:00:00,Chicago,IL
ORD0001520,SHP000975,E004516,picked_up,2025-12-07 15:00:00,Denver,CO
ORD0002091,SHP000424,E001572,picked_up,2025-10-28 16:00:00,Dallas,AZ
ORD0000173,SHP001099,E000254,label_created,2025-11-15 04:00:00,Denver,AZ
ORD0000306,SHP001405,E004081,in_transit,2025-07-14 06:00:00,Miami,TX
ORD0001977,SHP000691,E002369,out_for_delivery,2025-01-22 12:00:00,Dallas,FL
ORD0000256,SHP001500,E001025,in_transit,2025-07-15 12:00:00,Seattle,IL
ORD0001151,SHP000501,E003729,in_transit,2025-09-02 11:00:00,Miami,WA
ORD0000188,SHP001069,E005321,label_created,2025-04-04 10:00:00,Los Angeles,IL
ORD0002194,SHP001388,E003702,picked_up,2025-06-19 05:00:00,Los Angeles,TX
ORD0000423,SHP001516,E002731,label_created,2025-09-28 15:00:00,Denver,IL
ORD0000561,SHP001703,E000218,picked_up,2025-12-09 06:00:00,Denver,TX
ORD0002106,SHP001110,E005485,label_created,2025-02-25 01:00:00,Miami,AZ
ORD0000196,SHP000146,E000623,delivered,2025-08-21 03:00:00,Denver,AZ
ORD0000117,SHP000503,E005281,out_for_delivery,2025-01-05 17:00:00,Phoenix,NY
ORD0000315,SHP001173,E004734,delivered,2025-10-11 05:00:00,Denver,CO
ORD0001248,SHP001707,E001640,label_created,2025-02-10 00:00:00,Seattle,TX
ORD0001203,SHP000249,E001841,picked_up,2025-05-06 05:00:00,Seattle,AZ
ORD0001865,SHP001264,E003419,in_transit,2025-04-05 01:00:00,Phoenix,AZ
ORD0001870,SHP000608,E001316,label_created,2025-11-07 13:00:00,Chicago,NY
ORD0001660,SHP001247,E002875,out_for_delivery,2025-04-04 04:00:00,Miami,WA
ORD0001629,SHP001373,E004409,label_created,2025-10-02 22:00:00,Seattle,NY
ORD0001086,SHP000167,E002311,in_transit,2025-03-18 07:00:00,Los Angeles,CA
ORD0000324,SHP000936,E001322,out_for_delivery,2025-04-11 06:00:00,New York,AZ
ORD0001320,SHP001230,E002634,in_transit,2025-02-24 02:00:00,Los Angeles,IL
ORD0000205,SHP000762,E003197,delivered,2025-07-11 11:00:00,Los Angeles,TX
ORD0001498,SHP000049,E005334,out_for_delivery,2025-01-16 07:00:00,Denver,AZ
ORD0001454,SHP001507,E004864,label_created,2025-05-18 16:00:00,Seattle,AZ
ORD0000887,SHP000117,E000424,label_created,2025-12-07 11:00:00,Los Angeles,WA
ORD0001479,SHP000007,E002708,out_for_delivery,2025-11-12 01:00:00,Denver,CO
ORD0001395,SHP000658,E000091,out_for_delivery,2025-08-06 17:00:00,New York,IL
ORD0001016,SHP000792,E002121,in_transit,2025-12-19 18:00:00,New York,CO
ORD0000831,SHP001438,E003661,in_transit,2025-08-20 19:00:00,Chicago,WA
ORD0001734,SHP001220,E000388,picked_up,2025-06-09 15:00:00,Dallas,CO
ORD0000106,SHP000125,E000443,in_transit,2025-07-25 19:00:00,Los Angeles,CA
ORD0001915,SHP001559,E004748,out_for_delivery,2025-06-26 02:00:00,Chicago,NY
ORD0001342,SHP000485,E001967,out_for_delivery,2025-10-06 12:00:00,Miami,AZ
ORD0001051,SHP001686,E001234,in_transit,2025-01-26 01:00:00,Miami,CO
ORD0000364,SHP001259,E001939,in_transit,2025-11-18 13:00:00,Phoenix,CO
ORD0001809,SHP000758,E002191,delivered,2025-03-11 22:00:00,Phoenix,CO
ORD0001260,SHP000836,E004118,in_transit,2025-10-22 16:00:00,Dallas,WA
ORD0001967,SHP000106,E005136,out_for_delivery,2025-11-08 19:00:00,Miami,TX
ORD0000803,SHP000662,E001085,in_transit,2025-09-19 23:00:00,Los Angeles,TX
ORD0001642,SHP000104,E001481,label_created,2025-10-03 08:00:00,Miami,CA
ORD0002168,SHP001404,E000661,picked_up,2025-10-14 13:00:00,Phoenix,IL
ORD0000587,SHP000885,E001729,out_for_delivery,2025-02-11 07:00:00,Miami,WA
ORD0001086,SHP000224,E005135,in_transit,2025-07-21 22:00:00,Dallas,IL
ORD0000285,SHP001601,E000702,label_created,2025-03-26 19:00:00,Dallas,IL
ORD0001850,SHP000962,E002619,label_created,2025-12-18 17:00:00,Denver,CA
ORD0001918,SHP000515,E000867,in_transit,2025-10-29 00:00:00,Phoenix,CO
ORD0000794,SHP000493,E000422,delivered,2025-12-13 05:00:00,Chicago,TX
ORD0001905,SHP000917,E000292,in_transit,2025-09-16 13:00:00,Chicago,WA
ORD0001331,SHP000408,E002333,delivered,2025-08-03 09:00:00,Seattle,CO
ORD0001795,SHP001721,E000592,picked_up,2025-11-27 08:00:00,Chicago,FL
ORD0000629,SHP001387,E000073,picked_up,2025-07-05 09:00:00,New York,NY
ORD0000864,SHP000464,E003700,in_transit,2025-11-29 23:00:00,Phoenix,IL
ORD0001236,SHP000753,E004083,picked_up,2025-01-17 22:00:00,Denver,CA
ORD0001455,SHP000422,E002676,out_for_delivery,2025-08-27 12:00:00,Dallas,AZ
ORD0001401,SHP000497,E002036,delivered,2025-01-21 12:00:00,Miami,CA
ORD0001245,SHP001745,E001971,picked_up,2025-04-01 22:00:00,Dallas,NY
ORD0000856,SHP000526,E001033,in_transit,2025-04-26 08:00:00,Denver,IL
ORD0000504,SHP000551,E004704,label_created,2025-04-06 08:00:00,New York,WA
ORD0001628,SHP001183,E000522,delivered,2025-04-09 23:00:00,Dallas,IL
ORD0000641,SHP001270,E002244,in_transit,2025-01-29 05:00:00,Denver,CA
ORD0000919,SHP000946,E003215,in_transit,2025-08-27 09:00:00,Denver,CO
ORD0000724,SHP000630,E001768,in_transit,2025-10-07 04:00:00,Los Angeles,WA
ORD0000608,SHP001584,E000806,in_transit,2025-05-02 21:00:00,Seattle,FL
ORD0001127,SHP001763,E000478,delivered,2025-08-18 13:00:00,Denver,TX
ORD0000752,SHP001458,E005563,in_transit,2025-12-13 20:00:00,Los Angeles,AZ
ORD0000209,SHP000048,E001035,delivered,2025-11-10 17:00:00,Phoenix,AZ
ORD0001881,SHP000427,E004594,in_transit,2025-11-28 15:00:00,Seattle,FL
ORD0000130,SHP000935,E002327,in_transit,2025-03-14 21:00:00,Denver,CO
ORD0000029,SHP000910,E001597,in_transit,2025-09-27 07:00:00,Dallas,CA
ORD0001876,SHP001496,E004284,picked_up,2025-02-27 02:00:00,Los Angeles,AZ
ORD0000177,SHP000120,E003376,label_created,2025-07-04 06:00:00,Chicago,FL
ORD0001110,SHP000819,E003713,label_created,2025-01-15 07:00:00,New York,TX
ORD0000609,SHP000399,E005270,in_transit,2025-05-17 05:00:00,Chicago,IL
ORD0002060,SHP001054,E002122,delivered,2025-07-21 04:00:00,Seattle,TX
ORD0001261,SHP001281,E001555,out_for_delivery,2025-02-18 01:00:00,Denver,TX
ORD0001603,SHP000791,E004593,out_for_delivery,2025-06-13 23:00:00,Dallas,TX
ORD0000180,SHP000067,E004845,label_created,2025-04-06 17:00:00,Miami,FL
ORD0000581,SHP001019,E004789,picked_up,2025-07-06 13:00:00,Los Angeles,IL
ORD0001091,SHP000919,E003193,delivered,2025-09-06 10:00:00,Denver,AZ
ORD0000656,SHP000861,E003921,out_for_delivery,2025-11-22 11:00:00,New York,CA
ORD0000532,SHP001725,E001745,in_transit,2025-08-22 22:00:00,New York,AZ
ORD0000844,SHP000531,E001742,out_for_delivery,2025-10-19 07:00:00,Los Angeles,TX
ORD0001846,SHP001259,E003634,in_transit,2025-03-09 19:00:00,Denver,WA
ORD0001320,SHP001230,E000628,delivered,2025-04-29 14:00:00,Phoenix,CO
ORD0001438,SHP001774,E000887,in_transit,2025-07-26 09:00:00,New York,AZ
ORD0000121,SHP000076,E002450,picked_up,2025-09-26 09:00:00,Seattle,IL
ORD0001441,SHP000397,E001669,in_transit,2025-10-05 13:00:00,Seattle,IL
ORD0001871,SHP000064,E005664,out_for_delivery,2025-06-08 16:00:00,Miami,CO
ORD0002186,SHP001334,E001624,picked_up,2025-01-03 01:00:00,Dallas,AZ
ORD0000965,SHP000859,E002474,picked_up,2025-02-03 03:00:00,Denver,IL
ORD0000064,SHP000174,E003033,picked_up,2025-03-04 15:00:00,Chicago,CO
ORD0000350,SHP001534,E003329,delivered,2025-07-02 06:00:00,New York,NY
ORD0000834,SHP001529,E002244,delivered,2025-06-21 20:00:00,Miami,FL
ORD0000404,SHP000545,E000958,picked_up,2025-11-16 06:00:00,Phoenix,TX
ORD0000627,SHP000944,E002765,out_for_delivery,2025-03-29 15:00:00,Dallas,FL
ORD0001397,SHP000328,E005527,in_transit,2025-03-30 13:00:00,New York,AZ
ORD0001933,SHP001403,E004396,delivered,2025-01-09 18:00:00,Chicago,TX
ORD0000134,SHP001643,E005031,out_for_delivery,2025-08-09 13:00:00,Miami,NY
ORD0000774,SHP001547,E004553,delivered,2025-07-26 04:00:00,Chicago,WA
ORD0001891,SHP000239,E000395,picked_up,2025-10-22 18:00:00,Seattle,TX
ORD0000782,SHP000027,E002405,out_for_delivery,2025-08-21 22:00:00,Denver,AZ
ORD0002199,SHP001368,E004355,picked_up,2025-08-19 01:00:00,Miami,NY
ORD0000193,SHP001072,E005539,in_transit,2025-02-06 02:00:00,Seattle,IL
ORD0001293,SHP000549,E004626,in_transit,2025-10-09 23:00:00,Miami,NY
ORD0000199,SHP000481,E001111,picked_up,2025-02-09 19:00:00,Los Angeles,AZ
ORD0000326,SHP000078,E000929,in_transit,2025-01-22 20:00:00,Los Angeles,IL
ORD0000327,SHP000037,E001772,delivered,2025-01-29 12:00:00,Miami,CO
ORD0000503,SHP000170,E004658,out_for_delivery,2025-06-27 09:00:00,Chicago,CO
ORD0002175,SHP000027,E004641,out_for_delivery,2025-03-01 09:00:00,Dallas,NY
ORD0002141,SHP000758,E003804,in_transit,2025-02-14 14:00:00,Chicago,CO
ORD0000858,SHP000091,E003824,in_transit,2025-09-21 18:00:00,Phoenix,WA
ORD0000617,SHP000914,E000693,in_transit,2025-07-28 01:00:00,Seattle,AZ
ORD0001831,SHP001044,E003562,in_transit,2025-10-19 07:00:00,Los Angeles,FL
ORD0001354,SHP000998,E005240,delivered,2025-03-17 19:00:00,Miami,NY
ORD0001354,SHP001537,E005618,out_for_delivery,2025-06-27 19:00:00,Chicago,NY
ORD0000066,SHP000217,E003637,delivered,2025-08-16 01:00:00,Denver,AZ
ORD0000978,SHP001606,E001848,picked_up,2025-12-01 16:00:00,Seattle,FL
ORD0001314,SHP000599,E005266,in_transit,2025-03-01 02:00:00,Denver,CO
ORD0001256,SHP001756,E002652,out_for_delivery,2025-06-15 03:00:00,Phoenix,FL
ORD0001900,SHP000913,E000344,delivered,2025-07-17 23:00:00,New York,CO
ORD0000027,SHP000996,E001475,in_transit,2025-06-26 15:00:00,Dallas,WA
ORD0001339,SHP001651,E005399,picked_up,2025-03-04 04:00:00,Miami,CO
ORD0001497,SHP001775,E000022,in_transit,2025-11-05 11:00:00,Phoenix,AZ
ORD0000393,SHP001716,E001828,in_transit,2025-11-10 22:00:00,Dallas,CO
ORD0000140,SHP001702,E004693,out_for_delivery,2025-09-02 17:00:00,Los Angeles,CO
ORD0000775,SHP000094,E001731,label_created,2025-04-08 06:00:00,Los Angeles,WA
ORD0001546,SHP000136,E004857,delivered,2025-11-25 08:00:00,Dallas,CO
ORD0000701,SHP000753,E003678,label_created,2025-05-15 14:00:00,Miami,TX
ORD0000107,SHP001545,E001297,exception,2025-10-25 19:00:00,New York,TX
ORD0001753,SHP001159,E004821,exception,2025-10-26 22:00:00,Dallas,AZ
ORD0000033,SHP001611,E000505,picked_up,2025-07-08 16:00:00,Chicago,AZ
ORD0000345,SHP000466,E002907,picked_up,2025-06-16 19:00:00,Dallas,AZ
ORD0001526,SHP001209,E003604,delivered,2025-10-28 11:00:00,Dallas,CO
ORD0002025,SHP001762,E000233,picked_up,2025-06-27 19:00:00,Seattle,AZ
ORD0000594,SHP000242,E002758,in_transit,2025-02-08 06:00:00,Dallas,NY
ORD0002019,SHP001034,E000185,in_transit,2025-06-23 00:00:00,Denver,WA
ORD0002102,SHP000254,E003589,picked_up,2025-03-01 06:00:00,Seattle,AZ
ORD0000264,SHP000851,E001892,delivered,2025-08-14 00:00:00,New York,CO
ORD0001921,SHP001025,E001845,label_created,2025-01-06 10:00:00,Miami,TX
ORD0000118,SHP000118,E003442,picked_up,2025-12-14 14:00:00,Denver,WA
ORD0001003,SHP000715,E004706,out_for_delivery,2025-10-10 03:00:00,Chicago,WA
ORD0001911,SHP000979,E003619,in_transit,2025-07-25 16:00:00,Chicago,WA
ORD0001717,SHP001529,E005533,picked_up,2025-08-18 21:00:00,Denver,IL
ORD0000840,SHP000751,E003813,label_created,2025-08-06 15:00:00,New York,WA
ORD0002138,SHP001695,E002509,picked_up,2025-06-05 21:00:00,Phoenix,WA
ORD0000662,SHP000133,E002554,delivered,2025-02-14 19:00:00,Dallas,CO
ORD0001779,SHP000673,E003682,out_for_delivery,2025-07-23 03:00:00,Denver,TX
ORD0002139,SHP001015,E003389,label_created,2025-07-05 07:00:00,Dallas,NY
ORD0001475,SHP000596,E002020,in_transit,2025-05-16 03:00:00,New York,AZ
ORD0001588,SHP000106,E005417,label_created,2025-10-07 19:00:00,Phoenix,AZ
ORD0001911,SHP000979,E000325,delivered,2025-12-16 22:00:00,Dallas,FL
ORD0001986,SHP000400,E004001,in_transit,2025-07-24 03:00:00,Denver,WA
ORD0001033,SHP000738,E000191,in_transit,2025-04-07 02:00:00,Seattle,TX
ORD0002079,SHP000451,E005472,label_created,2025-08-29 02:00:00,Seattle,TX
ORD0002074,SHP001322,E003538,picked_up,2025-02-22 01:00:00,Chicago,TX
ORD0000004,SHP001563,E004405,out_for_delivery,2025-04-14 19:00:00,Denver,CO
ORD0001219,SHP000755,E001279,in_transit,2025-03-01 22:00:00,Dallas,NY
ORD0000226,SHP001116,E002203,delivered,2025-08-19 07:00:00,Dallas,CA
ORD0000479,SHP000387,E005352,in_transit,2025-07-15 07:00:00,Phoenix,IL
ORD0000352,SHP000504,E000638,in_transit,2025-04-27 03:00:00,Chicago,CA
ORD0000872,SHP000641,E002819,in_transit,2025-01-21 10:00:00,Phoenix,FL
ORD0002057,SHP001728,E005370,in_transit,2025-09-05 14:00:00,New York,AZ
ORD0000862,SHP000922,E003868,picked_up,2025-12-19 22:00:00,Dallas,WA
ORD0001844,SHP001443,E000989,in_transit,2025-06-17 12:00:00,Los Angeles,CA
ORD0001850,SHP000959,E005267,in_transit,2025-10-28 21:00:00,Chicago,TX
ORD0002134,SHP000727,E000660,in_transit,2025-11-25 21:00:00,Chicago,WA
ORD0000351,SHP000294,E001905,label_created,2025-05-28 19:00:00,Seattle,CA
ORD0001820,SHP001464,E001801,in_transit,2025-05-13 18:00:00,Los Angeles,FL
ORD0000433,SHP001567,E000367,in_transit,2025-02-01 19:00:00,Dallas,CO
ORD0000782,SHP001514,E004553,picked_up,2025-06-05 06:00:00,Los Angeles,AZ
ORD0001941,SHP001445,E005528,in_transit,2025-09-21 03:00:00,Chicago,TX
ORD0001467,SHP001274,E001271,out_for_delivery,2025-02-14 00:00:00,Phoenix,NY
ORD0001134,SHP001744,E005513,in_transit,2025-02-28 06:00:00,Miami,WA
ORD0000193,SHP001072,E005170,picked_up,2025-07-21 12:00:00,New York,CO
ORD0000510,SHP000244,E003890,delivered,2025-01-12 18:00:00,Los Angeles,FL
ORD0000953,SHP001062,E003102,picked_up,2025-09-26 17:00:00,Denver,FL
ORD0000650,SHP000713,E003408,in_transit,2025-11-28 19:00:00,Denver,NY
ORD0000665,SHP001068,E000125,in_transit,2025-06-30 05:00:00,Denver,CO
ORD0001124,SHP000562,E004983,label_created,2025-05-14 13:00:00,Seattle,CO
ORD0000136,SHP000168,E004890,out_for_delivery,2025-03-16 13:00:00,New York,NY
ORD0000521,SHP000477,E003759,out_for_delivery,2025-03-23 16:00:00,Dallas,IL
ORD0000130,SHP000935,E000749,in_transit,2025-03-20 12:00:00,Chicago,TX
ORD0002099,SHP001206,E003518,delivered,2025-06-13 12:00:00,Los Angeles,WA
ORD0000306,SHP000532,E001719,in_transit,2025-05-07 07:00:00,Miami,FL
ORD0000258,SHP000310,E002624,label_created,2025-10-07 15:00:00,Denver,CO
ORD0001916,SHP000123,E000381,delivered,2025-09-25 04:00:00,Phoenix,FL
ORD0002160,SHP000008,E004135,picked_up,2025-01-15 20:00:00,Dallas,CO
ORD0000853,SHP000430,E000902,delivered,2025-12-27 05:00:00,New York,AZ
ORD0001387,SHP001326,E000999,label_created,2025-06-10 11:00:00,Denver,IL
ORD0000936,SHP001615,E004077,in_transit,2025-03-29 06:00:00,Chicago,IL
ORD0000818,SHP001553,E004801,in_transit,2025-12-05 13:00:00,Los Angeles,AZ
ORD0001992,SHP001066,E000661,out_for_delivery,2025-05-04 07:00:00,Chicago,AZ
ORD0001437,SHP000241,E003214,in_transit,2025-02-24 04:00:00,Dallas,FL
ORD0000108,SHP000156,E000524,picked_up,2025-08-11 17:00:00,Miami,TX
ORD0000951,SHP000218,E002780,picked_up,2025-12-05 07:00:00,Dallas,FL
ORD0000093,SHP000089,E003826,delivered,2025-09-26 08:00:00,Miami,FL
ORD0001874,SHP001028,E000791,picked_up,2025-08-13 20:00:00,Miami,IL
ORD0001317,SHP001243,E005391,in_transit,2025-11-29 22:00:00,Los Angeles,IL
ORD0000644,SHP000504,E002059,out_for_delivery,2025-07-16 17:00:00,Phoenix,NY
ORD0001413,SHP000959,E003838,in_transit,2025-01-29 00:00:00,Chicago,NY
ORD0000218,SHP000137,E004934,picked_up,2025-07-10 14:00:00,New York,WA
ORD0000069,SHP000016,E000606,in_transit,2025-12-10 04:00:00,Dallas,CO
ORD0000687,SHP000478,E003429,in_transit,2025-12-22 18:00:00,Denver,AZ
ORD0001911,SHP001457,E004275,picked_up,2025-12-13 07:00:00,Los Angeles,TX
ORD0002104,SHP000266,E004197,picked_up,2025-01-26 10:00:00,Chicago,TX
ORD0000230,SHP001510,E002959,picked_up,2025-04-25 00:00:00,Seattle,WA
ORD0001920,SHP001621,E000491,in_transit,2025-07-23 18:00:00,Los Angeles,WA
ORD0001043,SHP001417,E003180,label_created,2025-01-18 15:00:00,Chicago,IL
ORD0000903,SHP000943,E004591,in_transit,2025-03-13 14:00:00,Miami,AZ
ORD0000513,SHP000007,E002176,in_transit,2025-02-16 12:00:00,New York,CA
ORD0000204,SHP000923,E001274,in_transit,2025-03-04 12:00:00,Miami,CO
ORD0001047,SHP001339,E001534,label_created,2025-04-06 10:00:00,Seattle,FL
ORD0000123,SHP001337,E004225,picked_up,2025-03-19 15:00:00,Los Angeles,FL
ORD0001313,SHP001375,E005649,in_transit,2025-03-22 13:00:00,Dallas,FL
ORD0000859,SHP001123,E001590,label_created,2025-09-27 07:00:00,Phoenix,NY
