event_ts,order_id,event_id,event_type,scan_city,scan_state,shipment_id
2025-08-23 19:00:00,ORD0000323,E001055,picked_up,Seattle,CA,SHP000018
2025-02-28 21:00:00,ORD0000485,E003458,exception,Chicago,WA,SHP000772
2025-11-29 02:00:00,ORD0001115,E002309,label_created,Phoenix,CO,SHP000520
2025-08-12 12:00:00,ORD0001125,E003196,picked_up,Los Angeles,CO,SHP001187
2025-10-02 11:00:00,ORD0000802,E005283,in_transit,Seattle,NY,SHP000368
2025-11-18 17:00:00,ORD0000066,E000451,out_for_delivery,Denver,WA,SHP000217
2025-02-10 02:00:00,ORD0001820,E000955,in_transit,Phoenix,WA,SHP000048
2025-03-11 10:00:00,ORD0002159,E004396,label_created,Denver,WA,SHP000470
2025-04-28 18:00:00,ORD0001063,E003804,in_transit,Seattle,TX,SHP000506
2025-11-06 16:00:00,ORD0000428,E005690,out_for_delivery,Denver,TX,SHP000190
2025-04-14 10:00:00,ORD0000190,E003036,out_for_delivery,Los Angeles,CO,SHP000084
2025-10-17 07:00:00,ORD0000494,E004002,exception,Los Angeles,AZ,SHP000826
2025-08-12 10:00:00,ORD0001949,E000604,out_for_delivery,Phoenix,AZ,SHP000952
2025-06-03 05:00:00,ORD0000958,E002238,in_transit,Los Angeles,WA,SHP001367
2025-10-23 14:00:00,ORD0002016,E002458,picked_up,Seattle,IL,SHP001565
2025-05-07 20:00:00,ORD0001719,E004109,delivered,Los Angeles,CO,SHP000262
2025-01-03 14:00:00,ORD0001679,E003520,picked_up,New York,CO,SHP001011
2025-01-01 00:00:00,ORD0000397,E004925,in_transit,Denver,CO,SHP000286
2025-07-25 16:00:00,ORD0002105,E001748,out_for_delivery,Los Angeles,CO,SHP000027
2025-04-18 08:00:00,ORD0000037,E002274,in_transit,Los Angeles,CA,SHP000692
2025-03-15 13:00:00,ORD0000491,E003672,in_transit,Seattle,FL,SHP000072
2025-02-13 21:00:00,ORD0000917,E005654,picked_up,Miami,WA,SHP001270
2025-03-13 03:00:00,ORD0002122,E002289,label_created,Chicago,AZ,SHP000534
2025-04-07 19:00:00,ORD0000678,E002645,in_transit,Los Angeles,WA,SHP000359
2025-04-24 07:00:00,ORD0001036,E004010,in_transit,Miami,IL,SHP000757
2025-12-23 22:00:00,ORD0000769,E001498,delivered,Phoenix,AZ,SHP000229
2025-07-08 16:00:00,ORD0001128,E000834,picked_up,Denver,FL,SHP001339
2025-10-31 15:00:00,ORD0001627,E002683,out_for_delivery,Dallas,CO,SHP000883
2025-02-14 00:00:00,ORD0001597,E001440,in_transit,Phoenix,FL,SHP001010
2025-07-22 23:00:00,ORD0000743,E001562,out_for_delivery,Dallas,TX,SHP000578
2025-06-09 05:00:00,ORD0001543,E002003,in_transit,Chicago,CO,SHP001732
2025-03-13 07:00:00,ORD0002098,E001605,out_for_delivery,New York,TX,SHP001283
2025-09-03 01:00:00,ORD0000565,E003847,out_for_delivery,Seattle,NY,SHP001485
2025-04-16 19:00:00,ORD0001957,E001986,out_for_delivery,Los Angeles,IL,SHP000430
2025-06-30 09:00:00,ORD0001093,E004831,label_created,New York,CA,SHP000007
2025-08-17 05:00:00,ORD0001785,E001423,delivered,Phoenix,CO,SHP000667
2025-07-30 15:00:00,ORD0001916,E005681,out_for_delivery,Miami,CO,SHP001645
2025-01-29 09:00:00,ORD0001437,E003290,picked_up,Los Angeles,AZ,SHP000384
2025-09-01 07:00:00,ORD0000982,E005315,picked_up,Phoenix,FL,SHP000093
2025-01-20 03:00:00,ORD0000859,E004944,label_created,Miami,AZ,SHP001120
2025-04-14 20:00:00,ORD0002132,E000931,in_transit,Dallas,NY,SHP000325
2025-03-11 06:00:00,ORD0001406,E005289,label_created,Miami,TX,SHP000889
2025-09-22 13:00:00,ORD0000613,E003690,in_transit,Chicago,AZ,SHP000285
2025-03-17 19:00:00,ORD0001680,E004847,exception,Denver,NY,SHP001431
2025-03-08 19:00:00,ORD0000726,E002569,in_transit,New York,AZ,SHP001393
2025-10-28 11:00:00,ORD0000324,E001189,label_created,New York,FL,SHP000658
2025-01-28 18:00:00,ORD0001507,E001702,label_created,Denver,CA,SHP000993
2025-07-19 17:00:00,ORD0001613,E000340,delivered,Miami,NY,SHP000230
2025-12-18 05:00:00,ORD0000222,E003599,out_for_delivery,Los Angeles,IL,SHP001652
2025-05-29 00:00:00,ORD0000991,E005601,in_transit,Miami,WA,SHP001442
2025-01-24 18:00:00,ORD0001931,E001883,out_for_delivery,Miami,IL,SHP000211
2025-02-24 02:00:00,ORD0000123,E003377,picked_up,Chicago,CO,SHP000179
2025-12-01 17:00:00,ORD0000198,E001219,in_transit,Dallas,NY,SHP000511
2025-08-19 13:00:00,ORD0000945,E000625,picked_up,Miami,NY,SHP000396
2025-08-19 16:00:00,ORD0000876,E003167,picked_up,Dallas,FL,SHP001007
2025-02-07 12:00:00,ORD0001059,E001460,in_transit,Dallas,IL,SHP000928
2025-09-24 09:00:00,ORD0000809,E005608,label_created,Seattle,AZ,SHP000837
2025-12-13 22:00:00,ORD0001964,E003457,delivered,Los Angeles,CO,SHP000132
2025-02-04 23:00:00,ORD0002113,E003579,in_transit,Miami,NY,SHP000690
2025-06-10 07:00:00,ORD0000928,E002542,in_transit,Chicago,TX,SHP001710
2025-12-27 01:00:00,ORD0000570,E002587,delivered,Los Angeles,TX,SHP000006
2025-06-25 09:00:00,ORD0000656,E000582,out_for_delivery,Los Angeles,IL,SHP001684
2025-01-17 17:00:00,ORD0000816,E002062,label_created,Phoenix,IL,SHP001065
2025-03-09 09:00:00,ORD0001297,E002828,label_created,Dallas,TX,SHP001347
2025-03-30 17:00:00,ORD0000620,E004545,picked_up,Miami,IL,SHP000480
2025-09-01 15:00:00,ORD0001098,E002610,in_transit,Phoenix,FL,SHP000306
2025-03-16 18:00:00,ORD0001758,E004835,out_for_delivery,Miami,AZ,SHP000038
2025-09-28 07:00:00,ORD0001337,E004197,delivered,New York,AZ,SHP000625
2025-01-31 21:00:00,ORD0001633,E001674,out_for_delivery,Los Angeles,FL,SHP001612
2025-03-09 03:00:00,ORD0001195,E001551,in_transit,Dallas,NY,SHP001516
2025-09-11 19:00:00,ORD0001279,E000261,picked_up,Miami,CO,SHP000223
2025-07-14 04:00:00,ORD0000935,E003163,delivered,Denver,IL,SHP001222
2025-12-20 08:00:00,ORD0002172,E000419,out_for_delivery,Seattle,FL,SHP001233
2025-01-31 21:00:00,ORD0001314,E003866,out_for_delivery,Miami,FL,SHP001690
2025-10-12 09:00:00,ORD0002102,E001848,delivered,Seattle,WA,SHP000047
2025-06-07 09:00:00,ORD0001345,E004764,delivered,Phoenix,CA,SHP000851
2025-09-12 06:00:00,ORD0001751,E001913,in_transit,Miami,WA,SHP000725
2025-12-22 14:00:00,ORD0000745,E005270,out_for_delivery,Chicago,AZ,SHP000752
2025-11-19 23:00:00,ORD0001271,E001084,delivered,Phoenix,TX,SHP000977
2025-11-25 02:00:00,ORD0001947,E004154,in_transit,Seattle,IL,SHP000093
2025-08-16 02:00:00,ORD0001866,E005233,in_transit,Dallas,CO,SHP001114
2025-12-22 03:00:00,ORD0002108,E003741,label_created,Denver,IL,SHP001237
2025-04-05 03:00:00,ORD0000780,E000021,exception,Seattle,AZ,SHP000800
2025-11-13 19:00:00,ORD0000536,E002566,in_transit,New York,TX,SHP001250
2025-12-17 02:00:00,ORD0002045,E003864,delivered,Denver,IL,SHP001293
2025-11-24 19:00:00,ORD0001840,E002028,in_transit,Miami,WA,SHP000444
2025-06-14 11:00:00,ORD0000465,E002925,in_transit,Los Angeles,AZ,SHP000094
2025-02-22 03:00:00,ORD0000065,E001752,picked_up,Seattle,AZ,SHP001256
2025-10-16 09:00:00,ORD0000730,E005518,delivered,Denver,AZ,SHP000027
2025-09-30 17:00:00,ORD0000895,E001270,in_transit,Dallas,WA,SHP000389
2025-06-21 09:00:00,ORD0000677,E003032,delivered,New York,IL,SHP000748
2025-08-02 00:00:00,ORD0000856,E000353,in_transit,Phoenix,AZ,SHP000876
2025-02-18 02:00:00,ORD0001333,E002351,delivered,Dallas,CA,SHP001441
2025-04-13 11:00:00,ORD0000605,E001891,in_transit,New York,WA,SHP000610
2025-12-26 03:00:00,ORD0000278,E001016,out_for_delivery,Miami,WA,SHP000146
2025-12-28 07:00:00,ORD0002066,E001929,in_transit,Denver,IL,SHP000936
2025-01-30 05:00:00,ORD0000029,E001000,picked_up,Phoenix,NY,SHP000499
2025-01-08 13:00:00,ORD0002175,E001007,in_transit,Seattle,CO,SHP001151
2025-05-21 23:00:00,ORD0001112,E000199,in_transit,Dallas,TX,SHP000086
2025-07-30 20:00:00,ORD0000086,E000637,picked_up,Seattle,IL,SHP001195
2025-12-03 19:00:00,ORD0001554,E005364,in_transit,New York,FL,SHP001450
2025-03-31 15:00:00,ORD0000012,E004635,picked_up,Los Angeles,FL,SHP000417
2025-10-12 12:00:00,ORD0001383,E002545,in_transit,Chicago,NY,SHP000983
2025-04-05 03:00:00,ORD0000226,E002330,in_transit,Dallas,NY,SHP001177
2025-09-08 12:00:00,ORD0000411,E000381,delivered,Dallas,IL,SHP000944
2025-11-02 14:00:00,ORD0001896,E000295,in_transit,Los Angeles,FL,SHP000341
2025-01-18 07:00:00,ORD0002008,E005502,label_created,Phoenix,CA,SHP000217
2025-07-18 04:00:00,ORD0001230,E002064,delivered,Denver,IL,SHP000889
2025-03-26 16:00:00,ORD0000803,E001964,label_created,Denver,TX,SHP001756
2025-07-19 11:00:00,ORD0001664,E003082,out_for_delivery,Chicago,WA,SHP000191
2025-12-02 04:00:00,ORD0000532,E005145,out_for_delivery,Miami,NY,SHP000032
2025-04-08 14:00:00,ORD0001072,E002612,delivered,Miami,NY,SHP000701
2025-12-09 12:00:00,ORD0001666,E003587,picked_up,Denver,FL,SHP001243
2025-11-26 17:00:00,ORD0000828,E001675,in_transit,Los Angeles,IL,SHP001187
2025-12-20 11:00:00,ORD0001225,E004140,delivered,Los Angeles,CA,SHP000581
2025-08-14 21:00:00,ORD0001723,E000376,label_created,Phoenix,NY,SHP001491
2025-12-08 13:00:00,ORD0000121,E002293,delivered,Seattle,CA,SHP000938
2025-05-01 23:00:00,ORD0000870,E000362,delivered,Miami,AZ,SHP000169
2025-08-14 01:00:00,ORD0000360,E003439,delivered,Los Angeles,CA,SHP001400
2025-03-26 09:00:00,ORD0000844,E004160,label_created,Phoenix,TX,SHP001434
2025-04-06 15:00:00,ORD0002199,E001986,label_created,Chicago,CA,SHP001744
2025-09-19 09:00:00,ORD0001876,E004373,delivered,Phoenix,CO,SHP001496
2025-05-09 17:00:00,ORD0000482,E001935,delivered,Chicago,TX,SHP000197
2025-10-31 10:00:00,ORD0000597,E003139,in_transit,Los Angeles,AZ,SHP000061
2025-05-27 08:00:00,ORD0000696,E000332,delivered,Chicago,CA,SHP000057
2025-05-17 23:00:00,ORD0001646,E004576,in_transit,Dallas,IL,SHP000973
2025-09-21 00:00:00,ORD0000868,E002620,label_created,Seattle,IL,SHP001572
2025-01-20 08:00:00,ORD0000463,E005005,out_for_delivery,Denver,TX,SHP001032
2025-09-14 17:00:00,ORD0000157,E000354,picked_up,Miami,AZ,SHP000858
2025-02-02 04:00:00,ORD0000944,E002054,picked_up,Phoenix,CA,SHP000623
2025-07-16 23:00:00,ORD0001326,E000153,in_transit,Dallas,IL,SHP000366
2025-04-21 14:00:00,ORD0000364,E003824,exception,Phoenix,FL,SHP001259
2025-03-11 02:00:00,ORD0001264,E000001,in_transit,Chicago,CA,SHP000971
2025-11-05 09:00:00,ORD0000885,E003016,in_transit,New York,NY,SHP000890
2025-10-18 19:00:00,ORD0000525,E004801,picked_up,Phoenix,IL,SHP001800
2025-04-27 21:00:00,ORD0000641,E000515,in_transit,Denver,WA,SHP001270
2025-09-12 20:00:00,ORD0001342,E000162,delivered,Seattle,NY,SHP001208
2025-07-13 02:00:00,ORD0000100,E004920,out_for_delivery,Seattle,CA,SHP001770
2025-08-24 16:00:00,ORD0001025,E000504,label_created,Denver,FL,SHP000452
2025-02-02 10:00:00,ORD0002142,E002985,delivered,Seattle,WA,SHP001744
2025-04-27 00:00:00,ORD0002125,E001264,picked_up,Denver,FL,SHP000920
2025-01-05 12:00:00,ORD0001656,E002260,picked_up,Dallas,CO,SHP001325
2025-06-15 05:00:00,ORD0000895,E005533,in_transit,Dallas,IL,SHP000876
2025-06-02 16:00:00,ORD0000536,E002863,picked_up,Phoenix,NY,SHP000358
2025-09-17 19:00:00,ORD0002132,E003182,picked_up,Los Angeles,AZ,SHP001006
2025-02-08 03:00:00,ORD0001719,E002782,label_created,Phoenix,CA,SHP000881
2025-08-24 01:00:00,ORD0001193,E003096,delivered,Chicago,CA,SHP000844
2025-07-15 11:00:00,ORD0000584,E000036,delivered,Dallas,AZ,SHP001321
2025-04-13 00:00:00,ORD0001653,E001430,in_transit,Chicago,FL,SHP000866
2025-04-24 23:00:00,ORD0002126,E004316,exception,Denver,NY,SHP001497
2025-03-07 20:00:00,ORD0001611,E005210,exception,Phoenix,AZ,SHP001427
2025-11-02 23:00:00,ORD0001646,E003650,label_created,Chicago,FL,SHP000752
2025-02-06 21:00:00,ORD0001439,E002930,in_transit,Denver,TX,SHP000616
2025-02-12 17:00:00,ORD0001324,E005354,out_for_delivery,New York,AZ,SHP001574
2025-04-01 16:00:00,ORD0000363,E005140,in_transit,Miami,TX,SHP000957
2025-05-02 20:00:00,ORD0001281,E003565,in_transit,Miami,FL,SHP000651
2025-12-11 13:00:00,ORD0000712,E003908,out_for_delivery,Chicago,TX,SHP000623
2025-11-19 03:00:00,ORD0000735,E004260,picked_up,Dallas,CO,SHP000362
2025-12-03 19:00:00,ORD0001871,E000232,in_transit,Miami,AZ,SHP000240
2025-06-17 15:00:00,ORD0001426,E000159,label_created,Dallas,TX,SHP001386
2025-01-17 22:00:00,ORD0002059,E004751,out_for_delivery,Phoenix,AZ,SHP001609
2025-07-15 11:00:00,ORD0001776,E004766,in_transit,Seattle,FL,SHP001786
2025-10-18 23:00:00,ORD0002076,E001396,delivered,Dallas,CA,SHP000683
2025-08-19 20:00:00,ORD0001479,E001136,out_for_delivery,Seattle,AZ,SHP001021
2025-11-12 01:00:00,ORD0001123,E003844,delivered,Seattle,WA,SHP001724
2025-06-27 06:00:00,ORD0000968,E003090,out_for_delivery,Phoenix,FL,SHP001036
2025-09-02 05:00:00,ORD0001941,E003488,delivered,Chicago,CA,SHP000065
2025-12-13 05:00:00,ORD0000171,E000476,out_for_delivery,Miami,WA,SHP001525
2025-12-13 01:00:00,ORD0000064,E000714,in_transit,New York,CA,SHP000174
2025-04-29 12:00:00,ORD0001823,E003602,in_transit,Miami,CA,SHP001299
2025-11-01 22:00:00,ORD0001494,E005215,exception,Seattle,WA,SHP000368
2025-06-19 18:00:00,ORD0000752,E004851,in_transit,Phoenix,CA,SHP000652
2025-08-13 16:00:00,ORD0001417,E004842,in_transit,Dallas,NY,SHP000943
2025-10-20 06:00:00,ORD0000407,E002213,in_transit,Miami,IL,SHP000586
2025-09-27 18:00:00,ORD0000328,E002074,out_for_delivery,Miami,AZ,SHP000770
2025-02-15 00:00:00,ORD0000508,E003435,delivered,Chicago,FL,SHP000047
2025-12-07 17:00:00,ORD0001296,E001221,picked_up,Los Angeles,FL,SHP000830
2025-07-14 03:00:00,ORD0001409,E003207,exception,Miami,CO,SHP000152
2025-05-21 21:00:00,ORD0000207,E002345,in_transit,New York,CO,SHP001735
2025-05-03 21:00:00,ORD0001138,E002259,in_transit,Dallas,CA,SHP000984
2025-03-13 14:00:00,ORD0000070,E005588,out_for_delivery,New York,AZ,SHP001773
2025-02-01 23:00:00,ORD0000434,E003105,out_for_delivery,Phoenix,WA,SHP000465
2025-09-15 01:00:00,ORD0001664,E002716,in_transit,Miami,WA,SHP001603
2025-05-27 12:00:00,ORD0001179,E002724,label_created,Los Angeles,NY,SHP001231
2025-11-20 05:00:00,ORD0002136,E002582,out_for_delivery,Denver,CA,SHP000227
2025-07-01 21:00:00,ORD0000170,E004137,delivered,New York,AZ,SHP000848
2025-11-08 02:00:00,ORD0000624,E003764,label_created,Miami,CO,SHP001047
2025-10-20 17:00:00,ORD0002049,E000074,in_transit,Chicago,NY,SHP000765
2025-10-21 20:00:00,ORD0000569,E003955,picked_up,Los Angeles,CA,SHP000874
2025-11-09 08:00:00,ORD0001508,E005480,picked_up,Los Angeles,NY,SHP000726
2025-11-28 20:00:00,ORD0001912,E004152,in_transit,Chicago,WA,SHP000867
2025-11-25 06:00:00,ORD0001745,E004663,delivered,Los Angeles,NY,SHP001746
2025-02-26 23:00:00,ORD0001299,E003268,delivered,Seattle,NY,SHP000825
2025-06-04 10:00:00,ORD0000430,E002955,out_for_delivery,Denver,CO,SHP000975
2025-06-13 05:00:00,ORD0000447,E000721,in_transit,Dallas,WA,SHP000360
2025-05-12 07:00:00,ORD0001543,E005590,exception,Los Angeles,IL,SHP001695
2025-03-08 03:00:00,ORD0000394,E000300,in_transit,New York,CA,SHP001175
2025-01-12 06:00:00,ORD0001256,E004043,in_transit,Seattle,CA,SHP000847
2025-08-16 19:00:00,ORD0001309,E002428,in_transit,Miami,NY,SHP000578
2025-09-20 12:00:00,ORD0000013,E004147,picked_up,Los Angeles,CO,SHP000374
2025-10-10 10:00:00,ORD0001278,E005219,out_for_delivery,Miami,CA,SHP000309
2025-09-25 12:00:00,ORD0000111,E001127,exception,Seattle,IL,SHP001470
2025-06-09 07:00:00,ORD0000111,E001768,in_transit,Dallas,IL,SHP001030
2025-03-19 07:00:00,ORD0000899,E002018,in_transit,Seattle,CA,SHP001310
2025-05-02 11:00:00,ORD0000736,E000131,out_for_delivery,Los Angeles,TX,SHP001727
2025-06-24 22:00:00,ORD0001809,E001420,picked_up,Phoenix,NY,SHP001362
2025-12-12 04:00:00,ORD0001084,E003258,picked_up,New York,TX,SHP001263
2025-09-28 03:00:00,ORD0000620,E001456,delivered,Phoenix,CA,SHP000653
2025-07-31 00:00:00,ORD0000269,E004382,out_for_delivery,Chicago,WA,SHP000235
2025-06-23 02:00:00,ORD0001475,E001898,label_created,Phoenix,AZ,SHP001222
2025-06-16 06:00:00,ORD0001319,E000677,in_transit,Chicago,CA,SHP000766
2025-01-31 12:00:00,ORD0001230,E000599,in_transit,Seattle,TX,SHP001522
2025-07-05 04:00:00,ORD0000123,E001243,in_transit,Dallas,CA,SHP001337
2025-06-09 13:00:00,ORD0002159,E002747,in_transit,Denver,TX,SHP000470
2025-09-17 08:00:00,ORD0000467,E004303,picked_up,Denver,NY,SHP000679
2025-11-18 01:00:00,ORD0001505,E004732,delivered,Denver,FL,SHP000638
2025-04-24 07:00:00,ORD0000924,E000860,label_created,Seattle,AZ,SHP000864
2025-10-22 13:00:00,ORD0000818,E004166,picked_up,Denver,FL,SHP000800
2025-11-12 03:00:00,ORD0001668,E004611,in_transit,Los Angeles,AZ,SHP000956
2025-10-24 22:00:00,ORD0002165,E003381,in_transit,Chicago,WA,SHP000419
2025-05-27 23:00:00,ORD0001545,E003006,in_transit,Seattle,AZ,SHP001023
2025-08-29 05:00:00,ORD0001779,E002390,in_transit,Phoenix,AZ,SHP001165
2025-11-22 09:00:00,ORD0000198,E003589,picked_up,Denver,CO,SHP000778
2025-08-31 11:00:00,ORD0001496,E001496,in_transit,Los Angeles,CA,SHP000315
2025-08-16 06:00:00,ORD0000449,E004386,in_transit,New York,WA,SHP000903
2025-05-08 20:00:00,ORD0001596,E004584,picked_up,Denver,AZ,SHP001543
2025-02-28 23:00:00,ORD0001571,E004219,picked_up,Chicago,TX,SHP001498
2025-11-25 09:00:00,ORD0002024,E001023,label_created,Denver,TX,SHP001478
2025-09-10 03:00:00,ORD0002058,E003872,out_for_delivery,Seattle,NY,SHP000326
2025-10-14 07:00:00,ORD0002028,E000843,in_transit,Chicago,CA,SHP001768
2025-06-13 19:00:00,ORD0001047,E002640,in_transit,Chicago,CO,SHP000465
2025-07-19 15:00:00,ORD0001222,E003497,in_transit,Seattle,WA,SHP001614
2025-05-30 14:00:00,ORD0001442,E003575,out_for_delivery,Dallas,WA,SHP000618
2025-04-01 10:00:00,ORD0000256,E001624,in_transit,Dallas,FL,SHP000992
2025-11-04 08:00:00,ORD0000200,E000712,picked_up,New York,WA,SHP000852
2025-09-30 15:00:00,ORD0000748,E000674,picked_up,Los Angeles,CO,SHP000342
2025-09-26 08:00:00,ORD0001019,E002524,in_transit,Chicago,NY,SHP000091
2025-07-23 15:00:00,ORD0002199,E003142,delivered,Seattle,CA,SHP001744
2025-03-07 09:00:00,ORD0001149,E002488,in_transit,Denver,AZ,SHP000250
2025-01-26 13:00:00,ORD0001649,E004801,in_transit,Seattle,IL,SHP001475
2025-04-04 17:00:00,ORD0000497,E000139,in_transit,Dallas,IL,SHP001008
2025-10-17 06:00:00,ORD0002170,E005294,delivered,New York,IL,SHP000944
2025-05-27 10:00:00,ORD0002165,E004437,in_transit,New York,TX,SHP001259
2025-07-24 09:00:00,ORD0000723,E002751,label_created,Denver,TX,SHP001623
2025-10-29 19:00:00,ORD0002124,E005638,exception,Phoenix,CO,SHP001208
2025-09-07 18:00:00,ORD0000615,E005446,in_transit,Miami,TX,SHP000333
2025-11-13 19:00:00,ORD0000426,E001116,in_transit,Phoenix,TX,SHP001383
2025-11-30 06:00:00,ORD0000824,E001422,exception,New York,AZ,SHP000254
2025-07-11 14:00:00,ORD0000748,E005162,picked_up,Los Angeles,CO,SHP001573
2025-03-23 18:00:00,ORD0000352,E002903,in_transit,Denver,CA,SHP001064
2025-07-03 17:00:00,ORD0001068,E002914,picked_up,Los Angeles,AZ,SHP001050
2025-10-19 09:00:00,ORD0001543,E001035,in_transit,Chicago,AZ,SHP001380
2025-03-07 13:00:00,ORD0000574,E003990,delivered,Seattle,TX,SHP001282
2025-09-17 17:00:00,ORD0001282,E000668,delivered,Chicago,CA,SHP001781
2025-11-10 04:00:00,ORD0001982,E002222,in_transit,Seattle,NY,SHP000986
2025-06-12 16:00:00,ORD0001598,E004903,in_transit,Phoenix,NY,SHP000198
2025-10-18 01:00:00,ORD0001835,E005393,picked_up,Phoenix,TX,SHP000633
2025-04-14 08:00:00,ORD0001258,E002657,picked_up,Seattle,FL,SHP001115
2025-11-13 13:00:00,ORD0000996,E000973,in_transit,Dallas,NY,SHP001305
2025-12-18 08:00:00,ORD0000689,E004622,in_transit,Chicago,FL,SHP000602
2025-04-25 03:00:00,ORD0000802,E003838,delivered,Denver,AZ,SHP000872
2025-08-25 16:00:00,ORD0000952,E001400,out_for_delivery,Dallas,AZ,SHP001169
2025-12-19 19:00:00,ORD0000173,E002026,in_transit,New York,WA,SHP001099
2025-04-29 02:00:00,ORD0001970,E001012,picked_up,Chicago,NY,SHP000177
2025-01-12 18:00:00,ORD0000552,E004782,label_created,Denver,NY,SHP000414
2025-07-14 14:00:00,ORD0001824,E005054,picked_up,Denver,FL,SHP000670
2025-07-25 16:00:00,ORD0000575,E002362,out_for_delivery,Chicago,NY,SHP000851
2025-09-23 23:00:00,ORD0001917,E003733,out_for_delivery,Miami,IL,SHP001319
2025-08-16 08:00:00,ORD0000867,E004970,in_transit,New York,AZ,SHP000203
2025-10-26 22:00:00,ORD0000074,E002580,delivered,Los Angeles,FL,SHP000671
2025-08-31 14:00:00,ORD0001703,E005686,out_for_delivery,Dallas,FL,SHP000956
2025-04-01 05:00:00,ORD0001114,E002480,in_transit,Phoenix,FL,SHP000220
2025-10-03 06:00:00,ORD0001748,E004528,picked_up,Miami,WA,SHP000017
2025-01-21 03:00:00,ORD0001524,E005027,picked_up,Los Angeles,NY,SHP001535
2025-01-30 03:00:00,ORD0001857,E002706,picked_up,Chicago,WA,SHP000908
2025-10-30 22:00:00,ORD0001679,E003955,label_created,Seattle,FL,SHP000319
2025-07-06 07:00:00,ORD0000365,E004068,picked_up,Dallas,NY,SHP001162
2025-05-06 06:00:00,ORD0001748,E002872,in_transit,Miami,WA,SHP000104
2025-05-02 23:00:00,ORD0000985,E000649,delivered,Los Angeles,IL,SHP001236
2025-11-20 04:00:00,ORD0001208,E000991,out_for_delivery,Seattle,CO,SHP000826
2025-02-08 09:00:00,ORD0001652,E000290,in_transit,Phoenix,FL,SHP000081
2025-07-11 07:00:00,ORD0001475,E001720,out_for_delivery,Miami,NY,SHP001222
2025-05-27 06:00:00,ORD0000968,E003554,picked_up,Los Angeles,IL,SHP001036
2025-08-22 03:00:00,ORD0002137,E001457,picked_up,Miami,TX,SHP000832
2025-12-19 21:00:00,ORD0000225,E002237,picked_up,Los Angeles,AZ,SHP001479
2025-04-21 03:00:00,ORD0000408,E004523,picked_up,New York,WA,SHP001576
2025-11-13 01:00:00,ORD0001342,E004416,label_created,Los Angeles,FL,SHP000485
2025-12-01 05:00:00,ORD0001604,E005059,out_for_delivery,Miami,CO,SHP000827
2025-10-21 23:00:00,ORD0000472,E004567,label_created,New York,AZ,SHP000007
2025-12-22 17:00:00,ORD0001724,E000335,in_transit,Chicago,WA,SHP000420
2025-06-08 08:00:00,ORD0000674,E003413,out_for_delivery,Miami,IL,SHP000683
2025-10-17 08:00:00,ORD0000052,E002974,picked_up,Phoenix,FL,SHP000570
2025-10-23 16:00:00,ORD0001449,E001648,in_transit,Seattle,CA,SHP001660
2025-05-17 12:00:00,ORD0001543,E004394,in_transit,New York,CA,SHP001323
2025-01-23 15:00:00,ORD0001865,E003106,delivered,Miami,AZ,SHP001264
2025-07-20 11:00:00,ORD0000003,E005585,in_transit,Denver,CO,SHP000963
2025-08-23 07:00:00,ORD0001937,E003155,label_created,Denver,CO,SHP000402
2025-11-24 14:00:00,ORD0000804,E000579,in_transit,Dallas,CO,SHP000509
2025-04-26 15:00:00,ORD0000753,E000087,out_for_delivery,Phoenix,WA,SHP001537
2025-11-28 18:00:00,ORD0002104,E001167,picked_up,Seattle,WA,SHP000039
2025-06-04 18:00:00,ORD0000567,E003766,delivered,Phoenix,AZ,SHP001656
2025-10-08 22:00:00,ORD0001431,E001059,delivered,Dallas,FL,SHP001458
2025-08-19 18:00:00,ORD0000233,E005363,picked_up,Phoenix,CO,SHP001016
2025-03-28 23:00:00,ORD0001900,E004026,in_transit,Denver,CO,SHP000543
2025-03-17 10:00:00,ORD0001656,E004276,label_created,Miami,CO,SHP000588
2025-06-06 07:00:00,ORD0001089,E000321,label_created,Dallas,FL,SHP000669
2025-07-17 03:00:00,ORD0001131,E001913,in_transit,Dallas,TX,SHP000292
2025-11-10 13:00:00,ORD0001872,E002091,out_for_delivery,Seattle,WA,SHP001259
2025-09-16 23:00:00,ORD0000358,E003220,label_created,Denver,FL,SHP000033
2025-11-21 00:00:00,ORD0001329,E002475,out_for_delivery,Los Angeles,FL,SHP001617
2025-04-29 03:00:00,ORD0001410,E002969,label_created,New York,TX,SHP001131
2025-06-11 13:00:00,ORD0002149,E001193,in_transit,Seattle,TX,SHP000519
2025-06-04 16:00:00,ORD0001180,E004863,out_for_delivery,Seattle,AZ,SHP000966
2025-11-08 13:00:00,ORD0000783,E003200,delivered,Miami,CA,SHP001399
2025-01-08 08:00:00,ORD0001692,E003948,in_transit,Los Angeles,FL,SHP001211
2025-02-27 21:00:00,ORD0000745,E001162,in_transit,Los Angeles,TX,SHP000559
2025-11-03 02:00:00,ORD0000957,E004252,exception,Seattle,CA,SHP001138
2025-11-07 04:00:00,ORD0000794,E005635,label_created,Chicago,IL,SHP000493
2025-07-21 06:00:00,ORD0001717,E001994,delivered,Chicago,WA,SHP001529
2025-02-23 02:00:00,ORD0002076,E004560,delivered,Phoenix,IL,SHP001227
2025-07-10 14:00:00,ORD0001225,E000636,delivered,Dallas,NY,SHP001381
2025-06-22 11:00:00,ORD0002053,E004365,out_for_delivery,Los Angeles,CA,SHP001222
