order_id,line_id,sku,quantity,unit_price,line_discount_pct,store_id,line_created_at,line_total
ORD001274,L00289,SKU-FOXTROT,4,123.6,10,STORE-033,2025-09-19,444.96
ORD000454,L00055,SKU-FOXTROT,2,32.05,0,STORE-041,2025-02-02,64.1
ORD000838,L00782,SKU-ECHO,1,141.47,0,STORE-028,2025-11-30,141.47
ORD000655,L01592,SKU-ECHO,4,228.12,20,STORE-021,2025-03-01,729.98
ORD000402,L00454,SKU-FOXTROT,2,88.59,0,STORE-028,2025-05-28,177.18
ORD000192,L01776,SKU-FOXTROT,4,17.45,5,STORE-020,2025-10-30,66.31
ORD001202,L01647,SKU-ECHO,1,236.58,15,STORE-008,2025-03-29,201.09
ORD000867,L01468,SKU-BRAVO,2,39.74,0,STORE-029,2025-03-21,79.48
ORD000962,L00258,SKU-DELTA,4,121.39,0,STORE-015,2025-01-10,485.56
ORD000470,L00510,SKU-BRAVO,1,138.45,10,STORE-014,2025-05-11,124.6
ORD000544,L00786,SKU-DELTA,2,63.09,0,STORE-036,2025-06-30,126.18
ORD000424,L00709,SKU-CHARLIE,4,48.47,0,STORE-004,2025-06-20,193.88
ORD001335,L01280,SKU-FOXTROT,4,32.72,0,STORE-002,2025-01-15,130.88
ORD001200,L00890,SKU-DELTA,2,22.14,0,STORE-018,2025-03-16,44.28
ORD001049,L00615,SKU-FOXTROT,1,129.49,5,STORE-030,2025-01-02,123.02
ORD000708,L00242,SKU-ECHO,1,211.3,10,STORE-042,2025-03-24,190.17
ORD001014,L01346,SKU-FOXTROT,3,36.06,20,STORE-026,2025-08-09,86.54
ORD000046,L01287,SKU-BRAVO,4,176.65,10,STORE-013,2025-01-04,635.94
ORD001264,L01049,SKU-ECHO,3,106.09,10,STORE-018,2025-03-02,286.44
ORD000370,L00623,SKU-BRAVO,3,13.63,15,STORE-019,2025-07-18,34.76
ORD001277,L00870,SKU-DELTA,1,136.31,0,STORE-017,2025-07-24,136.31
ORD001274,L00608,SKU-CHARLIE,2,66.74,5,STORE-034,2025-11-24,126.81
ORD000848,L01049,SKU-BRAVO,1,153.29,15,STORE-040,2025-07-29,130.3
ORD000817,L01181,SKU-FOXTROT,3,90.58,0,STORE-036,2025-12-04,271.74
ORD001146,L01270,SKU-FOXTROT,2,168.28,0,STORE-020,2025-09-22,336.56
ORD000790,L01444,SKU-DELTA,1,230.03,0,STORE-015,2025-07-20,230.03
ORD000012,L00837,SKU-ALPHA,4,64.91,20,STORE-004,2025-05-20,207.71
ORD000468,L01676,SKU-BRAVO,2,235.26,0,STORE-040,2025-02-10,470.52
ORD001148,L01087,SKU-BRAVO,5,55.06,0,STORE-049,2025-09-15,275.3
ORD001273,L01056,SKU-FOXTROT,3,22.32,15,STORE-003,2025-12-09,56.92
ORD000166,L00851,SKU-CHARLIE,1,52.21,20,STORE-007,2025-05-14,41.77
ORD001127,L00676,SKU-ALPHA,4,204.65,0,STORE-011,2025-05-10,818.6
ORD001327,L00367,SKU-DELTA,4,171.0,20,STORE-040,2025-02-05,547.2
ORD001011,L01076,SKU-FOXTROT,5,242.85,10,STORE-011,2025-08-07,1092.82
ORD000221,L00214,SKU-DELTA,4,178.91,20,STORE-001,2025-04-24,572.51
ORD001050,L00970,SKU-CHARLIE,2,106.09,0,STORE-017,2025-01-04,212.18
ORD000119,L00412,SKU-BRAVO,4,223.65,0,STORE-019,2025-01-03,894.6
ORD000486,L01740,SKU-FOXTROT,4,239.74,0,STORE-020,2025-05-03,958.96
ORD001039,L00965,SKU-ALPHA,3,198.96,15,STORE-026,2025-06-18,507.35
ORD000237,L01598,SKU-FOXTROT,4,141.38,5,STORE-013,2025-06-16,537.24
ORD001222,L00449,SKU-BRAVO,5,207.31,15,STORE-002,2025-09-28,881.07
ORD001085,L00857,SKU-ALPHA,4,48.87,0,STORE-006,2025-07-12,195.48
ORD001289,L00347,SKU-CHARLIE,3,225.59,0,STORE-037,2025-10-14,676.77
ORD001008,L00030,SKU-ALPHA,3,249.89,20,STORE-033,2025-04-19,599.74
ORD001115,L01243,SKU-ALPHA,5,167.96,5,STORE-014,2025-03-26,797.81
ORD000599,L01473,SKU-BRAVO,5,52.99,15,STORE-048,2025-07-16,225.21
ORD001195,L01352,SKU-ECHO,2,40.39,10,STORE-028,2025-02-08,72.7
ORD000340,L00488,SKU-ECHO,1,240.06,0,STORE-040,2025-10-07,240.06
ORD000443,L01062,SKU-BRAVO,5,218.48,20,STORE-040,2025-03-09,873.92
ORD001072,L00152,SKU-DELTA,2,188.43,20,STORE-016,2025-12-01,301.49
ORD001200,L00253,SKU-CHARLIE,5,237.53,15,STORE-030,2025-12-26,1009.5
ORD000442,L01266,SKU-CHARLIE,1,128.33,5,STORE-030,2025-07-16,121.91
ORD000184,L00045,SKU-CHARLIE,5,222.5,0,STORE-023,2025-04-24,1112.5
ORD000655,L01261,SKU-FOXTROT,4,44.89,0,STORE-032,2025-05-04,179.56
ORD000511,L00580,SKU-DELTA,2,49.79,10,STORE-017,2025-06-06,89.62
ORD000642,L01660,SKU-DELTA,1,130.52,0,STORE-005,2025-06-24,130.52
ORD001335,L00494,SKU-FOXTROT,5,86.46,0,STORE-003,2025-01-28,432.3
ORD000135,L00557,SKU-DELTA,1,110.97,0,STORE-023,2025-03-14,110.97
ORD001027,L01764,SKU-ALPHA,1,200.56,0,STORE-046,2025-10-16,200.56
ORD000942,L00962,SKU-BRAVO,4,18.08,15,STORE-011,2025-01-20,61.47
ORD000311,L00416,SKU-CHARLIE,4,181.61,15,STORE-030,2025-06-13,617.47
ORD001027,L01010,SKU-ALPHA,1,26.62,15,STORE-009,2025-11-16,22.63
ORD000531,L01176,SKU-ECHO,2,212.64,10,STORE-032,2025-02-01,382.75
ORD001374,L00640,SKU-CHARLIE,4,54.47,20,STORE-010,2025-12-04,174.3
ORD001001,L00672,SKU-ALPHA,4,185.06,15,STORE-023,2025-06-22,629.2
ORD000899,L00429,SKU-CHARLIE,2,150.01,15,STORE-041,2025-06-04,255.02
ORD000344,L00534,SKU-ECHO,3,99.48,5,STORE-019,2025-09-18,283.52
ORD000697,L00090,SKU-FOXTROT,1,70.55,0,STORE-047,2025-10-11,70.55
ORD000648,L01480,SKU-FOXTROT,1,19.08,0,STORE-003,2025-06-22,19.08
ORD000506,L00567,SKU-FOXTROT,5,91.58,15,STORE-005,2025-01-31,389.22
ORD000999,L01115,SKU-DELTA,2,54.13,15,STORE-009,2025-12-20,92.02
ORD000520,L01451,SKU-FOXTROT,5,38.3,0,STORE-013,2025-01-04,191.5
ORD000337,L01019,SKU-FOXTROT,1,185.93,0,STORE-022,2025-11-15,185.93
ORD000119,L00670,SKU-DELTA,5,57.07,10,STORE-046,2025-06-08,256.82
ORD001056,L01347,SKU-CHARLIE,3,59.67,20,STORE-013,2025-07-07,143.21
ORD000169,L00581,SKU-FOXTROT,5,88.42,15,STORE-018,2025-10-07,375.78
ORD000457,L00973,SKU-CHARLIE,5,118.35,20,STORE-003,2025-12-10,473.4
ORD000318,L00044,SKU-ALPHA,2,130.86,0,STORE-036,2025-02-24,261.72
ORD000070,L00276,SKU-ALPHA,4,167.81,20,STORE-028,2025-10-24,536.99
ORD000766,L01014,SKU-DELTA,2,149.19,0,STORE-003,2025-08-30,298.38
ORD000480,L00376,SKU-ALPHA,4,123.01,20,STORE-024,2025-05-15,393.63
ORD000513,L00277,SKU-ALPHA,5,101.52,20,STORE-011,2025-06-05,406.08
ORD000036,L00779,SKU-BRAVO,5,70.12,5,STORE-022,2025-10-09,333.07
ORD000219,L00302,SKU-DELTA,4,178.94,5,STORE-015,2025-02-21,679.97
ORD000134,L01677,SKU-CHARLIE,2,82.79,5,STORE-040,2025-07-04,157.3
ORD000466,L01727,SKU-DELTA,1,213.15,5,STORE-003,2025-09-21,202.49
ORD000233,L00332,SKU-DELTA,3,148.61,15,STORE-030,2025-07-16,378.96
ORD000369,L01542,SKU-FOXTROT,1,160.32,0,STORE-040,2025-06-13,160.32
ORD000954,L00582,SKU-BRAVO,3,129.65,0,STORE-001,2025-07-10,388.95
ORD000349,L00315,SKU-CHARLIE,5,232.5,20,STORE-046,2025-07-06,930.0
ORD001279,L01303,SKU-DELTA,1,108.29,15,STORE-039,2025-10-21,92.05
ORD001249,L00796,SKU-BRAVO,5,109.61,5,STORE-014,2025-10-27,520.65
ORD000865,L00085,SKU-BRAVO,3,223.79,0,STORE-025,2025-12-02,671.37
ORD001191,L01096,SKU-ALPHA,1,153.2,20,STORE-035,2025-01-27,122.56
ORD000279,L00311,SKU-BRAVO,4,115.04,20,STORE-026,2025-04-27,368.13
ORD001187,L00270,SKU-BRAVO,1,69.23,0,STORE-038,2025-11-17,69.23
ORD001379,L00476,SKU-BRAVO,4,65.04,5,STORE-045,2025-08-23,247.15
ORD001204,L00827,SKU-BRAVO,3,201.35,0,STORE-018,2025-05-18,604.05
ORD001250,L01582,SKU-ECHO,4,73.47,15,STORE-006,2025-08-18,249.8
ORD001383,L00127,SKU-ECHO,2,6.41,10,STORE-022,2025-06-19,11.54
ORD000270,L00482,SKU-DELTA,1,9.77,5,STORE-030,2025-11-20,9.28
ORD001053,L01329,SKU-ALPHA,2,244.71,20,STORE-039,2025-07-23,391.54
ORD000534,L00224,SKU-ECHO,4,142.16,10,STORE-015,2025-06-13,511.78
ORD000373,L00450,SKU-ALPHA,5,124.81,5,STORE-047,2025-08-16,592.85
ORD000749,L00067,SKU-ALPHA,2,229.88,20,STORE-002,2025-03-11,367.81
ORD000363,L01440,SKU-DELTA,2,91.16,5,STORE-030,2025-10-09,173.2
ORD001389,L00198,SKU-CHARLIE,5,199.77,0,STORE-022,2025-03-16,998.85
ORD000436,L00681,SKU-BRAVO,2,181.84,0,STORE-035,2025-01-09,363.68
ORD000314,L00913,SKU-FOXTROT,2,121.89,0,STORE-015,2025-01-19,243.78
ORD001163,L00910,SKU-ALPHA,5,194.78,0,STORE-047,2025-01-25,973.9
ORD000455,L01314,SKU-ALPHA,3,241.62,0,STORE-001,2025-02-06,724.86
ORD000784,L01159,SKU-DELTA,3,54.15,15,STORE-041,2025-01-19,138.08
ORD000958,L01320,SKU-CHARLIE,3,9.29,10,STORE-025,2025-04-20,25.08
ORD000025,L01273,SKU-ECHO,4,206.26,20,STORE-026,2025-12-17,660.03
ORD001183,L00851,SKU-ALPHA,2,103.88,10,STORE-016,2025-02-07,186.98
ORD001114,L01059,SKU-CHARLIE,4,138.38,0,STORE-020,2025-09-04,553.52
ORD000114,L00743,SKU-ALPHA,2,59.5,10,STORE-022,2025-11-14,107.1
ORD000993,L01067,SKU-ALPHA,3,211.24,0,STORE-016,2025-10-23,633.72
ORD000434,L00717,SKU-CHARLIE,1,181.7,0,STORE-001,2025-05-13,181.7
ORD000986,L01054,SKU-ECHO,1,238.57,10,STORE-021,2025-01-20,214.71
ORD000429,L01368,SKU-ALPHA,3,121.44,0,STORE-021,2025-05-15,364.32
ORD000713,L01026,SKU-FOXTROT,1,244.26,0,STORE-037,2025-08-08,244.26
ORD000242,L01785,SKU-DELTA,5,130.16,20,STORE-024,2025-10-04,520.64
ORD000444,L01092,SKU-CHARLIE,5,157.25,0,STORE-028,2025-02-21,786.25
ORD000264,L00212,SKU-FOXTROT,2,170.16,10,STORE-024,2025-04-20,306.29
ORD000591,L00158,SKU-BRAVO,2,124.99,0,STORE-022,2025-08-08,249.98
ORD000936,L01112,SKU-BRAVO,3,142.88,0,STORE-036,2025-09-19,428.64
ORD000868,L00122,SKU-ECHO,2,59.71,0,STORE-034,2025-04-24,119.42
ORD000261,L00253,SKU-ALPHA,5,93.78,0,STORE-050,2025-10-28,468.9
ORD000009,L01741,SKU-FOXTROT,1,176.99,0,STORE-025,2025-10-20,176.99
ORD001086,L01445,SKU-ECHO,3,14.55,0,STORE-002,2025-05-12,43.65
ORD000887,L00731,SKU-FOXTROT,1,176.6,20,STORE-030,2025-07-15,141.28
ORD000558,L01406,SKU-CHARLIE,5,79.43,15,STORE-020,2025-06-24,337.58
ORD001052,L01361,SKU-DELTA,1,71.6,0,STORE-005,2025-09-02,71.6
ORD000426,L00180,SKU-FOXTROT,3,174.9,15,STORE-043,2025-04-28,446.0
ORD000176,L00519,SKU-ALPHA,5,57.66,0,STORE-032,2025-05-01,288.3
ORD000300,L00365,SKU-BRAVO,3,240.61,10,STORE-032,2025-06-04,649.65
ORD000408,L00933,SKU-CHARLIE,1,247.72,0,STORE-032,2025-03-20,247.72
ORD000475,L01650,SKU-DELTA,1,117.23,10,STORE-050,2025-07-31,105.51
ORD001030,L01479,SKU-ECHO,4,103.35,0,STORE-035,2025-12-16,413.4
ORD000621,L00419,SKU-FOXTROT,1,24.36,20,STORE-036,2025-05-08,19.49
ORD001304,L00746,SKU-CHARLIE,2,195.66,15,STORE-038,2025-11-11,332.62
ORD000257,L00606,SKU-BRAVO,4,44.87,0,STORE-037,2025-06-19,179.48
ORD000264,L01117,SKU-BRAVO,2,233.6,0,STORE-036,2025-03-02,467.2
ORD000174,L00597,SKU-ECHO,5,247.7,0,STORE-004,2025-07-01,1238.5
ORD000343,L01653,SKU-CHARLIE,4,34.99,0,STORE-021,2025-07-02,139.96
ORD001136,L01157,SKU-DELTA,1,172.34,0,STORE-014,2025-01-09,172.34
ORD000727,L00277,SKU-DELTA,5,119.17,10,STORE-045,2025-06-24,536.26
ORD000403,L00029,SKU-ECHO,5,137.58,20,STORE-030,2025-03-01,550.32
ORD001370,L00343,SKU-BRAVO,2,49.0,0,STORE-026,2025-10-17,98.0
ORD001070,L00833,SKU-BRAVO,2,182.26,5,STORE-027,2025-07-17,346.29
ORD000705,L00380,SKU-ECHO,2,45.82,0,STORE-035,2025-04-22,91.64
ORD000615,L01197,SKU-CHARLIE,3,221.9,5,STORE-039,2025-01-01,632.42
ORD000950,L01097,SKU-ECHO,3,116.22,10,STORE-011,2025-07-28,313.79
ORD001222,L00264,SKU-ALPHA,5,160.54,15,STORE-050,2025-09-15,682.3
ORD000550,L00830,SKU-BRAVO,4,230.84,5,STORE-039,2025-06-04,877.19
ORD000263,L01672,SKU-FOXTROT,5,185.8,0,STORE-011,2025-11-27,929.0
ORD000900,L01387,SKU-FOXTROT,2,137.51,20,STORE-031,2025-03-13,220.02
ORD000791,L01095,SKU-ALPHA,3,103.66,0,STORE-022,2025-10-03,310.98
ORD000749,L00560,SKU-ECHO,1,118.22,5,STORE-019,2025-06-30,112.31
ORD000284,L00813,SKU-ALPHA,2,88.71,10,STORE-044,2025-04-25,159.68
ORD001251,L00817,SKU-ALPHA,3,236.82,0,STORE-015,2025-04-16,710.46
ORD000662,L01779,SKU-FOXTROT,1,66.95,20,STORE-042,2025-06-14,53.56
ORD000908,L01180,SKU-ALPHA,5,105.29,0,STORE-032,2025-01-30,526.45
ORD000514,L01110,SKU-BRAVO,2,195.66,0,STORE-041,2025-08-26,391.32
ORD000250,L01216,SKU-ALPHA,1,94.26,20,STORE-038,2025-05-30,75.41
ORD000235,L00789,SKU-DELTA,4,222.22,5,STORE-032,2025-09-06,844.44
ORD000541,L00442,SKU-ALPHA,1,64.55,20,STORE-010,2025-07-08,51.64
ORD000126,L00166,SKU-BRAVO,2,12.68,20,STORE-050,2025-12-23,20.29
ORD001153,L00171,SKU-BRAVO,1,159.04,20,STORE-033,2025-01-31,127.23
ORD001210,L01700,SKU-DELTA,4,129.52,15,STORE-018,2025-06-29,440.37
ORD000701,L01181,SKU-CHARLIE,5,233.6,10,STORE-013,2025-07-15,1051.2
ORD000693,L00326,SKU-BRAVO,1,108.67,10,STORE-006,2025-04-02,97.8
ORD000044,L01002,SKU-CHARLIE,3,38.22,10,STORE-016,2025-09-03,103.19
ORD000734,L00870,SKU-CHARLIE,3,85.79,0,STORE-007,2025-05-13,257.37
ORD000620,L00952,SKU-CHARLIE,4,101.34,15,STORE-045,2025-10-06,344.56
ORD000693,L00351,SKU-DELTA,2,147.87,0,STORE-022,2025-12-03,295.74
ORD001317,L00683,SKU-BRAVO,3,72.25,5,STORE-032,2025-11-08,205.91
ORD000426,L00704,SKU-CHARLIE,3,139.83,0,STORE-041,2025-08-19,419.49
ORD000401,L01204,SKU-ECHO,1,227.47,15,STORE-049,2025-09-20,193.35
ORD000944,L01531,SKU-BRAVO,3,108.81,0,STORE-023,2025-11-12,326.43
ORD000615,L00054,SKU-BRAVO,3,164.63,0,STORE-003,2025-12-24,493.89
ORD000208,L01567,SKU-ALPHA,5,61.08,15,STORE-031,2025-09-22,259.59
ORD000708,L01640,SKU-ECHO,3,201.33,5,STORE-048,2025-11-30,573.79
ORD000427,L00104,SKU-ECHO,5,71.07,15,STORE-018,2025-12-19,302.05
ORD000184,L01662,SKU-ECHO,2,147.05,20,STORE-006,2025-03-06,235.28
ORD000369,L00267,SKU-BRAVO,4,78.56,15,STORE-036,2025-07-02,267.1
ORD000133,L01169,SKU-CHARLIE,5,21.51,0,STORE-032,2025-05-11,107.55
ORD000566,L01410,SKU-BRAVO,1,83.32,0,STORE-008,2025-12-13,83.32
ORD000670,L01026,SKU-ECHO,3,56.95,20,STORE-001,2025-09-29,136.68
ORD001392,L00388,SKU-CHARLIE,5,223.71,0,STORE-027,2025-11-20,1118.55
ORD000404,L00773,SKU-CHARLIE,3,70.21,15,STORE-008,2025-05-08,179.04
ORD000105,L01142,SKU-CHARLIE,5,243.73,15,STORE-010,2025-11-04,1035.85
ORD000901,L00712,SKU-ECHO,3,125.62,5,STORE-016,2025-01-30,358.02
ORD001286,L01345,SKU-ECHO,5,59.16,0,STORE-024,2025-12-09,295.8
ORD001183,L01736,SKU-ECHO,4,100.88,5,STORE-041,2025-03-25,383.34
ORD000454,L00451,SKU-CHARLIE,3,49.94,0,STORE-022,2025-07-11,149.82
ORD001095,L01217,SKU-ECHO,2,209.25,0,STORE-042,2025-09-19,418.5
ORD000954,L00205,SKU-FOXTROT,1,34.39,0,STORE-031,2025-09-29,34.39
ORD000464,L00125,SKU-DELTA,2,219.01,5,STORE-020,2025-03-19,416.12
ORD000707,L00926,SKU-ECHO,4,16.25,0,STORE-026,2025-07-22,65.0
ORD000669,L01105,SKU-FOXTROT,3,78.4,15,STORE-008,2025-07-13,199.92
ORD000618,L01356,SKU-FOXTROT,2,39.27,0,STORE-049,2025-10-11,78.54
ORD000377,L01303,SKU-BRAVO,3,172.89,20,STORE-016,2025-04-28,414.94
ORD000154,L01606,SKU-ECHO,2,130.52,0,STORE-046,2025-10-06,261.04
ORD000315,L01066,SKU-CHARLIE,5,235.14,5,STORE-033,2025-08-13,1116.91
ORD000525,L01246,SKU-ALPHA,2,94.71,20,STORE-015,2025-10-04,151.54
ORD001159,L00615,SKU-CHARLIE,3,14.98,10,STORE-025,2025-11-16,40.45
ORD000104,L01468,SKU-FOXTROT,3,191.61,0,STORE-007,2025-06-06,574.83
ORD001031,L01079,SKU-FOXTROT,4,146.98,10,STORE-031,2025-06-07,529.13
ORD000386,L00620,SKU-ECHO,2,207.72,5,STORE-004,2025-10-18,394.67
ORD001256,L00256,SKU-FOXTROT,1,109.4,20,STORE-032,2025-10-13,87.52
ORD001311,L00169,SKU-DELTA,4,185.85,5,STORE-010,2025-11-16,706.23
ORD000202,L00681,SKU-ECHO,3,46.91,20,STORE-007,2025-07-20,112.58
ORD000601,L00754,SKU-ALPHA,4,249.88,5,STORE-012,2025-08-21,949.54
ORD001105,L00018,SKU-BRAVO,3,47.54,0,STORE-005,2025-01-22,142.62
ORD001381,L00881,SKU-BRAVO,3,208.3,5,STORE-045,2025-06-15,593.66
ORD000126,L00352,SKU-FOXTROT,5,57.05,20,STORE-047,2025-03-31,228.2
ORD001199,L01790,SKU-DELTA,1,196.71,0,STORE-047,2025-11-08,196.71
ORD001233,L00662,SKU-FOXTROT,1,216.01,0,STORE-036,2025-02-14,216.01
ORD000996,L01649,SKU-CHARLIE,5,219.78,0,STORE-012,2025-10-12,1098.9
ORD000351,L00544,SKU-CHARLIE,5,121.55,15,STORE-038,2025-11-02,516.59
ORD000276,L00708,SKU-ECHO,3,110.06,5,STORE-038,2025-06-21,313.67
ORD000775,L01531,SKU-DELTA,3,209.28,15,STORE-012,2025-09-01,533.66
ORD000444,L01343,SKU-CHARLIE,3,146.97,20,STORE-042,2025-07-31,352.73
ORD001036,L00547,SKU-BRAVO,5,157.21,15,STORE-050,2025-09-09,668.14
ORD000986,L01659,SKU-DELTA,3,62.84,0,STORE-019,2025-09-08,188.52
ORD000488,L00125,SKU-ALPHA,4,114.31,20,STORE-030,2025-04-03,365.79
ORD000914,L00322,SKU-BRAVO,2,95.51,5,STORE-044,2025-09-09,181.47
ORD000342,L01754,SKU-ALPHA,2,168.0,20,STORE-014,2025-11-26,268.8
ORD000910,L00507,SKU-ALPHA,4,53.14,20,STORE-050,2025-04-24,170.05
ORD001318,L01289,SKU-BRAVO,2,104.41,0,STORE-016,2025-04-22,208.82
ORD000031,L01524,SKU-ALPHA,1,212.94,15,STORE-049,2025-04-17,181.0
ORD000889,L01290,SKU-ALPHA,1,138.88,10,STORE-012,2025-11-29,124.99
ORD001162,L01612,SKU-ECHO,5,224.53,15,STORE-038,2025-11-20,954.25
ORD001118,L01791,SKU-BRAVO,2,61.97,0,STORE-027,2025-05-07,123.94
ORD000063,L01267,SKU-DELTA,1,112.78,5,STORE-019,2025-12-09,107.14
ORD001335,L00418,SKU-ALPHA,5,127.6,0,STORE-022,2025-10-05,638.0
ORD001291,L00894,SKU-FOXTROT,5,103.14,20,STORE-012,2025-05-27,412.56
ORD001092,L00084,SKU-BRAVO,3,172.7,20,STORE-034,2025-10-29,414.48
ORD000577,L01576,SKU-ECHO,4,41.44,10,STORE-050,2025-11-30,149.18
ORD001368,L00215,SKU-DELTA,4,132.25,0,STORE-030,2025-11-14,529.0
ORD000283,L01665,SKU-ECHO,1,39.0,10,STORE-014,2025-06-21,35.1
ORD000235,L00500,SKU-DELTA,2,159.15,5,STORE-034,2025-03-21,302.38
ORD000758,L00284,SKU-DELTA,3,208.41,15,STORE-022,2025-03-03,531.45
ORD001278,L00912,SKU-ECHO,3,9.9,0,STORE-047,2025-10-29,29.7
ORD000610,L01598,SKU-ECHO,2,116.95,0,STORE-014,2025-09-25,233.9
ORD000345,L01614,SKU-CHARLIE,1,125.71,0,STORE-026,2025-09-16,125.71
ORD000232,L00633,SKU-FOXTROT,5,181.46,20,STORE-025,2025-01-17,725.84
ORD000339,L01728,SKU-FOXTROT,4,23.31,0,STORE-045,2025-12-19,93.24
ORD000266,L00361,SKU-ECHO,4,104.48,20,STORE-006,2025-02-11,334.34
ORD000755,L00405,SKU-FOXTROT,3,197.44,20,STORE-031,2025-07-31,473.86
ORD000706,L00494,SKU-ALPHA,3,135.38,10,STORE-041,2025-12-10,365.53
ORD001008,L01296,SKU-DELTA,3,188.71,0,STORE-019,2025-03-30,566.13
ORD000342,L00737,SKU-DELTA,3,94.18,0,STORE-026,2025-07-08,282.54
ORD000846,L00375,SKU-FOXTROT,4,230.42,0,STORE-015,2025-11-03,921.68
ORD000980,L01391,SKU-ALPHA,5,23.95,15,STORE-021,2025-04-08,101.79
ORD000610,L00026,SKU-ECHO,4,27.34,15,STORE-048,2025-02-07,92.96
ORD001354,L01094,SKU-ALPHA,4,134.48,0,STORE-019,2025-06-25,537.92
ORD000452,L00697,SKU-CHARLIE,1,120.35,15,STORE-011,2025-10-18,102.3
ORD001342,L00836,SKU-ECHO,3,161.42,10,STORE-029,2025-07-31,435.83
ORD001139,L00280,SKU-BRAVO,5,61.12,15,STORE-024,2025-06-11,259.76
ORD000636,L01508,SKU-FOXTROT,2,60.38,0,STORE-039,2025-08-22,120.76
ORD001269,L01063,SKU-FOXTROT,3,188.53,0,STORE-002,2025-01-19,565.59
ORD000895,L01341,SKU-ALPHA,2,76.48,15,STORE-046,2025-05-08,130.02
ORD001019,L00835,SKU-BRAVO,1,183.19,0,STORE-036,2025-11-17,183.19
ORD000297,L01035,SKU-ALPHA,4,161.97,20,STORE-043,2025-05-22,518.3
ORD000207,L00865,SKU-ECHO,2,25.42,20,STORE-021,2025-12-19,40.67
ORD000053,L00460,SKU-FOXTROT,3,179.23,0,STORE-023,2025-07-20,537.69
ORD000956,L00227,SKU-DELTA,3,220.48,0,STORE-017,2025-12-07,661.44
ORD000939,L00803,SKU-ALPHA,5,205.08,15,STORE-042,2025-08-17,871.59
ORD000738,L01795,SKU-BRAVO,5,7.17,0,STORE-004,2025-06-02,35.85
ORD000677,L01561,SKU-ALPHA,3,137.23,20,STORE-027,2025-12-03,329.35
ORD000171,L00837,SKU-CHARLIE,1,228.77,0,STORE-013,2025-04-09,228.77
ORD000752,L00745,SKU-ECHO,3,151.69,0,STORE-032,2025-05-24,455.07
ORD001114,L00031,SKU-ALPHA,5,76.13,5,STORE-049,2025-09-21,361.62
ORD001218,L01277,SKU-FOXTROT,3,52.66,0,STORE-034,2025-11-16,157.98
ORD000724,L01373,SKU-BRAVO,3,172.81,10,STORE-003,2025-03-12,466.59
ORD000743,L00146,SKU-DELTA,4,193.96,0,STORE-020,2025-12-29,775.84
ORD001017,L00903,SKU-ECHO,3,228.58,0,STORE-002,2025-06-07,685.74
ORD000302,L01392,SKU-DELTA,3,226.9,15,STORE-025,2025-05-04,578.6
ORD001143,L01204,SKU-CHARLIE,3,88.12,0,STORE-009,2025-02-16,264.36
ORD000292,L01173,SKU-CHARLIE,5,152.95,5,STORE-035,2025-01-10,726.51
ORD001068,L00872,SKU-CHARLIE,3,29.87,0,STORE-027,2025-07-23,89.61
ORD000673,L01403,SKU-BRAVO,2,28.14,0,STORE-016,2025-08-09,56.28
ORD001033,L00363,SKU-BRAVO,3,22.51,0,STORE-043,2025-02-04,67.53
ORD001060,L01101,SKU-ECHO,4,232.15,0,STORE-038,2025-11-26,928.6
ORD001294,L00233,SKU-FOXTROT,5,42.35,0,STORE-032,2025-07-18,211.75
ORD000938,L00918,SKU-FOXTROT,5,123.17,5,STORE-018,2025-01-20,585.06
ORD001069,L01084,SKU-BRAVO,4,111.1,0,STORE-014,2025-11-04,444.4
ORD000688,L00902,SKU-BRAVO,4,84.57,0,STORE-030,2025-03-13,338.28
ORD001346,L01046,SKU-ALPHA,3,136.74,0,STORE-040,2025-09-03,410.22
ORD001388,L00897,SKU-BRAVO,2,5.68,10,STORE-042,2025-09-04,10.22
ORD000219,L00911,SKU-DELTA,3,98.14,20,STORE-039,2025-10-23,235.54
ORD000669,L01716,SKU-BRAVO,4,122.44,0,STORE-002,2025-10-23,489.76
ORD000529,L01227,SKU-ECHO,3,201.81,0,STORE-050,2025-12-26,605.43
ORD000323,L00710,SKU-ALPHA,2,176.74,15,STORE-013,2025-02-01,300.46
ORD000705,L01036,SKU-CHARLIE,1,213.19,15,STORE-001,2025-05-14,181.21
ORD000148,L00970,SKU-BRAVO,1,97.19,15,STORE-029,2025-05-13,82.61
ORD000456,L00113,SKU-CHARLIE,3,39.52,0,STORE-023,2025-05-18,118.56
ORD000083,L00953,SKU-ALPHA,4,103.26,20,STORE-006,2025-03-29,330.43
ORD000628,L01756,SKU-CHARLIE,4,240.95,10,STORE-011,2025-03-27,867.42
ORD000064,L00459,SKU-ECHO,5,57.51,0,STORE-011,2025-12-19,287.55
ORD000017,L01753,SKU-FOXTROT,4,47.82,0,STORE-022,2025-11-25,191.28
ORD000099,L00215,SKU-BRAVO,1,236.36,10,STORE-038,2025-09-07,212.72
ORD001029,L00682,SKU-CHARLIE,5,237.73,15,STORE-035,2025-07-22,1010.35
ORD000661,L00364,SKU-ECHO,5,41.56,15,STORE-002,2025-06-23,176.63
ORD000218,L00451,SKU-CHARLIE,5,193.52,10,STORE-009,2025-09-06,870.84
ORD000762,L00667,SKU-DELTA,3,110.29,5,STORE-031,2025-11-11,314.33
