location_id,device_id,reading_timestamp,firmware_version,sensor_type,reading_value,status_flag
LOC_B,D0097,2023-01-25 19:56:00,1.0,temperature,41.75,warning
LOC_C,D0226,2023-01-25 01:54:00,1.0,humidity,79.49,warning
LOC_C,D0179,2023-03-12 07:16:00,2.0,pressure,62.45,warning
LOC_B,D0019,2023-03-28 10:34:00,2.0,humidity,36.49,ok
LOC_B,D0223,2023-02-01 13:51:00,2.0,pressure,36.78,warning
LOC_B,D0176,2023-03-05 16:25:00,2.0,pressure,54.82,error
LOC_C,D0047,2023-02-16 17:15:00,1.0,humidity,55.47,ok
LOC_D,D0134,2023-01-03 20:41:00,1.0,pressure,55.49,error
LOC_B,D0244,2023-01-13 17:25:00,1.1,pressure,47.45,warning
LOC_C,D0289,2023-02-04 09:33:00,2.0,pressure,48.75,ok
LOC_C,D0054,2023-02-27 07:06:00,1.1,temperature,53.28,ok
LOC_D,D0244,2023-01-31 11:11:00,1.1,pressure,50.86,ok
LOC_B,D0184,2023-01-28 21:04:00,1.0,humidity,27.81,error
LOC_B,D0012,2023-02-09 23:01:00,2.0,humidity,47.7,error
LOC_D,D0205,2023-02-13 02:32:00,1.0,humidity,41.49,error
LOC_C,D0173,2023-02-13 22:09:00,2.0,humidity,51.75,warning
LOC_A,D0120,2023-03-11 11:10:00,2.0,temperature,79.85,warning
LOC_D,D0138,2023-03-28 20:00:00,2.0,humidity,53.67,error
LOC_A,D0084,2023-02-16 14:55:00,1.0,humidity,46.86,error
LOC_B,D0291,2023-03-10 10:26:00,1.0,temperature,59.22,error
LOC_C,D0028,2023-03-30 07:42:00,1.0,humidity,54.83,ok
LOC_C,D0235,2023-02-06 01:03:00,1.0,humidity,54.2,ok
LOC_B,D0103,2023-03-22 08:50:00,1.0,humidity,56.07,warning
LOC_A,D0095,2023-01-22 11:57:00,1.0,humidity,70.57,ok
LOC_B,D0079,2023-03-04 07:46:00,2.0,humidity,38.69,ok
LOC_D,D0082,2023-02-01 09:02:00,1.0,humidity,54.74,error
LOC_D,D0109,2023-03-25 02:06:00,1.1,pressure,40.74,warning
LOC_D,D0125,2023-03-11 10:55:00,1.0,humidity,55.56,ok
LOC_C,D0069,2023-02-06 09:33:00,1.1,humidity,40.81,error
LOC_D,D0202,2023-02-18 14:47:00,1.0,humidity,45.83,warning
LOC_A,D0114,2023-03-22 14:35:00,2.0,temperature,47.05,ok
LOC_C,D0186,2023-01-31 22:24:00,2.0,temperature,59.76,error
LOC_D,D0040,2023-02-28 18:17:00,1.0,temperature,59.18,warning
LOC_B,D0023,2023-01-20 05:26:00,1.1,humidity,37.54,ok
LOC_C,D0197,2023-03-01 12:46:00,1.0,humidity,50.55,ok
LOC_C,D0160,2023-02-05 05:00:00,2.0,humidity,42.9,ok
LOC_C,D0216,2023-01-17 08:09:00,1.0,humidity,37.41,error
LOC_A,D0239,2023-03-15 09:14:00,1.0,humidity,47.83,error
LOC_A,D0208,2023-03-15 03:22:00,1.0,temperature,46.92,warning
LOC_B,D0295,2023-02-16 03:29:00,1.1,pressure,74.27,warning
LOC_A,D0249,2023-03-01 12:17:00,2.0,humidity,54.33,warning
LOC_A,D0156,2023-02-08 16:23:00,1.1,pressure,36.22,error
LOC_A,D0231,2023-02-15 16:46:00,1.1,humidity,44.35,error
LOC_C,D0274,2023-03-30 10:51:00,1.1,temperature,60.21,ok
LOC_D,D0273,2023-03-11 03:23:00,1.1,pressure,70.88,ok
LOC_B,D0004,2023-01-31 16:26:00,2.0,pressure,34.14,warning
LOC_B,D0264,2023-03-15 23:39:00,2.0,pressure,31.2,warning
LOC_D,D0025,2023-02-12 07:17:00,1.1,temperature,68.71,ok
LOC_D,D0236,2023-02-03 09:57:00,1.0,pressure,53.9,error
LOC_C,D0130,2023-02-08 17:57:00,1.1,pressure,41.32,warning
LOC_A,D0278,2023-01-25 07:47:00,1.0,humidity,55.35,warning
LOC_D,D0009,2023-02-10 15:59:00,1.1,humidity,23.64,error
LOC_A,D0058,2023-02-02 12:24:00,2.0,temperature,50.03,error
LOC_D,D0128,2023-01-16 22:48:00,1.0,pressure,53.28,ok
LOC_B,D0075,2023-02-27 14:38:00,1.1,humidity,59.24,warning
LOC_C,D0235,2023-03-04 17:07:00,2.0,temperature,39.86,error
LOC_D,D0021,2023-01-07 23:11:00,1.1,humidity,50.86,ok
LOC_B,D0052,2023-02-04 18:18:00,2.0,pressure,40.75,ok
LOC_C,D0155,2023-02-08 11:01:00,1.1,temperature,52.55,ok
LOC_C,D0041,2023-03-18 04:08:00,1.1,temperature,41.05,ok
LOC_C,D0156,2023-02-26 00:45:00,2.0,pressure,45.92,ok
LOC_A,D0192,2023-02-22 04:28:00,1.1,temperature,40.04,warning
LOC_C,D0096,2023-01-26 04:47:00,2.0,pressure,56.51,ok
LOC_D,D0093,2023-03-03 17:34:00,1.1,humidity,58.58,ok
LOC_D,D0107,2023-01-02 16:53:00,1.1,pressure,47.65,ok
LOC_C,D0137,2023-02-12 02:13:00,2.0,pressure,50.38,warning
LOC_A,D0114,2023-01-21 11:08:00,1.0,pressure,35.51,warning
LOC_B,D0033,2023-02-25 15:35:00,1.1,pressure,47.0,error
LOC_D,D0216,2023-02-27 18:40:00,2.0,humidity,49.5,error
LOC_D,D0244,2023-03-26 15:20:00,2.0,temperature,76.21,warning
LOC_C,D0164,2023-02-01 12:38:00,1.1,temperature,38.88,warning
LOC_D,D0108,2023-02-18 10:41:00,2.0,temperature,64.64,error
LOC_D,D0131,2023-02-06 16:13:00,1.0,pressure,59.97,error
LOC_A,D0250,2023-02-21 02:14:00,1.1,temperature,52.81,ok
LOC_C,D0156,2023-01-27 13:29:00,1.1,humidity,67.59,error
LOC_D,D0016,2023-01-15 04:34:00,2.0,pressure,53.72,ok
LOC_C,D0290,2023-02-09 06:41:00,1.1,temperature,53.89,warning
LOC_D,D0121,2023-02-04 03:49:00,2.0,temperature,49.47,warning
LOC_A,D0050,2023-02-06 00:31:00,1.0,temperature,62.24,ok
LOC_C,D0092,2023-03-20 17:23:00,1.0,pressure,60.96,warning
LOC_D,D0181,2023-03-10 09:11:00,1.0,humidity,43.74,error
LOC_C,D0164,2023-03-12 03:10:00,1.1,pressure,36.81,ok
LOC_C,D0258,2023-02-18 18:05:00,2.0,humidity,47.97,ok
LOC_D,D0254,2023-03-10 21:18:00,1.1,humidity,42.0,warning
LOC_B,D0091,2023-02-06 09:55:00,1.1,temperature,49.36,error
LOC_C,D0238,2023-03-01 17:28:00,1.0,pressure,62.37,ok
LOC_D,D0298,2023-03-01 10:43:00,1.1,humidity,45.43,warning
LOC_B,D0015,2023-02-26 07:57:00,1.0,temperature,49.57,error
LOC_A,D0293,2023-03-08 15:24:00,1.1,temperature,50.58,warning
LOC_B,D0086,2023-02-21 19:40:00,2.0,humidity,58.48,error
LOC_A,D0190,2023-01-03 01:37:00,2.0,pressure,27.53,error
LOC_D,D0283,2023-02-16 13:01:00,1.0,temperature,43.93,warning
LOC_C,D0123,2023-01-16 22:45:00,1.1,pressure,52.11,ok
LOC_C,D0068,2023-01-27 16:01:00,1.0,temperature,62.0,ok
LOC_D,D0236,2023-01-23 07:18:00,2.0,pressure,45.08,warning
LOC_B,D0091,2023-03-30 13:07:00,1.1,pressure,31.23,error
LOC_A,D0170,2023-03-21 09:05:00,1.0,temperature,56.2,warning
LOC_A,D0004,2023-03-10 03:21:00,1.0,pressure,43.65,error
LOC_D,D0267,2023-02-12 19:11:00,1.1,temperature,38.1,warning
LOC_C,D0276,2023-01-12 00:17:00,2.0,pressure,43.76,error
LOC_A,D0225,2023-02-13 18:20:00,2.0,temperature,48.15,warning
LOC_D,D0021,2023-02-03 01:48:00,1.1,pressure,43.95,error
LOC_D,D0220,2023-03-13 16:09:00,1.0,temperature,27.94,ok
LOC_C,D0297,2023-03-10 14:12:00,1.0,pressure,58.97,ok
LOC_C,D0212,2023-03-01 18:13:00,1.1,temperature,62.75,ok
LOC_D,D0108,2023-01-25 01:49:00,1.0,humidity,56.52,error
LOC_A,D0235,2023-03-23 20:19:00,2.0,humidity,38.62,ok
LOC_C,D0176,2023-01-27 21:04:00,2.0,humidity,47.99,warning
LOC_D,D0133,2023-02-21 17:19:00,1.1,pressure,49.93,ok
LOC_B,D0076,2023-02-17 11:50:00,1.1,temperature,55.99,ok
LOC_C,D0289,2023-02-03 00:22:00,2.0,humidity,56.68,warning
LOC_B,D0291,2023-02-27 16:45:00,1.1,humidity,42.66,error
LOC_D,D0151,2023-01-15 01:22:00,2.0,pressure,50.82,ok
LOC_B,D0150,2023-03-20 04:50:00,1.1,humidity,54.57,error
LOC_B,D0015,2023-03-19 10:51:00,1.0,pressure,64.56,warning
LOC_B,D0300,2023-01-02 02:21:00,1.1,humidity,57.05,error
LOC_D,D0245,2023-02-26 07:02:00,1.0,humidity,57.89,error
LOC_B,D0257,2023-01-29 14:35:00,2.0,humidity,50.84,warning
LOC_D,D0087,2023-03-21 06:15:00,2.0,humidity,64.1,ok
LOC_D,D0195,2023-01-02 07:05:00,2.0,temperature,54.1,warning
LOC_B,D0159,2023-01-19 18:57:00,1.0,temperature,41.39,warning
LOC_A,D0101,2023-02-02 10:47:00,1.1,humidity,64.03,error
LOC_A,D0269,2023-03-23 18:00:00,1.0,pressure,56.98,ok
LOC_C,D0017,2023-02-06 06:31:00,2.0,temperature,45.57,warning
LOC_A,D0139,2023-02-20 08:40:00,2.0,pressure,45.21,error
LOC_A,D0029,2023-02-10 15:41:00,2.0,pressure,52.97,ok
LOC_B,D0132,2023-03-14 13:39:00,2.0,temperature,54.63,error
LOC_B,D0117,2023-03-04 18:32:00,2.0,humidity,51.97,ok
LOC_A,D0137,2023-02-20 05:48:00,1.1,temperature,53.11,error
LOC_B,D0033,2023-03-24 11:29:00,1.0,pressure,67.0,warning
LOC_A,D0107,2023-01-21 17:10:00,1.0,pressure,60.72,error
LOC_D,D0238,2023-01-09 22:40:00,2.0,temperature,51.91,warning
LOC_A,D0101,2023-02-13 12:51:00,1.0,humidity,59.41,ok
LOC_D,D0102,2023-01-10 02:10:00,2.0,pressure,39.67,ok
LOC_D,D0154,2023-02-21 19:43:00,1.0,pressure,53.98,warning
LOC_A,D0227,2023-03-12 18:14:00,2.0,temperature,68.09,error
LOC_D,D0001,2023-01-23 21:57:00,1.1,pressure,47.82,warning
LOC_D,D0091,2023-01-30 21:55:00,2.0,humidity,41.52,error
LOC_C,D0154,2023-01-25 01:09:00,2.0,temperature,43.48,warning
LOC_C,D0288,2023-02-15 18:57:00,1.1,pressure,39.1,warning
LOC_A,D0094,2023-02-14 09:08:00,1.0,humidity,42.15,error
LOC_D,D0254,2023-01-15 20:21:00,1.0,temperature,46.29,warning
LOC_C,D0049,2023-03-26 05:20:00,1.1,humidity,35.94,error
LOC_B,D0100,2023-03-12 21:17:00,1.0,temperature,50.16,ok
LOC_C,D0257,2023-01-28 19:07:00,1.1,pressure,59.02,warning
LOC_A,D0154,2023-03-26 10:16:00,2.0,temperature,40.92,error
LOC_B,D0166,2023-01-15 05:38:00,1.0,humidity,65.19,ok
LOC_B,D0081,2023-01-30 15:27:00,2.0,humidity,55.11,error
LOC_D,D0138,2023-01-21 19:39:00,1.1,humidity,60.31,warning
LOC_C,D0075,2023-01-28 20:58:00,1.1,pressure,43.42,warning
LOC_C,D0231,2023-01-29 00:52:00,1.1,pressure,58.55,warning
LOC_D,D0003,2023-03-11 09:06:00,1.1,temperature,39.08,warning
LOC_C,D0072,2023-03-30 17:53:00,1.1,humidity,58.9,ok
LOC_B,D0107,2023-03-02 06:16:00,2.0,humidity,51.72,warning
LOC_C,D0013,2023-01-30 07:04:00,1.1,humidity,55.53,warning
LOC_B,D0111,2023-02-26 05:04:00,2.0,humidity,38.24,warning
LOC_A,D0039,2023-01-23 03:08:00,1.0,humidity,41.05,error
LOC_D,D0241,2023-03-28 15:46:00,1.0,pressure,55.97,warning
LOC_D,D0128,2023-01-26 11:58:00,2.0,pressure,40.52,warning
LOC_A,D0052,2023-01-06 02:35:00,2.0,humidity,54.63,warning
LOC_C,D0225,2023-03-26 01:38:00,1.1,temperature,36.33,warning
LOC_B,D0038,2023-01-30 12:58:00,2.0,humidity,58.48,ok
LOC_B,D0154,2023-02-22 06:06:00,1.0,pressure,37.67,ok
LOC_D,D0126,2023-01-30 20:10:00,2.0,pressure,55.52,error
LOC_C,D0286,2023-02-18 08:02:00,1.1,pressure,56.26,ok
LOC_B,D0035,2023-03-21 06:07:00,2.0,pressure,43.03,error
LOC_C,D0185,2023-03-24 09:13:00,1.1,pressure,55.82,ok
LOC_B,D0165,2023-02-12 15:04:00,1.0,humidity,52.6,warning
LOC_C,D0102,2023-03-03 16:23:00,2.0,humidity,44.61,warning
LOC_A,D0072,2023-01-11 20:22:00,2.0,humidity,39.91,warning
LOC_D,D0250,2023-03-14 15:28:00,1.0,pressure,30.37,ok
LOC_C,D0009,2023-02-21 11:49:00,1.1,temperature,53.5,error
LOC_C,D0276,2023-02-14 18:48:00,1.1,pressure,34.35,warning
LOC_A,D0039,2023-02-21 10:55:00,1.0,pressure,50.95,ok
LOC_B,D0263,2023-03-19 00:46:00,1.0,pressure,47.37,warning
LOC_B,D0038,2023-03-11 19:47:00,2.0,humidity,56.79,warning
LOC_D,D0232,2023-03-22 22:49:00,2.0,temperature,46.98,error
LOC_C,D0038,2023-01-17 12:52:00,2.0,pressure,46.71,warning
LOC_D,D0271,2023-03-13 02:22:00,2.0,pressure,57.32,warning
LOC_A,D0206,2023-02-22 07:32:00,1.1,temperature,53.35,error
LOC_D,D0010,2023-01-01 18:39:00,1.0,humidity,53.16,warning
LOC_B,D0133,2023-03-19 21:01:00,1.0,pressure,54.69,error
LOC_C,D0273,2023-02-11 15:58:00,2.0,pressure,34.64,ok
LOC_C,D0296,2023-01-14 21:22:00,1.0,temperature,57.57,ok
LOC_C,D0093,2023-01-10 04:24:00,1.0,pressure,56.12,error
LOC_A,D0066,2023-02-19 03:48:00,1.1,temperature,39.83,warning
LOC_C,D0118,2023-03-01 21:47:00,1.0,temperature,47.56,warning
LOC_B,D0218,2023-01-25 16:10:00,1.0,temperature,49.61,warning
LOC_A,D0071,2023-03-21 21:13:00,1.1,temperature,48.66,warning
LOC_A,D0228,2023-03-20 23:09:00,2.0,pressure,53.34,ok
LOC_D,D0026,2023-02-10 16:04:00,1.1,humidity,64.31,ok
LOC_B,D0195,2023-02-23 17:20:00,1.0,temperature,60.82,ok
LOC_A,D0084,2023-03-10 20:49:00,1.0,temperature,36.88,warning
LOC_C,D0163,2023-02-07 18:51:00,1.0,temperature,56.22,ok
LOC_C,D0245,2023-01-24 05:40:00,2.0,temperature,63.29,warning
LOC_A,D0004,2023-02-04 14:11:00,1.1,humidity,53.87,ok
LOC_C,D0185,2023-03-28 01:58:00,1.1,temperature,60.91,warning
LOC_C,D0118,2023-03-05 19:49:00,1.0,pressure,70.12,error
LOC_D,D0242,2023-01-02 10:37:00,1.1,pressure,60.24,error
LOC_C,D0024,2023-01-13 19:26:00,1.0,temperature,52.49,error
LOC_A,D0066,2023-02-17 04:56:00,1.0,temperature,60.45,error
LOC_D,D0020,2023-01-06 13:39:00,2.0,temperature,51.45,error
LOC_C,D0191,2023-02-26 05:04:00,1.1,temperature,50.24,warning
LOC_B,D0090,2023-03-27 05:21:00,2.0,temperature,46.49,error
LOC_B,D0187,2023-03-22 00:22:00,1.0,temperature,65.63,ok
LOC_D,D0105,2023-01-28 20:36:00,1.1,pressure,41.82,warning
LOC_C,D0165,2023-01-03 14:12:00,1.0,humidity,65.32,ok
LOC_D,D0018,2023-03-08 21:31:00,1.0,humidity,55.0,ok
LOC_D,D0269,2023-01-16 10:48:00,1.0,temperature,36.01,ok
LOC_C,D0115,2023-01-09 09:14:00,1.1,temperature,53.68,ok
LOC_D,D0238,2023-02-07 18:44:00,2.0,humidity,29.0,ok
LOC_A,D0160,2023-02-13 08:22:00,1.1,humidity,56.26,ok
LOC_C,D0277,2023-02-03 06:37:00,2.0,pressure,58.85,error
LOC_A,D0245,2023-02-14 20:32:00,2.0,pressure,44.08,ok
LOC_B,D0113,2023-02-16 20:27:00,1.0,temperature,51.24,ok
LOC_A,D0049,2023-03-07 06:53:00,1.1,humidity,69.54,error
LOC_A,D0128,2023-01-21 14:11:00,1.1,temperature,44.94,error
LOC_C,D0169,2023-03-06 16:01:00,1.1,pressure,39.41,error
LOC_C,D0068,2023-01-30 20:24:00,1.1,humidity,64.82,error
LOC_B,D0297,2023-03-09 00:42:00,1.0,pressure,69.63,warning
LOC_A,D0102,2023-01-17 13:57:00,1.0,temperature,50.04,error
LOC_A,D0122,2023-01-15 17:38:00,1.1,humidity,60.11,ok
LOC_D,D0248,2023-03-20 01:37:00,1.1,temperature,63.41,error
LOC_D,D0232,2023-01-20 13:19:00,1.1,pressure,42.58,warning
LOC_D,D0061,2023-03-09 19:23:00,1.1,pressure,45.15,error
LOC_C,D0173,2023-03-23 05:45:00,1.0,humidity,62.31,warning
LOC_D,D0282,2023-02-11 12:50:00,2.0,temperature,66.85,error
LOC_C,D0266,2023-01-24 22:14:00,1.0,humidity,55.63,warning
LOC_A,D0279,2023-01-12 11:44:00,1.0,temperature,41.2,warning
LOC_A,D0062,2023-02-20 02:30:00,2.0,humidity,69.87,ok
LOC_C,D0158,2023-02-11 04:38:00,1.1,pressure,44.69,ok
LOC_B,D0204,2023-03-16 15:22:00,2.0,temperature,46.65,ok
LOC_B,D0009,2023-01-19 02:01:00,2.0,pressure,53.42,warning
LOC_B,D0289,2023-03-20 06:32:00,2.0,pressure,65.54,ok
LOC_C,D0277,2023-01-21 23:22:00,2.0,pressure,58.54,ok
LOC_C,D0082,2023-01-10 02:45:00,2.0,temperature,54.15,error
LOC_B,D0078,2023-02-19 05:26:00,2.0,humidity,54.63,ok
LOC_C,D0026,2023-03-29 07:05:00,1.1,humidity,50.44,warning
LOC_D,D0244,2023-02-12 14:22:00,1.1,temperature,55.58,error
LOC_C,D0001,2023-01-07 19:33:00,1.1,pressure,24.7,error
LOC_C,D0107,2023-03-26 00:26:00,2.0,pressure,47.03,error
LOC_A,D0031,2023-03-10 17:41:00,1.1,temperature,52.41,ok
LOC_D,D0083,2023-03-11 14:16:00,1.0,humidity,38.49,ok
LOC_D,D0201,2023-02-23 19:58:00,1.0,temperature,53.86,warning
LOC_A,D0116,2023-03-29 16:29:00,1.1,temperature,47.96,warning
LOC_A,D0300,2023-03-27 22:56:00,2.0,temperature,67.55,ok
LOC_D,D0073,2023-03-03 04:31:00,1.1,humidity,65.73,ok
LOC_A,D0267,2023-01-29 07:44:00,2.0,temperature,45.34,error
LOC_D,D0119,2023-03-02 02:42:00,1.1,humidity,48.49,ok
LOC_D,D0079,2023-01-07 09:47:00,2.0,humidity,49.26,warning
LOC_A,D0196,2023-03-18 06:35:00,1.1,temperature,45.48,error
LOC_D,D0219,2023-02-23 05:54:00,1.0,pressure,51.95,error
LOC_D,D0150,2023-01-21 10:43:00,2.0,temperature,42.42,ok
LOC_C,D0124,2023-03-21 03:08:00,2.0,humidity,38.69,error
LOC_D,D0216,2023-01-06 03:45:00,2.0,temperature,56.23,warning
LOC_C,D0129,2023-02-28 06:40:00,2.0,humidity,56.3,warning
LOC_C,D0183,2023-01-08 13:31:00,1.0,temperature,41.96,error
LOC_D,D0125,2023-02-23 07:39:00,1.1,temperature,58.95,error
LOC_D,D0137,2023-01-10 11:06:00,2.0,humidity,43.68,error
LOC_D,D0266,2023-03-21 05:24:00,2.0,humidity,52.53,ok
LOC_A,D0051,2023-02-22 09:28:00,1.0,temperature,58.2,ok
LOC_C,D0298,2023-03-03 05:20:00,2.0,pressure,49.66,warning
LOC_D,D0021,2023-02-01 14:41:00,2.0,humidity,54.55,warning
LOC_A,D0205,2023-03-16 00:22:00,2.0,pressure,44.84,warning
LOC_A,D0111,2023-02-21 14:28:00,1.0,temperature,48.04,error
LOC_C,D0051,2023-01-27 14:29:00,1.1,temperature,47.94,error
LOC_D,D0130,2023-02-02 15:20:00,2.0,humidity,42.53,warning
LOC_B,D0142,2023-02-10 14:19:00,1.0,humidity,48.23,warning
LOC_C,D0083,2023-01-20 01:23:00,2.0,pressure,34.51,error
LOC_C,D0206,2023-03-10 13:39:00,1.1,temperature,45.09,warning
LOC_A,D0171,2023-02-02 00:31:00,2.0,pressure,47.15,error
LOC_B,D0163,2023-03-17 10:17:00,1.1,temperature,47.44,error
LOC_A,D0208,2023-01-29 11:35:00,2.0,humidity,47.59,error
LOC_B,D0196,2023-01-19 09:36:00,1.1,pressure,49.38,warning
LOC_C,D0173,2023-03-15 08:30:00,1.1,humidity,54.79,ok
LOC_B,D0166,2023-01-02 10:47:00,1.0,temperature,58.75,error
LOC_C,D0260,2023-03-05 17:40:00,2.0,pressure,43.5,warning
LOC_B,D0204,2023-02-26 07:04:00,2.0,temperature,37.97,ok
LOC_A,D0047,2023-03-06 18:39:00,2.0,pressure,39.58,warning
LOC_C,D0075,2023-03-07 03:52:00,1.1,pressure,45.13,warning
LOC_D,D0069,2023-03-25 20:31:00,1.1,temperature,46.48,error
LOC_C,D0292,2023-03-30 08:37:00,1.0,humidity,42.3,ok
LOC_D,D0021,2023-01-23 09:11:00,2.0,temperature,37.04,error
LOC_C,D0014,2023-02-15 00:14:00,1.0,pressure,45.44,ok
LOC_B,D0116,2023-02-10 01:58:00,2.0,temperature,51.81,ok
LOC_A,D0152,2023-01-23 04:19:00,1.0,pressure,55.95,warning
LOC_D,D0213,2023-02-20 15:18:00,2.0,pressure,44.43,ok
LOC_D,D0096,2023-03-19 04:16:00,2.0,pressure,45.87,warning
LOC_D,D0134,2023-03-06 07:54:00,1.1,humidity,40.73,warning
LOC_C,D0187,2023-03-23 22:11:00,1.0,humidity,49.69,error
LOC_C,D0040,2023-03-29 04:58:00,2.0,temperature,41.52,warning
LOC_B,D0276,2023-02-22 16:45:00,1.0,temperature,55.73,error
LOC_D,D0275,2023-01-29 12:49:00,1.0,pressure,32.14,ok
LOC_C,D0284,2023-03-16 17:40:00,1.0,humidity,46.4,warning
LOC_A,D0236,2023-02-26 07:48:00,1.1,humidity,53.01,error
LOC_D,D0034,2023-03-28 18:13:00,1.0,temperature,51.84,error
LOC_D,D0287,2023-03-01 04:33:00,1.0,humidity,76.93,warning
LOC_B,D0033,2023-03-04 01:52:00,1.1,temperature,53.5,error
LOC_C,D0292,2023-01-23 22:31:00,2.0,temperature,39.96,error
LOC_D,D0221,2023-03-06 02:23:00,1.0,humidity,49.05,ok
LOC_D,D0159,2023-02-19 00:08:00,2.0,pressure,32.24,warning
LOC_C,D0120,2023-02-21 20:52:00,2.0,humidity,49.19,ok
LOC_C,D0004,2023-03-30 08:56:00,2.0,temperature,41.67,error
LOC_C,D0062,2023-03-12 12:11:00,1.0,pressure,59.15,ok
LOC_D,D0083,2023-03-08 16:17:00,1.0,temperature,44.5,error
LOC_B,D0093,2023-01-03 16:24:00,2.0,humidity,48.83,error
LOC_A,D0170,2023-01-09 02:39:00,1.0,humidity,43.64,error
LOC_D,D0209,2023-02-04 16:56:00,2.0,humidity,67.39,ok
LOC_C,D0094,2023-01-09 17:24:00,1.1,humidity,46.79,ok
LOC_D,D0130,2023-02-15 11:34:00,1.0,temperature,68.33,warning
LOC_D,D0103,2023-01-21 15:06:00,1.1,pressure,58.14,error
LOC_A,D0174,2023-02-11 02:48:00,1.0,pressure,54.82,warning
LOC_A,D0032,2023-02-20 17:03:00,1.0,pressure,53.69,warning
LOC_A,D0087,2023-01-01 03:46:00,2.0,temperature,53.94,ok
LOC_C,D0197,2023-01-28 21:02:00,1.0,pressure,30.72,error
LOC_C,D0036,2023-03-28 23:47:00,1.0,temperature,47.21,error
LOC_D,D0094,2023-02-18 17:11:00,1.0,humidity,58.45,ok
LOC_B,D0192,2023-02-22 05:53:00,1.0,humidity,49.51,error
LOC_B,D0260,2023-01-14 13:10:00,1.1,temperature,35.95,error
LOC_A,D0276,2023-03-22 20:22:00,1.0,humidity,49.48,warning
LOC_A,D0179,2023-03-04 04:06:00,1.0,pressure,67.04,error
LOC_B,D0052,2023-02-15 07:08:00,1.0,pressure,62.47,ok
LOC_C,D0233,2023-03-26 12:34:00,2.0,pressure,49.38,warning
LOC_D,D0060,2023-03-02 20:48:00,2.0,temperature,59.51,warning
LOC_B,D0188,2023-01-13 20:51:00,1.0,humidity,46.33,ok
LOC_D,D0022,2023-02-02 14:45:00,1.0,humidity,32.96,error
LOC_A,D0267,2023-01-09 06:41:00,2.0,pressure,40.76,warning
LOC_D,D0280,2023-02-28 13:05:00,1.0,humidity,65.63,warning
LOC_B,D0230,2023-03-11 11:56:00,1.0,humidity,47.26,error
LOC_D,D0207,2023-02-09 14:34:00,1.1,temperature,47.57,warning
LOC_A,D0252,2023-01-10 11:53:00,1.1,pressure,47.0,warning
LOC_D,D0157,2023-02-15 07:03:00,1.1,pressure,69.04,error
LOC_A,D0271,2023-03-17 15:54:00,1.0,temperature,66.26,ok
LOC_C,D0293,2023-02-19 09:44:00,1.0,pressure,72.19,warning
LOC_A,D0274,2023-01-03 13:05:00,1.0,humidity,48.41,warning
LOC_B,D0181,2023-03-29 18:17:00,2.0,temperature,52.96,error
LOC_D,D0261,2023-02-17 16:39:00,1.0,pressure,34.83,warning
LOC_A,D0110,2023-01-09 23:30:00,1.1,temperature,64.77,ok
LOC_C,D0038,2023-03-06 23:49:00,1.0,humidity,38.32,ok
LOC_A,D0024,2023-03-25 22:19:00,1.1,temperature,52.17,error
LOC_A,D0149,2023-01-01 10:21:00,1.0,pressure,39.03,warning
LOC_B,D0200,2023-03-17 05:40:00,1.0,humidity,44.11,warning
LOC_A,D0080,2023-01-13 21:28:00,2.0,temperature,41.63,error
LOC_C,D0217,2023-03-03 22:20:00,2.0,pressure,43.92,error
LOC_C,D0105,2023-03-27 14:03:00,2.0,pressure,44.61,warning
LOC_D,D0006,2023-02-07 20:31:00,1.1,humidity,44.52,warning
LOC_B,D0250,2023-01-24 01:36:00,2.0,temperature,58.33,error
LOC_D,D0022,2023-03-05 08:26:00,1.1,temperature,38.95,error
LOC_B,D0037,2023-02-28 00:51:00,1.0,temperature,52.21,ok
LOC_D,D0035,2023-01-17 16:33:00,2.0,humidity,62.18,ok
LOC_C,D0204,2023-01-26 22:10:00,2.0,humidity,44.87,warning
LOC_C,D0056,2023-03-11 06:24:00,1.0,humidity,42.82,ok
LOC_A,D0285,2023-03-19 01:06:00,1.1,temperature,47.69,ok
LOC_A,D0241,2023-02-13 13:59:00,1.0,temperature,61.8,ok
LOC_A,D0199,2023-01-17 18:59:00,1.0,pressure,51.94,ok
LOC_B,D0224,2023-02-26 00:11:00,1.1,humidity,44.69,error
LOC_B,D0227,2023-02-24 08:10:00,1.0,pressure,54.84,error
LOC_B,D0108,2023-03-07 23:35:00,1.1,temperature,38.98,error
LOC_A,D0079,2023-02-01 01:41:00,1.1,temperature,56.81,warning
LOC_D,D0103,2023-03-24 01:29:00,2.0,temperature,54.09,warning
LOC_D,D0079,2023-03-28 04:21:00,1.1,pressure,46.92,ok
LOC_B,D0095,2023-02-27 02:10:00,1.0,humidity,41.61,error
LOC_D,D0013,2023-03-21 07:27:00,1.1,temperature,41.13,ok
LOC_C,D0286,2023-01-15 15:55:00,1.0,pressure,55.35,warning
LOC_A,D0058,2023-03-04 07:53:00,1.0,humidity,62.29,error
LOC_A,D0087,2023-03-07 21:46:00,1.1,humidity,43.63,ok
LOC_B,D0054,2023-03-04 06:54:00,1.0,temperature,54.58,warning
LOC_A,D0289,2023-01-06 07:36:00,1.1,pressure,29.13,ok
LOC_B,D0019,2023-02-21 07:17:00,2.0,temperature,44.15,ok
LOC_D,D0293,2023-02-28 16:33:00,1.1,humidity,49.69,error
