location_id,sales_channel,week_start_dt,txn_id,category,product_sku,units_sold,net_sales
240,InStore,2025-10-13,1,Electronics,10123,3,312.16
161,Online,2025-11-17,1,Apparel,10076,3,221.88
232,InStore,2025-12-08,2,Apparel,10042,3,155.22
242,Pickup,2025-11-17,2,Apparel,10040,4,425.86
236,Online,2025-11-24,2,Home,10166,1,45.64
148,Online,2025-11-03,1,Electronics,10001,0,0.0
121,Pickup,2025-12-01,1,Electronics,10077,1,22.77
173,Pickup,2025-11-24,1,Beauty,10159,0,0.0
167,Pickup,2025-10-06,1,Apparel,10098,5,172.62
115,Online,2025-10-27,2,Apparel,10086,2,160.97
256,Online,2025-10-06,1,Electronics,10100,4,378.76
112,InStore,2025-10-27,2,Electronics,10080,3,109.23
110,InStore,2025-10-27,1,Grocery,10118,2,51.09
258,InStore,2025-11-24,1,Beauty,10167,0,0.0
224,Online,2025-10-27,1,Grocery,10119,2,190.13
174,InStore,2025-11-03,1,Electronics,10139,3,317.57
193,InStore,2025-10-27,1,Beauty,10131,1,81.33
138,InStore,2025-12-01,1,Grocery,10053,0,0.0
190,Online,2025-10-27,2,Electronics,10040,2,83.65
105,Online,2025-11-17,1,Grocery,10053,4,156.71
103,Online,2025-10-06,1,Grocery,10116,4,188.57
185,InStore,2025-11-03,2,Apparel,10059,1,77.42
152,InStore,2025-11-24,2,Electronics,10044,2,27.98
193,Online,2025-12-08,2,Home,10106,1,45.12
223,InStore,2025-10-20,4,Electronics,10061,3,112.65
205,InStore,2025-11-03,1,Electronics,10135,1,36.24
116,InStore,2025-11-03,2,Grocery,10138,1,103.09
101,Pickup,2025-11-03,2,Apparel,10071,2,98.73
229,Online,2025-12-08,1,Electronics,10017,2,46.6
156,Online,2025-11-10,1,Beauty,10084,3,174.8
174,Online,2025-12-15,1,Beauty,10106,1,116.56
235,Pickup,2025-10-06,2,Apparel,10003,3,195.05
220,Pickup,2025-12-01,2,Electronics,10130,2,39.62
120,Pickup,2025-12-01,1,Grocery,10142,2,134.15
111,Online,2025-10-13,2,Apparel,10021,1,116.64
248,InStore,2025-11-03,2,Beauty,10109,2,143.05
203,Pickup,2025-11-03,1,Apparel,10037,2,202.77
246,Pickup,2025-11-17,3,Grocery,10157,0,0.0
121,Pickup,2025-11-24,1,Home,10143,2,64.37
157,Pickup,2025-12-08,1,Electronics,10045,1,20.42
202,InStore,2025-11-24,1,Grocery,10023,1,62.31
122,InStore,2025-11-10,2,Electronics,10053,2,33.39
118,InStore,2025-12-01,2,Beauty,10033,0,0.0
121,InStore,2025-12-01,1,Grocery,10054,0,0.0
221,InStore,2025-11-10,2,Apparel,10096,2,106.1
255,Online,2025-11-17,1,Grocery,10034,2,202.97
236,Pickup,2025-12-22,1,Beauty,10155,3,244.5
215,Online,2025-11-24,1,Apparel,10088,2,47.04
158,Pickup,2025-10-06,1,Grocery,10113,1,38.42
247,InStore,2025-11-17,1,Electronics,10120,4,392.02
218,InStore,2025-12-15,1,Electronics,10032,1,11.55
217,Pickup,2025-12-01,1,Home,10141,2,76.78
213,Pickup,2025-10-13,1,Electronics,10090,2,86.98
200,InStore,2025-11-17,1,Home,10114,1,70.84
252,Online,2025-11-17,1,Apparel,10037,3,274.63
111,InStore,2025-11-10,2,Apparel,10057,3,303.54
236,Pickup,2025-10-27,3,Apparel,10136,1,85.21
130,Online,2025-12-01,1,Home,10109,1,38.07
134,Online,2025-12-01,1,Electronics,10122,5,527.7
127,Online,2025-12-08,2,Apparel,10061,3,278.95
178,Online,2025-10-27,1,Beauty,10172,2,105.99
160,InStore,2025-10-20,1,Grocery,10030,2,79.82
204,Online,2025-12-08,1,Grocery,10156,0,0.0
142,InStore,2025-10-06,1,Grocery,10142,2,209.76
250,Online,2025-11-17,1,Apparel,10125,3,335.45
226,Online,2025-12-08,1,Grocery,10043,1,13.77
171,InStore,2025-11-24,3,Beauty,10117,2,54.07
134,InStore,2025-10-20,1,Grocery,10123,2,237.57
121,Online,2025-12-15,2,Beauty,10057,3,325.45
226,InStore,2025-12-15,3,Grocery,10063,4,443.17
214,Pickup,2025-10-13,1,Grocery,10082,1,31.25
217,Online,2025-11-17,2,Beauty,10127,1,111.72
116,InStore,2025-11-17,2,Electronics,10178,0,0.0
193,InStore,2025-11-17,2,Home,10087,2,94.18
215,Pickup,2025-12-01,1,Grocery,10172,2,109.98
170,InStore,2025-10-13,2,Beauty,10091,4,79.09
179,InStore,2025-10-13,4,Grocery,10071,2,229.71
177,Online,2025-10-06,1,Apparel,10100,6,77.3
195,Pickup,2025-12-22,2,Electronics,10112,2,129.63
175,InStore,2025-10-06,2,Apparel,10174,2,122.8
227,Pickup,2025-11-17,1,Grocery,10086,3,187.13
240,Pickup,2025-10-06,1,Home,10163,1,46.98
168,Online,2025-10-20,2,Grocery,10027,0,0.0
180,Online,2025-10-13,3,Home,10091,2,214.58
192,InStore,2025-11-17,1,Grocery,10076,0,0.0
114,InStore,2025-10-06,3,Home,10121,0,0.0
224,Online,2025-10-06,1,Grocery,10099,2,52.98
197,InStore,2025-10-20,2,Apparel,10118,2,32.45
249,Pickup,2025-11-03,2,Grocery,10054,2,89.99
183,Online,2025-12-01,1,Electronics,10125,1,77.5
250,Online,2025-11-03,1,Apparel,10048,1,13.65
222,Pickup,2025-10-06,3,Home,10097,1,77.83
152,InStore,2025-11-17,3,Beauty,10040,6,323.45
163,Pickup,2025-10-06,3,Home,10123,4,216.92
105,InStore,2025-11-03,3,Electronics,10071,2,102.49
122,InStore,2025-11-10,2,Beauty,10091,4,101.83
124,InStore,2025-11-17,1,Home,10003,1,51.6
129,InStore,2025-10-20,1,Apparel,10149,5,398.33
168,Pickup,2025-12-15,3,Beauty,10061,2,163.89
204,Pickup,2025-12-08,1,Beauty,10162,2,193.78
162,InStore,2025-12-22,1,Electronics,10029,2,192.28
157,Pickup,2025-10-13,1,Apparel,10137,2,205.16
123,Online,2025-10-27,1,Apparel,10142,1,13.58
243,Online,2025-12-22,1,Beauty,10155,2,180.48
233,InStore,2025-11-17,1,Grocery,10028,4,149.31
127,Online,2025-12-01,1,Apparel,10070,2,21.18
233,Online,2025-11-24,1,Home,10165,3,125.87
247,Online,2025-10-20,2,Beauty,10060,3,141.34
232,Pickup,2025-11-03,1,Grocery,10108,1,82.01
136,Pickup,2025-12-01,1,Electronics,10054,1,75.81
127,Online,2025-11-17,2,Apparel,10145,2,107.91
110,Pickup,2025-12-15,1,Grocery,10030,1,57.1
114,Online,2025-12-01,2,Electronics,10115,0,0.0
243,Pickup,2025-12-22,2,Apparel,10035,2,128.99
243,InStore,2025-11-24,3,Beauty,10021,1,79.0
129,Pickup,2025-11-24,2,Grocery,10093,4,228.87
138,InStore,2025-10-27,3,Grocery,10059,0,0.0
227,Pickup,2025-12-01,2,Home,10000,0,0.0
232,InStore,2025-12-22,2,Apparel,10024,4,304.77
180,Online,2025-10-27,1,Electronics,10174,4,271.91
226,InStore,2025-12-22,2,Beauty,10156,4,444.3
105,Pickup,2025-11-03,4,Grocery,10071,2,59.23
142,Online,2025-10-13,1,Grocery,10075,1,19.95
213,Online,2025-11-03,1,Apparel,10075,3,281.44
220,Online,2025-10-13,2,Home,10038,0,0.0
194,Online,2025-11-03,2,Home,10120,3,100.94
192,Online,2025-12-22,2,Beauty,10138,0,0.0
195,Pickup,2025-12-15,3,Home,10146,1,80.78
162,Pickup,2025-12-15,2,Electronics,10051,0,0.0
106,Online,2025-10-06,2,Grocery,10034,1,86.74
140,Pickup,2025-11-10,2,Electronics,10105,2,142.41
234,InStore,2025-11-03,1,Grocery,10163,2,30.45
235,Pickup,2025-12-08,1,Beauty,10077,2,235.02
202,Pickup,2025-10-06,2,Apparel,10143,2,204.33
239,Online,2025-11-24,2,Grocery,10044,3,310.97
250,Pickup,2025-11-17,4,Apparel,10138,3,300.76
215,InStore,2025-12-01,1,Electronics,10055,2,35.76
224,Online,2025-10-06,1,Apparel,10120,4,218.33
107,Pickup,2025-10-27,1,Grocery,10091,2,227.16
237,InStore,2025-12-22,2,Electronics,10041,3,83.67
253,Online,2025-10-13,1,Apparel,10106,1,117.01
201,Online,2025-11-24,2,Electronics,10095,4,246.51
249,Pickup,2025-12-22,2,Home,10048,0,0.0
131,Online,2025-11-03,3,Electronics,10125,2,167.5
157,Pickup,2025-10-06,1,Apparel,10028,3,59.63
123,Online,2025-10-27,2,Apparel,10142,2,51.99
103,Pickup,2025-12-01,1,Grocery,10060,4,102.66
137,Pickup,2025-12-15,1,Grocery,10061,1,67.16
134,Pickup,2025-12-22,2,Apparel,10093,6,179.79
246,Online,2025-11-10,1,Apparel,10102,1,75.45
206,Online,2025-10-06,2,Electronics,10063,1,101.88
240,InStore,2025-11-17,2,Beauty,10147,3,339.68
232,Pickup,2025-11-24,2,Home,10033,3,75.3
203,Online,2025-11-10,2,Electronics,10041,1,47.33
140,Pickup,2025-10-20,1,Home,10011,0,0.0
123,InStore,2025-10-27,1,Electronics,10149,0,0.0
132,InStore,2025-12-08,1,Grocery,10061,3,38.75
169,Pickup,2025-12-08,2,Electronics,10008,3,327.49
198,Online,2025-11-24,1,Apparel,10167,0,0.0
167,Pickup,2025-11-10,2,Apparel,10056,4,300.19
117,Pickup,2025-11-03,1,Grocery,10128,2,47.66
223,InStore,2025-10-20,1,Home,10170,2,192.92
163,Online,2025-12-15,1,Grocery,10113,0,0.0
144,InStore,2025-10-06,1,Home,10106,4,240.08
236,InStore,2025-10-27,1,Apparel,10079,0,0.0
131,Pickup,2025-10-27,1,Beauty,10098,5,230.71
160,Pickup,2025-11-10,1,Apparel,10101,1,68.9
146,Online,2025-10-06,4,Electronics,10088,2,58.44
257,Pickup,2025-11-10,2,Beauty,10049,2,40.69
188,Online,2025-11-10,2,Beauty,10176,2,187.42
216,Online,2025-11-03,2,Beauty,10041,1,21.04
222,Pickup,2025-10-20,2,Beauty,10033,4,143.13
213,Pickup,2025-12-01,1,Grocery,10002,0,0.0
188,InStore,2025-12-08,1,Apparel,10083,4,194.47
158,InStore,2025-12-22,1,Electronics,10167,0,0.0
254,Pickup,2025-10-20,1,Apparel,10044,4,197.75
243,InStore,2025-10-13,2,Beauty,10156,1,37.04
165,Pickup,2025-11-17,2,Grocery,10107,2,58.67
190,Pickup,2025-10-06,2,Apparel,10069,6,332.26
135,Online,2025-10-27,1,Grocery,10085,1,86.59
201,Pickup,2025-11-10,1,Electronics,10087,3,332.39
164,Pickup,2025-10-27,3,Grocery,10131,4,311.65
170,InStore,2025-11-24,2,Beauty,10090,3,274.97
181,Pickup,2025-10-06,1,Grocery,10007,1,110.98
239,InStore,2025-12-15,3,Beauty,10021,2,238.78
170,InStore,2025-11-10,2,Beauty,10152,3,136.36
117,InStore,2025-10-06,3,Apparel,10133,1,68.15
186,InStore,2025-12-08,1,Electronics,10177,0,0.0
197,Online,2025-10-06,1,Electronics,10102,2,168.81
131,InStore,2025-10-20,1,Beauty,10041,6,474.35
154,InStore,2025-11-10,1,Beauty,10033,1,40.92
142,Online,2025-10-20,1,Apparel,10002,2,207.0
214,Online,2025-10-13,2,Home,10082,1,61.85
127,Online,2025-11-17,3,Beauty,10145,2,65.99
256,InStore,2025-10-13,3,Apparel,10115,5,135.77
117,Pickup,2025-12-01,2,Apparel,10068,0,0.0
114,Pickup,2025-12-22,2,Beauty,10102,2,108.5
220,InStore,2025-12-22,1,Apparel,10090,1,51.37
210,InStore,2025-12-22,1,Beauty,10125,2,197.25
252,InStore,2025-11-17,2,Electronics,10037,1,59.58
202,InStore,2025-10-20,1,Home,10072,0,0.0
113,Online,2025-11-24,2,Grocery,10077,1,12.11
253,Online,2025-11-24,1,Grocery,10160,4,210.16
233,Online,2025-11-03,3,Home,10099,0,0.0
191,Online,2025-11-10,1,Beauty,10009,3,145.55
145,Pickup,2025-10-20,1,Electronics,10059,1,54.42
152,InStore,2025-12-08,2,Home,10000,2,154.37
144,Online,2025-11-10,1,Apparel,10043,1,15.03
164,Online,2025-12-22,3,Grocery,10129,0,0.0
164,Online,2025-12-22,2,Home,10035,1,29.25
135,InStore,2025-11-10,2,Grocery,10125,4,148.24
132,Pickup,2025-12-01,2,Electronics,10046,0,0.0
148,Pickup,2025-10-13,1,Electronics,10078,1,100.18
234,InStore,2025-11-03,1,Grocery,10020,5,579.21
196,InStore,2025-10-27,1,Beauty,10150,2,120.5
245,Online,2025-11-03,1,Apparel,10055,7,622.64
167,Online,2025-10-13,1,Apparel,10006,4,180.62
200,InStore,2025-12-15,2,Apparel,10156,3,129.02
174,Pickup,2025-10-13,2,Grocery,10053,3,181.65
150,Online,2025-10-27,1,Apparel,10039,4,144.67
247,InStore,2025-11-10,2,Grocery,10138,0,0.0
137,InStore,2025-12-08,2,Electronics,10165,3,180.1
175,InStore,2025-11-24,2,Home,10147,0,0.0
102,InStore,2025-10-13,1,Home,10096,2,65.04
111,Pickup,2025-12-08,1,Home,10126,1,92.62
159,InStore,2025-12-08,3,Electronics,10166,2,27.87
123,Pickup,2025-12-01,4,Electronics,10159,2,236.55
101,Pickup,2025-11-10,2,Grocery,10069,1,26.62
155,Pickup,2025-10-27,2,Electronics,10015,2,177.64
135,InStore,2025-12-08,2,Home,10168,2,92.02
195,Online,2025-12-01,3,Home,10081,4,174.25
152,Pickup,2025-12-01,2,Home,10122,3,336.53
151,Pickup,2025-10-06,2,Apparel,10130,1,69.04
189,Online,2025-11-03,1,Home,10056,2,214.32
224,InStore,2025-11-10,2,Grocery,10022,0,0.0
148,Pickup,2025-12-01,1,Beauty,10128,0,0.0
201,Online,2025-12-15,3,Apparel,10111,0,0.0
249,InStore,2025-11-24,1,Beauty,10143,2,108.73
213,InStore,2025-11-17,1,Electronics,10038,2,192.85
247,Online,2025-10-13,1,Grocery,10017,1,47.25
159,Online,2025-11-17,3,Electronics,10152,4,173.27
110,Pickup,2025-10-06,1,Apparel,10000,3,273.68
114,Online,2025-12-15,1,Grocery,10127,3,220.51
175,InStore,2025-12-15,1,Electronics,10121,2,33.0
220,InStore,2025-10-13,1,Apparel,10149,1,21.88
202,Online,2025-11-03,1,Electronics,10077,0,0.0
238,Online,2025-10-13,2,Apparel,10032,0,0.0
205,Online,2025-12-15,1,Electronics,10006,0,0.0
190,Pickup,2025-10-20,2,Beauty,10106,2,227.12
168,InStore,2025-12-22,2,Apparel,10016,5,166.25
195,InStore,2025-11-24,2,Grocery,10173,1,39.86
108,Pickup,2025-11-24,2,Home,10136,2,225.21
158,Online,2025-10-13,1,Grocery,10102,0,0.0
218,Online,2025-10-20,3,Electronics,10115,2,195.26
114,InStore,2025-12-15,2,Home,10127,1,10.56
112,Online,2025-10-13,1,Apparel,10130,0,0.0
134,Online,2025-12-08,2,Home,10006,1,98.44
130,Pickup,2025-11-24,1,Home,10085,4,298.69
128,Online,2025-12-22,2,Grocery,10045,3,275.05
215,Online,2025-12-01,2,Electronics,10172,3,283.27
118,Online,2025-11-10,1,Home,10126,1,52.86
157,InStore,2025-10-27,2,Home,10166,5,242.67
200,Online,2025-12-01,1,Apparel,10042,4,60.72
248,InStore,2025-12-08,2,Electronics,10066,0,0.0
146,Online,2025-12-15,1,Home,10037,2,165.94
175,Pickup,2025-11-24,3,Beauty,10147,3,167.71
236,Online,2025-11-17,1,Beauty,10134,3,269.17
172,InStore,2025-12-22,1,Home,10007,1,100.11
172,InStore,2025-11-17,2,Grocery,10103,2,203.99
181,Online,2025-12-22,1,Apparel,10091,2,188.29
204,Pickup,2025-11-17,1,Electronics,10000,1,55.59
153,Pickup,2025-10-06,3,Grocery,10006,1,98.46
129,InStore,2025-12-01,2,Apparel,10024,1,83.62
184,Online,2025-11-10,3,Electronics,10166,0,0.0
111,Pickup,2025-11-10,2,Home,10027,7,175.33
142,Pickup,2025-12-08,3,Home,10143,3,75.01
257,Online,2025-11-03,2,Home,10048,5,213.46
224,Pickup,2025-10-27,1,Electronics,10058,2,222.22
176,InStore,2025-11-24,1,Beauty,10161,1,60.75
186,Pickup,2025-10-06,1,Electronics,10079,2,160.95
121,InStore,2025-11-24,1,Beauty,10178,5,263.64
119,Pickup,2025-12-15,2,Electronics,10034,0,0.0
114,Online,2025-11-17,2,Apparel,10131,1,83.46
138,InStore,2025-11-24,1,Grocery,10091,0,0.0
105,Pickup,2025-12-15,2,Beauty,10170,1,9.16
202,Online,2025-10-20,2,Home,10072,1,29.11
186,Pickup,2025-12-08,2,Apparel,10177,1,82.59
101,Online,2025-10-06,2,Beauty,10125,1,36.74
232,Pickup,2025-10-13,2,Electronics,10148,2,166.53
217,InStore,2025-11-17,1,Apparel,10142,2,26.95
248,InStore,2025-12-01,2,Apparel,10082,1,63.03
157,InStore,2025-10-13,1,Home,10094,2,166.86
247,Online,2025-10-27,1,Apparel,10107,0,0.0
225,Online,2025-12-01,2,Electronics,10140,1,87.61
161,InStore,2025-11-03,1,Grocery,10122,4,406.05
223,Online,2025-10-20,5,Home,10061,0,0.0
218,Pickup,2025-11-24,3,Apparel,10131,1,38.25
192,Online,2025-11-24,1,Electronics,10041,1,37.72
118,Online,2025-10-20,1,Home,10159,3,44.24
257,InStore,2025-11-17,2,Electronics,10135,5,215.86
126,InStore,2025-11-10,1,Grocery,10108,4,71.04
176,Pickup,2025-10-20,1,Grocery,10076,5,498.42
120,InStore,2025-11-03,2,Electronics,10013,2,188.61
100,InStore,2025-12-01,1,Beauty,10007,2,160.49
204,InStore,2025-10-06,1,Beauty,10135,0,0.0
222,Pickup,2025-12-01,1,Grocery,10079,3,25.39
138,Pickup,2025-11-24,3,Home,10138,2,92.04
222,Pickup,2025-10-27,1,Home,10095,2,239.35
174,Pickup,2025-12-22,2,Home,10069,3,157.64
196,Online,2025-10-06,1,Grocery,10177,2,88.84
159,Pickup,2025-11-03,1,Home,10100,3,266.0
194,InStore,2025-11-03,2,Electronics,10035,0,0.0
178,InStore,2025-11-10,1,Electronics,10110,2,131.71
185,Pickup,2025-11-17,3,Electronics,10012,2,130.07
253,Online,2025-11-03,1,Grocery,10073,3,318.27
259,Pickup,2025-11-24,1,Beauty,10113,1,25.88
255,Online,2025-10-06,1,Home,10037,1,26.99
198,Online,2025-11-03,1,Grocery,10068,6,167.56
254,InStore,2025-11-10,1,Electronics,10150,2,25.63
158,Pickup,2025-10-13,3,Grocery,10020,3,246.32
196,Pickup,2025-11-17,4,Electronics,10017,4,283.52
187,Online,2025-11-17,2,Electronics,10052,3,35.65
221,Online,2025-10-06,2,Apparel,10018,0,0.0
139,Pickup,2025-12-01,2,Electronics,10018,1,55.03
161,Pickup,2025-11-17,2,Apparel,10096,8,610.71
224,Pickup,2025-12-01,2,Grocery,10139,1,68.14
166,Online,2025-10-20,1,Grocery,10091,1,88.29
228,Pickup,2025-10-27,2,Grocery,10124,0,0.0
110,Online,2025-10-06,2,Grocery,10046,4,90.35
151,InStore,2025-12-22,2,Electronics,10135,4,344.2
110,Online,2025-10-27,2,Electronics,10118,1,43.26
161,Online,2025-11-17,3,Apparel,10096,4,123.45
224,Online,2025-12-22,1,Home,10002,6,500.84
122,InStore,2025-12-22,1,Electronics,10089,2,239.47
166,Pickup,2025-10-13,1,Home,10019,2,159.85
183,InStore,2025-10-20,1,Home,10086,3,143.46
175,Pickup,2025-12-15,3,Beauty,10151,2,219.38
145,InStore,2025-11-24,1,Electronics,10015,3,236.77
158,Pickup,2025-12-15,1,Grocery,10046,0,0.0
177,InStore,2025-10-27,2,Apparel,10112,1,58.88
195,InStore,2025-11-24,2,Grocery,10070,1,10.67
126,InStore,2025-10-06,2,Electronics,10096,3,215.39
207,InStore,2025-10-06,2,Electronics,10157,1,63.28
193,Online,2025-11-10,1,Electronics,10071,1,62.44
246,Online,2025-10-20,4,Electronics,10090,1,110.18
109,InStore,2025-12-15,1,Beauty,10104,2,163.64
113,Online,2025-10-06,2,Grocery,10031,2,153.93
115,Pickup,2025-12-22,1,Grocery,10019,0,0.0
167,Online,2025-10-13,2,Grocery,10161,1,118.47
197,Online,2025-10-27,2,Grocery,10154,4,122.38
232,InStore,2025-12-08,1,Home,10101,2,41.03
253,InStore,2025-10-06,2,Electronics,10054,1,110.2
207,Pickup,2025-10-13,1,Electronics,10080,0,0.0
159,Pickup,2025-11-03,3,Electronics,10043,1,68.05
118,Online,2025-11-24,1,Apparel,10172,0,0.0
170,Pickup,2025-12-08,2,Grocery,10053,2,67.55
122,Pickup,2025-10-06,1,Beauty,10014,0,0.0
130,InStore,2025-11-24,1,Home,10012,3,316.34
203,Online,2025-12-15,2,Home,10078,0,0.0
223,InStore,2025-10-06,1,Electronics,10133,3,256.7
253,Pickup,2025-10-13,1,Beauty,10016,2,207.42
156,Pickup,2025-12-15,2,Electronics,10117,0,0.0
222,InStore,2025-11-17,1,Apparel,10068,1,10.12
111,Pickup,2025-10-20,1,Beauty,10166,2,53.55
117,InStore,2025-11-10,1,Beauty,10024,0,0.0
217,Online,2025-10-13,2,Grocery,10000,0,0.0
193,Online,2025-11-10,2,Grocery,10059,0,0.0
164,Online,2025-10-13,1,Beauty,10054,1,57.97
134,Pickup,2025-12-08,1,Grocery,10149,0,0.0
137,Pickup,2025-10-27,1,Electronics,10031,6,307.54
175,InStore,2025-11-03,2,Beauty,10075,4,286.73
187,InStore,2025-10-06,2,Home,10102,1,76.54
177,Online,2025-12-15,3,Grocery,10171,0,0.0
186,Online,2025-10-06,2,Grocery,10158,3,70.81
201,InStore,2025-10-06,2,Apparel,10002,2,145.05
204,Pickup,2025-10-27,1,Home,10126,0,0.0
235,Pickup,2025-11-10,1,Home,10012,3,254.09
109,InStore,2025-10-06,1,Home,10174,1,54.11
189,Online,2025-12-22,1,Home,10101,3,99.4
237,Pickup,2025-12-22,1,Home,10131,3,46.37
204,Online,2025-10-13,1,Home,10092,0,0.0
211,Pickup,2025-10-20,1,Home,10079,2,43.04
194,Online,2025-10-27,1,Apparel,10000,1,95.19
252,InStore,2025-11-24,2,Home,10153,2,32.51
110,Online,2025-10-06,1,Beauty,10072,2,103.43
256,InStore,2025-12-15,1,Home,10101,3,67.13
137,Online,2025-12-08,1,Apparel,10077,1,33.7
220,Pickup,2025-11-24,1,Beauty,10129,2,139.65
180,Pickup,2025-10-06,1,Apparel,10108,4,135.72
117,InStore,2025-11-03,2,Beauty,10128,0,0.0
140,Pickup,2025-12-22,3,Grocery,10021,4,443.96
181,Pickup,2025-10-20,1,Home,10057,4,218.86
158,Online,2025-10-13,1,Electronics,10038,0,0.0
122,Pickup,2025-10-13,2,Apparel,10142,1,22.93
180,InStore,2025-11-17,1,Home,10174,2,66.67
242,InStore,2025-11-03,1,Apparel,10140,0,0.0
108,InStore,2025-12-08,2,Beauty,10075,0,0.0
123,Pickup,2025-11-24,2,Home,10165,2,232.99
178,Pickup,2025-12-01,1,Apparel,10000,2,48.45
242,InStore,2025-10-20,2,Electronics,10108,1,76.11
144,InStore,2025-10-27,1,Electronics,10121,2,64.47
195,InStore,2025-11-03,1,Beauty,10100,3,293.17
217,InStore,2025-12-01,2,Beauty,10141,2,135.44
233,Pickup,2025-10-06,2,Home,10156,1,72.93
149,Pickup,2025-11-17,2,Home,10090,4,193.81
195,Pickup,2025-12-01,1,Electronics,10090,0,0.0
106,Online,2025-11-17,1,Apparel,10112,6,531.05
114,Pickup,2025-11-17,2,Electronics,10169,6,104.45
103,Online,2025-10-06,1,Beauty,10034,2,157.9
212,Pickup,2025-10-27,1,Home,10129,2,224.99
250,InStore,2025-11-24,1,Grocery,10030,1,52.44
123,Pickup,2025-10-27,2,Home,10172,2,208.43
114,InStore,2025-10-13,1,Apparel,10085,2,201.15
252,InStore,2025-10-20,2,Home,10165,2,22.99
242,Online,2025-11-10,1,Grocery,10043,5,285.29
254,Pickup,2025-11-03,1,Home,10078,2,151.68
132,InStore,2025-11-24,1,Apparel,10012,1,16.99
108,InStore,2025-11-24,2,Beauty,10032,4,307.28
121,InStore,2025-10-06,1,Grocery,10031,2,109.89
107,InStore,2025-12-15,1,Grocery,10169,2,49.59
234,InStore,2025-11-10,3,Grocery,10113,6,180.94
122,Online,2025-12-08,1,Home,10006,1,81.98
167,Online,2025-10-20,1,Beauty,10061,4,341.03
171,InStore,2025-12-01,1,Apparel,10158,6,307.03
187,InStore,2025-12-22,3,Electronics,10112,1,77.69
169,InStore,2025-12-22,1,Electronics,10063,2,53.3
121,Online,2025-10-27,1,Electronics,10156,4,195.24
250,Pickup,2025-12-15,1,Apparel,10040,2,120.99
100,Pickup,2025-12-08,2,Beauty,10077,4,48.04
173,Online,2025-12-08,2,Grocery,10075,2,121.67
104,Online,2025-12-01,2,Grocery,10110,0,0.0
180,Pickup,2025-12-22,3,Electronics,10045,5,414.72
161,Online,2025-11-24,1,Beauty,10146,1,16.99
145,Online,2025-11-24,2,Electronics,10033,0,0.0
161,Pickup,2025-10-27,3,Home,10148,2,22.92
175,InStore,2025-12-15,2,Home,10121,2,144.0
187,Online,2025-10-27,1,Grocery,10054,1,72.04
219,Pickup,2025-10-27,1,Electronics,10040,1,68.34
210,Online,2025-11-17,2,Beauty,10144,4,337.38
179,InStore,2025-12-01,1,Home,10066,1,49.31
165,InStore,2025-11-10,1,Grocery,10097,3,65.14
247,Online,2025-11-17,2,Home,10120,4,424.41
237,Online,2025-12-01,1,Grocery,10109,2,63.68
211,Online,2025-10-06,1,Grocery,10089,1,72.23
210,Pickup,2025-11-10,1,Home,10153,2,96.8
194,Pickup,2025-10-20,1,Electronics,10050,0,0.0
247,InStore,2025-11-10,1,Apparel,10132,2,114.84
132,Online,2025-12-22,1,Electronics,10165,1,30.97
160,Online,2025-11-17,3,Home,10092,1,117.1
223,InStore,2025-12-22,1,Home,10143,1,49.06
214,InStore,2025-10-27,2,Apparel,10067,1,59.42
117,Pickup,2025-10-06,2,Electronics,10069,4,451.03
148,Pickup,2025-11-17,2,Beauty,10101,3,289.98
144,Online,2025-12-22,2,Electronics,10001,1,95.69
209,InStore,2025-11-10,1,Apparel,10104,2,109.13
201,InStore,2025-11-10,2,Beauty,10087,2,33.42
134,Online,2025-12-15,1,Grocery,10169,3,83.91
218,InStore,2025-12-01,2,Apparel,10041,1,105.3
192,Online,2025-12-15,1,Home,10146,2,153.07
259,InStore,2025-11-24,3,Grocery,10000,2,31.77
161,Online,2025-11-24,1,Electronics,10036,1,64.83
210,Pickup,2025-11-17,2,Home,10109,0,0.0
118,InStore,2025-10-13,1,Grocery,10075,3,67.07
201,InStore,2025-10-06,3,Home,10002,3,62.91
148,InStore,2025-11-03,2,Grocery,10105,1,18.0
175,InStore,2025-12-15,4,Beauty,10151,3,181.9
168,Online,2025-11-17,1,Home,10014,5,101.37
200,InStore,2025-11-10,3,Electronics,10014,3,157.17
230,Pickup,2025-10-13,2,Grocery,10008,4,45.09
100,InStore,2025-11-03,2,Beauty,10115,2,100.54
194,InStore,2025-12-08,1,Electronics,10090,0,0.0
122,InStore,2025-11-17,1,Apparel,10100,3,281.29
169,Online,2025-11-17,1,Grocery,10072,4,138.49
170,InStore,2025-11-17,1,Apparel,10145,1,66.93
147,InStore,2025-12-22,1,Apparel,10101,4,251.33
116,Online,2025-11-17,1,Beauty,10088,2,223.67
123,InStore,2025-12-01,2,Grocery,10071,1,24.1
158,InStore,2025-12-22,1,Grocery,10025,4,479.88
240,Pickup,2025-10-27,1,Home,10058,1,118.04
234,Online,2025-10-27,1,Electronics,10098,1,63.4
257,InStore,2025-11-10,1,Grocery,10086,2,170.16
187,InStore,2025-11-17,2,Home,10057,4,49.6
198,Pickup,2025-11-17,1,Home,10018,2,33.96
250,Pickup,2025-11-03,2,Electronics,10048,1,64.54
240,Pickup,2025-10-27,1,Electronics,10111,5,565.36
216,InStore,2025-12-22,2,Home,10065,2,18.29
191,Online,2025-12-22,2,Grocery,10077,1,101.76
165,InStore,2025-12-08,1,Electronics,10039,1,43.39
